date,Predictions_update,Actuals,Predictions
2021-10-27,86.806694,90.0,86.806694
2021-10-28,88.359825,85.0,87.09163
2021-10-29,86.65545,83.0,87.31066
2021-10-30,85.69066,88.0,87.47824
2021-10-31,87.49084,93.0,87.593575
2021-11-01,89.82106,84.0,87.66432
2021-11-02,86.61633,88.0,87.70004
2021-11-03,87.63239,85.0,87.70688
2021-11-04,86.533264,81.0,87.69062
2021-11-05,84.527176,86.0,87.65335
2021-11-06,85.69722,93.0,87.5956
2021-11-07,88.79596,91.0,87.51769
2021-11-08,88.7179,85.0,87.41799
2021-11-09,86.32747,84.0,87.29864
2021-11-10,85.280525,88.0,87.15673
2021-11-11,86.44288,83.0,86.99226
2021-11-12,84.58737,91.0,86.799965
2021-11-13,87.22348,90.0,86.57951
2021-11-14,87.56843,93.0,86.32734
2021-11-15,88.99688,89.0,86.04059
2021-11-16,87.98257,83.0,85.713844
2021-11-17,85.612045,94.0,85.341034
2021-11-18,89.011566,89.0,84.91682
2021-11-19,88.25429,89.0,84.43045
2021-11-20,88.17211,85.0,83.87257
2021-11-21,86.739815,91.0,83.23714
2021-11-22,88.38521,94.0,82.51784
2021-11-23,89.96071,93.0,81.81462
2021-11-24,90.128136,92.0,81.18585
2021-11-25,89.91132,92.0,80.71794
2021-11-26,89.88021,86.0,80.42927
2021-11-27,87.96649,89.0,80.20804
2021-11-28,88.272835,90.0,80.05761
2021-11-29,88.52753,85.0,80.01564
2021-11-30,86.83719,89.0,80.11589
2021-12-01,87.464325,86.0,80.357925
2021-12-02,86.41091,82.0,80.71479
2021-12-03,84.48305,83.0,81.142944
2021-12-04,83.64315,84.0,81.59112
2021-12-05,83.291885,92.0,81.96587
2021-12-06,85.60572,82.0,82.41982
2021-12-07,83.48553,89.0,82.8583
2021-12-08,84.81941,88.0,83.244354
2021-12-09,85.20311,86.0,83.455505
2021-12-10,85.00024,80.0,83.46345
2021-12-11,83.43289,86.0,83.28888
2021-12-12,84.40774,85.0,82.99004
2021-12-13,84.37662,80.0,82.64199
2021-12-14,82.99509,86.0,82.3632
2021-12-15,84.06147,87.0,82.28615
2021-12-16,84.70491,83.0,82.41987
2021-12-17,83.79038,92.0,82.62537
2021-12-18,86.467285,90.0,82.71567
2021-12-19,86.68266,95.0,82.57165
2021-12-20,88.37561,90.0,82.20331
2021-12-21,87.03587,91.0,81.742516
2021-12-22,87.0825,93.0,81.364784
2021-12-23,87.84955,89.0,81.16783
2021-12-24,87.10741,88.0,81.13485
2021-12-25,86.88153,91.0,81.15295
2021-12-26,87.86025,94.0,81.09923
2021-12-27,89.00915,94.0,80.924446
2021-12-28,89.209145,89.0,80.659874
2021-12-29,87.87992,85.0,80.34563
2021-12-30,86.53886,95.0,79.93949
2021-12-31,88.95464,88.0,79.29394
2022-01-01,87.41355,92.0,78.27971
2022-01-02,88.21109,86.0,76.757355
2022-01-03,86.64643,96.0,74.59872
2022-01-04,88.8304,92.0,72.31521
2022-01-05,88.10152,91.0,70.8414
2022-01-06,87.74444,90.0,70.86023
2022-01-07,87.45698,92.0,71.77842
2022-01-08,87.90064,89.0,72.9877
2022-01-09,87.35613,89.0,74.32329
2022-01-10,87.30952,90.0,75.80383
2022-01-11,87.56196,89.0,77.07866
2022-01-12,87.45362,91.0,77.87825
2022-01-13,87.894005,92.0,78.21367
2022-01-14,88.2116,88.0,78.29501
2022-01-15,87.62507,94.0,78.32561
2022-01-16,88.62888,92.0,78.42104
2022-01-17,88.57253,90.0,78.620766
2022-01-18,88.30461,95.0,78.92577
2022-01-19,89.101295,92.0,79.36987
2022-01-20,88.8584,92.0,79.90146
2022-01-21,88.82442,91.0,80.36989
2022-01-22,88.646484,89.0,80.70622
2022-01-23,88.256485,85.0,80.891205
2022-01-24,87.45632,88.0,81.04349
2022-01-25,87.51815,85.0,81.39791
2022-01-26,87.09256,86.0,82.27477
2022-01-27,87.03901,90.0,83.468834
2022-01-28,87.56572,92.0,84.4886
2022-01-29,88.06457,90.0,84.94916
2022-01-30,88.038,87.0,84.719795
2022-01-31,87.6113,84.0,84.01119
2022-02-01,87.1366,84.0,83.20855
2022-02-02,87.05747,87.0,82.65331
2022-02-03,87.34077,94.0,82.69729
2022-02-04,88.25627,90.0,83.53006
2022-02-05,88.218636,88.0,84.9033
2022-02-06,87.92627,84.0,86.17673
2022-02-07,87.42551,82.0,86.79458
2022-02-08,87.15745,86.0,86.67189
2022-02-09,87.19674,94.0,86.013855
2022-02-10,87.88202,88.0,85.19769
2022-02-11,87.6708,88.0,84.626755
2022-02-12,87.56728,94.0,84.59411
2022-02-13,88.34539,92.0,85.107796
2022-02-14,88.522194,87.0,85.67391
2022-02-15,87.96058,95.0,86.21834
2022-02-16,88.739105,94.0,86.726
2022-02-17,89.05414,94.0,87.156166
2022-02-18,89.22163,96.0,87.39644
2022-02-19,89.579216,94.0,87.54462
2022-02-20,89.50582,90.0,87.50842
2022-02-21,88.94015,89.0,87.39074
2022-02-22,88.418495,96.0,87.30879
2022-02-23,88.864845,84.0,87.27752
2022-02-24,87.74885,85.0,87.310814
2022-02-25,87.204414,89.0,87.39558
2022-02-26,87.13882,86.0,87.52529
2022-02-27,86.964836,87.0,87.61278
2022-02-28,87.01339,90.0,87.673546
2022-03-01,87.14347,90.0,87.63545
2022-03-02,87.15745,93.0,87.5072
2022-03-03,87.22396,94.0,87.312744
2022-03-04,87.341835,91.0,87.07614
2022-03-05,87.35129,89.0,86.798485
2022-03-06,87.30225,89.0,86.49054
2022-03-07,87.27979,92.0,86.167015
2022-03-08,87.31525,89.0,85.84438
2022-03-09,87.28566,86.0,85.54186
2022-03-10,87.20763,90.0,85.28391
2022-03-11,87.22016,90.0,85.10529
2022-03-12,87.22717,94.0,85.05777
2022-03-13,87.30153,91.0,85.21027
2022-03-14,87.30486,84.0,85.62769
2022-03-15,87.18994,87.0,86.326355
2022-03-16,87.15745,90.0,87.23963
2022-03-17,87.17322,91.0,88.233215
2022-03-18,87.2065,90.0,89.15088
2022-03-19,87.21734,92.0,89.836266
2022-03-20,87.25814,93.0,90.399536
2022-03-21,87.308815,91.0,90.82578
2022-03-22,87.31237,91.0,91.0774
2022-03-23,87.315735,90.0,91.04292
2022-03-24,87.29763,86.0,90.919586
2022-03-25,87.21301,85.0,90.75367
2022-03-26,87.15745,86.0,90.558685
2022-03-27,87.15745,88.0,90.34053
2022-03-28,87.15745,84.0,90.10628
2022-03-29,87.15745,93.0,89.8655
2022-03-30,87.15745,90.0,89.629074
