date,Predictions_update,Actuals,Predictions
2021-10-27,23.065044,23.3,23.065044
2021-10-28,23.00431,24.6,22.990892
2021-10-29,23.48366,24.5,23.040228
2021-10-30,23.40822,23.7,23.199236
2021-10-31,23.093811,21.3,23.395351
2021-11-01,22.695248,23.5,23.58216
2021-11-02,23.313019,22.9,23.706804
2021-11-03,23.22215,24.2,23.787968
2021-11-04,23.797136,25.1,23.82328
2021-11-05,24.114714,23.3,23.822561
2021-11-06,23.439238,22.7,23.795818
2021-11-07,23.302273,22.7,23.75285
2021-11-08,23.339388,24.7,23.719355
2021-11-09,24.131054,24.6,23.674643
2021-11-10,24.068142,23.8,23.64173
2021-11-11,23.753117,25.4,23.609194
2021-11-12,24.246885,23.4,23.561457
2021-11-13,23.418556,22.9,23.501217
2021-11-14,23.230202,22.8,23.426224
2021-11-15,23.160326,22.9,23.343985
2021-11-16,23.20413,24.7,23.264547
2021-11-17,23.85569,22.3,23.192364
2021-11-18,22.99042,23.3,23.132168
2021-11-19,23.358786,23.3,23.078735
2021-11-20,23.322453,24.4,23.035162
2021-11-21,23.671799,23.2,23.02128
2021-11-22,23.221521,22.4,23.00889
2021-11-23,22.926865,22.7,23.000494
2021-11-24,22.934895,22.8,22.990568
2021-11-25,22.922651,22.7,22.979528
2021-11-26,22.885294,23.5,22.981524
2021-11-27,22.96941,22.7,22.987375
2021-11-28,22.88464,22.9,22.993332
2021-11-29,22.87903,23.5,23.001549
2021-11-30,22.956203,22.2,23.005785
2021-12-01,22.859814,23.0,23.005785
2021-12-02,22.885324,24.5,23.009136
2021-12-03,23.168839,24.6,23.022305
2021-12-04,23.33553,23.5,23.040071
2021-12-05,23.1923,22.2,23.040049
2021-12-06,22.992609,24.3,23.055561
2021-12-07,23.155602,23.1,23.062584
2021-12-08,23.06634,23.2,23.067043
2021-12-09,23.04602,23.9,23.072279
2021-12-10,23.174011,24.8,23.074617
2021-12-11,23.541988,24.2,23.077433
2021-12-12,23.556799,24.1,23.078506
2021-12-13,23.5638,24.2,23.07836
2021-12-14,23.64405,23.8,23.078684
2021-12-15,23.568256,23.0,23.078108
2021-12-16,23.26111,24.3,23.075415
2021-12-17,23.690817,23.2,23.072323
2021-12-18,23.386192,23.4,23.066795
2021-12-19,23.401127,21.9,23.061043
2021-12-20,23.048002,22.7,23.054962
2021-12-21,23.161497,21.2,23.052275
2021-12-22,22.878126,22.2,23.042233
2021-12-23,23.03703,22.6,23.028759
2021-12-24,23.138796,23.1,23.012678
2021-12-25,23.222862,22.5,22.996227
2021-12-26,23.106056,22.2,22.980068
2021-12-27,22.998085,22.4,22.962875
2021-12-28,22.951958,22.5,22.946545
2021-12-29,22.899649,23.0,22.929802
2021-12-30,22.980562,21.7,22.913864
2021-12-31,22.667507,22.6,22.899578
