date,Predictions_update,Actuals,Predictions
2021-08-15,27.534111,28.0,27.534111
2021-08-16,27.636795,27.5,27.556171
2021-08-17,27.59153,28.8,27.575684
2021-08-18,27.847141,28.4,27.5913
2021-08-19,27.865034,27.8,27.604252
2021-08-20,27.726095,27.7,27.615986
2021-08-21,27.64255,27.5,27.625795
2021-08-22,27.558094,28.2,27.63256
2021-08-23,27.72,27.9,27.637115
2021-08-24,27.707108,27.6,27.639776
2021-08-25,27.627728,26.6,27.640652
2021-08-26,27.341646,27.2,27.641598
2021-08-27,27.417006,27.2,27.642946
2021-08-28,27.45465,27.9,27.64797
2021-08-29,27.704872,28.4,27.659376
2021-08-30,27.981506,28.0,27.681475
2021-08-31,27.93529,28.8,27.717146
2021-09-01,28.280775,29.2,27.767742
2021-09-02,28.638472,27.7,27.83423
2021-09-03,28.19349,28.6,27.915379
2021-09-04,28.46139,28.4,28.006327
2021-09-05,28.527431,28.4,28.074179
2021-09-06,28.573826,27.6,28.112383
2021-09-07,28.220654,28.8,28.106495
2021-09-08,28.443645,26.4,28.047901
2021-09-09,27.773005,24.0,27.935425
2021-09-10,27.08403,28.7,27.763042
2021-09-11,27.369905,28.0,27.538597
2021-09-12,27.518774,25.6,27.331306
2021-09-13,27.306025,28.4,27.233074
2021-09-14,27.520449,28.7,27.203129
2021-09-15,27.77519,27.4,27.229017
2021-09-16,27.66137,24.3,27.29863
2021-09-17,27.33472,27.2,27.356441
2021-09-18,27.488295,25.0,27.429409
2021-09-19,27.377384,27.4,27.500921
2021-09-20,27.755072,28.2,27.562601
2021-09-21,28.184484,29.0,27.610321
2021-09-22,28.532318,26.2,27.63798
2021-09-23,27.679863,27.2,27.649256
2021-09-24,27.733187,27.2,27.690018
2021-09-25,27.67209,27.8,27.708042
2021-09-26,27.833776,27.7,27.705473
2021-09-27,27.784676,28.4,27.659954
2021-09-28,28.028732,29.7,27.632072
2021-09-29,28.773573,29.2,27.62558
2021-09-30,28.85877,29.8,27.63296
2021-10-01,29.390633,31.4,27.648947
2021-10-02,30.20146,29.4,27.673674
2021-10-03,29.851637,27.0,27.706919
2021-10-04,28.772083,27.2,27.741407
2021-10-05,28.149277,27.4,27.779043
2021-10-06,27.80514,28.6,27.82287
2021-10-07,27.878813,29.2,27.878746
2021-10-08,28.059708,30.0,27.901905
2021-10-09,28.389566,28.6,27.920156
2021-10-10,28.284414,28.2,27.959826
2021-10-11,28.094288,28.4,27.952892
2021-10-12,28.041695,28.4,27.963665
2021-10-13,27.9916,29.9,27.867062
2021-10-14,28.16606,29.4,27.700476
2021-10-15,28.247448,29.4,27.574413
2021-10-16,28.259556,29.4,27.442898
2021-10-17,28.226938,29.6,27.288918
2021-10-18,28.205488,30.2,27.169394
2021-10-19,28.328154,29.1,27.085297
