date,Predictions_update,Actuals,Predictions
2021-10-27,86.76693,90.0,86.76693
2021-10-28,87.88454,85.0,86.883865
2021-10-29,86.47056,83.0,86.925224
2021-10-30,85.61953,88.0,86.93891
2021-10-31,87.029945,93.0,86.9377
2021-11-01,88.75994,84.0,86.933426
2021-11-02,86.39475,88.0,86.93008
2021-11-03,87.19342,85.0,86.93078
2021-11-04,86.38171,81.0,86.93583
2021-11-05,84.97043,86.0,86.94552
2021-11-06,86.22792,93.0,86.95972
2021-11-07,88.99723,91.0,86.97881
2021-11-08,88.88982,85.0,87.058586
2021-11-09,86.945206,84.0,87.20305
2021-11-10,86.2311,88.0,87.37173
2021-11-11,87.5403,83.0,87.554375
2021-11-12,85.981186,91.0,87.727875
2021-11-13,88.6864,90.0,87.8845
2021-11-14,88.88646,93.0,88.01483
2021-11-15,90.05108,89.0,88.11716
2021-11-16,88.99374,83.0,88.188896
2021-11-17,86.75467,94.0,88.23179
2021-11-18,90.01193,89.0,88.24905
2021-11-19,88.93976,89.0,88.24505
2021-11-20,88.813896,85.0,88.22482
2021-11-21,87.35904,91.0,88.19108
2021-11-22,89.03062,94.0,88.148445
2021-11-23,90.32142,93.0,88.09538
2021-11-24,90.30371,92.0,88.03583
2021-11-25,90.03599,92.0,87.97124
2021-11-26,89.94883,86.0,87.90379
2021-11-27,88.07379,89.0,87.83396
2021-11-28,88.387085,90.0,87.76246
2021-11-29,88.60765,85.0,87.69163
2021-11-30,87.06356,89.0,87.62521
2021-12-01,87.76993,86.0,87.5591
2021-12-02,86.91291,82.0,87.49337
2021-12-03,85.288246,83.0,87.42902
2021-12-04,84.904495,84.0,87.36483
2021-12-05,85.03386,92.0,87.295395
2021-12-06,88.05316,82.0,87.23329
2021-12-07,85.28522,89.0,87.18058
2021-12-08,87.17994,88.0,87.12445
2021-12-09,87.2875,86.0,87.0609
2021-12-10,86.530655,80.0,86.987564
2021-12-11,83.812904,86.0,86.90796
2021-12-12,85.54618,85.0,86.80763
2021-12-13,85.44726,80.0,86.68943
2021-12-14,82.97229,86.0,86.565315
2021-12-15,85.05009,87.0,86.39877
2021-12-16,85.74011,83.0,86.18609
2021-12-17,83.52178,92.0,85.97507
2021-12-18,87.627556,90.0,85.49098
2021-12-19,86.788246,95.0,85.28901
2021-12-20,88.72609,90.0,85.04881
2021-12-21,86.364784,91.0,84.76137
2021-12-22,86.5646,93.0,84.52273
2021-12-23,87.40948,89.0,84.25511
2021-12-24,85.981705,88.0,83.94569
2021-12-25,85.6463,91.0,83.611084
2021-12-26,86.68245,94.0,83.35125
2021-12-27,87.80758,94.0,83.24636
2021-12-28,88.09556,89.0,83.30887
2021-12-29,86.91974,85.0,83.49383
2021-12-30,85.77438,95.0,83.80631
2021-12-31,88.58553,88.0,84.27955
2022-01-01,87.12601,92.0,84.80347
2022-01-02,88.414505,86.0,85.32063
2022-01-03,86.992256,96.0,85.763565
2022-01-04,89.96559,92.0,86.09053
2022-01-05,89.45211,91.0,86.295654
2022-01-06,89.294556,90.0,86.40874
2022-01-07,89.034615,92.0,86.44753
2022-01-08,89.54681,89.0,86.481384
2022-01-09,88.75877,89.0,86.57213
2022-01-10,88.54362,90.0,86.67064
2022-01-11,88.663864,89.0,86.739
2022-01-12,88.29649,91.0,86.77264
2022-01-13,88.67563,92.0,86.75158
2022-01-14,88.92889,88.0,86.69681
2022-01-15,87.81819,94.0,86.62983
2022-01-16,89.04617,92.0,86.56981
2022-01-17,88.72378,90.0,86.52187
2022-01-18,88.12884,95.0,86.48731
2022-01-19,89.08248,92.0,86.467125
2022-01-20,88.607605,92.0,86.45919
2022-01-21,88.48354,91.0,86.46718
2022-01-22,88.18834,89.0,86.4928
2022-01-23,87.636055,85.0,86.53792
2022-01-24,86.52105,88.0,86.58802
2022-01-25,86.61151,85.0,86.650826
2022-01-26,86.160286,86.0,86.71321
2022-01-27,86.05104,90.0,86.77663
2022-01-28,86.80272,92.0,86.83805
2022-01-29,87.76849,90.0,86.94718
2022-01-30,87.84258,87.0,87.11142
2022-01-31,87.32473,84.0,87.29501
2022-02-01,86.47222,84.0,87.483765
2022-02-02,86.100075,87.0,87.64056
2022-02-03,86.604164,94.0,87.79847
2022-02-04,88.68117,90.0,87.95477
2022-02-05,88.671074,88.0,88.08051
2022-02-06,88.3229,84.0,88.175804
2022-02-07,87.260994,82.0,88.25563
2022-02-08,86.40839,86.0,88.32314
2022-02-09,86.900635,94.0,88.36735
2022-02-10,89.51322,88.0,88.39081
2022-02-11,88.8483,88.0,88.407295
