date,Predictions_update,Actuals,Predictions
2021-08-15,4.8923416,4.9,4.8923416
2021-08-16,4.2691426,8.6,4.2658463
2021-08-17,5.6434135,5.2,3.8104203
2021-08-18,4.7037754,9.1,3.5681913
2021-08-19,6.1268907,6.1,3.4584696
2021-08-20,5.274879,2.6,3.4388518
2021-08-21,3.4427176,7.2,3.4795666
2021-08-22,4.9834223,2.4,3.562807
2021-08-23,3.4319646,8.8,3.6713119
2021-08-24,5.8855085,3.3,3.793713
2021-08-25,4.0062284,2.2,3.9139502
2021-08-26,3.3795743,0.09999999999999964,4.022229
2021-08-27,2.8643272,3.4,4.1427646
2021-08-28,3.7395852,3.2,4.290124
2021-08-29,3.8644543,4.4,4.4434175
2021-08-30,4.4651923,7.8,4.608155
2021-08-31,6.175675,6.1,4.7660065
2021-09-01,5.597643,9.3,4.922216
2021-09-02,7.0735188,7.9,5.067794
2021-09-03,6.5081124,2.3,5.1567116
2021-09-04,3.5601335,8.1,5.1188297
2021-09-05,6.339685,5.2,5.023972
2021-09-06,5.100723,2.3,4.92118
2021-09-07,4.061727,1.9,4.8206263
2021-09-08,4.3031173,3.1,4.675574
2021-09-09,4.716593,3.8,4.465629
2021-09-10,4.7128797,0.0,4.2345924
2021-09-11,3.4683795,6.4,4.0411744
2021-09-12,4.8287516,1.0000000000000004,3.9087298
2021-09-13,3.2703748,0.09999999999999964,3.8389409
2021-09-14,2.5918136,6.0,3.8225722
2021-09-15,4.1899104,6.4,3.8331165
2021-09-16,5.398697,3.0,3.8336785
2021-09-17,4.350311,0.0,3.815693
2021-09-18,2.7877746,0.20000000000000018,3.8327224
2021-09-19,2.4749632,0.0,3.8574789
2021-09-20,2.275412,6.0,3.8637772
2021-09-21,5.097374,3.4,3.850268
2021-09-22,5.201513,2.0,3.83232
2021-09-23,4.3089776,0.0,3.7992754
2021-09-24,3.111136,3.4,3.7422345
2021-09-25,4.801303,4.2,3.671875
2021-09-26,6.0272536,3.8,3.6048117
2021-09-27,6.035239,7.9,3.5406187
2021-09-28,7.459957,7.3,3.479093
2021-09-29,7.0149555,6.3,3.4257388
2021-09-30,6.391356,8.2,3.3933446
2021-10-01,7.1617384,8.3,3.4033036
2021-10-02,7.0338655,5.1,3.4726074
2021-10-03,5.821416,1.1,3.596924
2021-10-04,5.972573,3.0,3.7563963
2021-10-05,6.7066307,1.7999999999999998,3.9437754
2021-10-06,5.9535885,8.7,4.1308284
2021-10-07,6.172803,8.7,4.2820497
2021-10-08,4.6676183,8.6,4.332571
2021-10-09,4.1508274,6.9,4.2598324
2021-10-10,3.7892342,4.4,4.1811852
2021-10-11,3.6486945,4.6,4.1625314
2021-10-12,3.9996421,6.2,4.140913
2021-10-13,4.5679817,4.3,4.097941
2021-10-14,4.478343,4.2,3.9617417
2021-10-15,4.5363927,7.5,3.7402928
2021-10-16,5.445962,7.0,3.5280821
2021-10-17,5.717187,4.9,3.3711293
2021-10-18,5.0209436,9.6,3.2599905
2021-10-19,6.530105,7.3,3.1803102
2021-10-20,6.1621933,7.3,3.1250749
2021-10-21,5.9726605,9.0,3.148598
2021-10-22,6.56758,4.3,3.2144003
2021-10-23,4.7129674,5.1,3.296744
2021-10-24,4.3593054,2.0,3.3747027
2021-10-25,3.1335423,3.4,3.4398797
2021-10-26,3.3112137,7.5,3.4769077
2021-10-27,4.7856817,6.9,3.472635
2021-10-28,5.1091614,6.0,3.4309537
2021-10-29,4.8100667,7.700000000000001,3.3550045
2021-10-30,5.4170465,6.0,3.2510927
2021-10-31,4.833704,4.4,3.1359217
2021-11-01,3.9551446,0.0,3.0324717
2021-11-02,2.5383294,7.8,2.9584453
2021-11-03,4.959837,4.3,2.9208462
2021-11-04,4.2811527,5.3,2.892453
2021-11-05,4.61101,8.9,2.9474814
2021-11-06,6.3664165,3.4,3.0365942
2021-11-07,4.063837,2.0,3.1478527
2021-11-08,3.3756723,5.4,3.2538848
2021-11-09,4.933299,4.1,3.3676646
2021-11-10,4.605705,6.1,3.4890575
2021-11-11,5.6470957,6.8,3.5449984
2021-11-12,5.9154654,6.5,3.6068058
2021-11-13,5.6709666,5.2,3.7252607
2021-11-14,5.064225,3.1,3.722171
2021-11-15,4.2995067,1.2999999999999998,3.7168787
2021-11-16,3.9347196,3.8,3.7250917
2021-11-17,4.7402415,6.7,3.7087398
2021-11-18,5.7901297,1.0000000000000004,3.658644
2021-11-19,3.6747687,3.5,3.5853927
2021-11-20,4.2362876,6.4,3.4936922
2021-11-21,5.256121,4.9,3.3035676
2021-11-22,4.845881,1.2999999999999998,3.1141896
2021-11-23,3.496583,2.6,2.9932194
2021-11-24,3.5926392,5.1,2.933637
2021-11-25,4.555255,3.2,2.9303198
2021-11-26,4.1473427,0.0,2.9989488
2021-11-27,3.0622118,3.9,3.0878708
2021-11-28,3.8162534,2.5,3.1800816
2021-11-29,3.7415018,2.7,3.2547848
2021-11-30,3.8237584,5.1,3.2943985
2021-12-01,5.019845,0.0,3.2747858
2021-12-02,3.20983,1.0000000000000004,3.2135942
2021-12-03,2.9938252,4.2,3.0797405
2021-12-04,4.604256,6.8,2.9229813
2021-12-05,6.7387567,2.2,2.7595065
2021-12-06,4.629362,0.0,2.6116455
2021-12-07,3.6041195,8.0,2.5008938
2021-12-08,6.88334,1.6,2.4177299
2021-12-09,4.4886403,0.0,2.366325
2021-12-10,4.505229,4.7,2.3499105
2021-12-11,5.224662,7.9,2.3821852
2021-12-12,5.622064,6.7,2.4772873
2021-12-13,4.776628,3.9,2.6243055
2021-12-14,4.4104385,4.7,2.8064506
2021-12-15,4.8193254,6.5,2.9964092
2021-12-16,4.904823,3.4,3.2100055
2021-12-17,4.4380937,7.9,3.4427085
2021-12-18,4.833036,1.3999999999999995,3.4990394
2021-12-19,3.7640576,2.9,3.4768925
2021-12-20,3.6272366,0.0,3.5197299
2021-12-21,2.6367526,0.0,3.5605407
2021-12-22,1.8964673,0.0,3.5649362
2021-12-23,1.3313109,4.1,3.5192137
2021-12-24,1.9544904,0.0,3.4236395
2021-12-25,1.4862503,6.6,3.2957742
2021-12-26,3.853371,0.2999999999999998,3.167054
2021-12-27,2.7511222,0.7000000000000002,3.1163146
2021-12-28,2.273387,0.0,2.9574494
2021-12-29,1.8053241,0.0,2.8467362
2021-12-30,1.6910146,6.2,2.7841125
2021-12-31,4.924743,1.6,2.7555807
2022-01-01,3.7742503,0.0,2.8062882
2022-01-02,2.0858414,3.3,2.9221141
2022-01-03,3.4381058,0.0,3.042762
2022-01-04,2.2330031,1.0000000000000004,3.146523
2022-01-05,2.6795127,1.6,3.2150638
2022-01-06,3.5615494,0.0,3.2352142
2022-01-07,3.4384665,0.0,3.2007136
2022-01-08,3.8088436,0.0,3.1129072
2022-01-09,4.013823,6.6,2.9800663
2022-01-10,4.691871,6.4,2.8156772
2022-01-11,3.874113,4.8,2.6362581
2022-01-12,3.9851665,4.6,2.461286
