date,Predictions_update,Actuals,Predictions
2021-08-15,19.506126,19.3,19.506126
2021-08-16,19.65608,20.8,19.728773
2021-08-17,20.146406,19.0,19.773403
2021-08-18,19.481428,19.4,19.76952
2021-08-19,19.631964,18.9,19.755287
2021-08-20,19.395351,20.0,19.742004
2021-08-21,19.79061,20.0,19.731724
2021-08-22,19.788162,19.5,19.723467
2021-08-23,19.583252,19.2,19.716328
2021-08-24,19.449373,19.0,19.70952
2021-08-25,19.344547,19.2,19.70275
2021-08-26,19.391775,18.4,19.696012
2021-08-27,19.026123,19.6,19.68941
2021-08-28,19.454163,19.2,19.683102
2021-08-29,19.295172,20.9,19.677233
2021-08-30,19.954239,19.0,19.671938
2021-08-31,19.232286,18.6,19.667315
2021-09-01,19.03976,18.4,19.66348
2021-09-02,18.936987,20.4,19.660496
2021-09-03,19.684286,18.3,19.658321
2021-09-04,18.859135,20.4,19.65702
2021-09-05,19.651493,20.8,19.65645
2021-09-06,19.902975,19.8,19.656776
2021-09-07,19.568789,20.8,19.657888
2021-09-08,20.027115,21.0,19.659689
2021-09-09,20.174496,21.6,19.66229
2021-09-10,20.488605,20.0,19.66557
2021-09-11,20.034962,20.8,19.669395
2021-09-12,20.440514,20.3,19.673546
2021-09-13,20.258774,20.2,19.678076
2021-09-14,20.242786,19.8,19.682934
2021-09-15,20.05689,20.0,19.688082
2021-09-16,20.076736,20.8,19.693497
2021-09-17,20.284376,21.0,19.699131
2021-09-18,20.31777,18.8,19.704878
2021-09-19,19.517967,20.2,19.710659
2021-09-20,20.095657,20.8,19.716396
2021-09-21,20.17224,20.0,19.722095
2021-09-22,19.886683,20.6,19.727684
2021-09-23,20.165705,20.1,19.733057
2021-09-24,19.951902,18.8,19.73819
2021-09-25,19.493473,20.3,19.743038
2021-09-26,20.06455,21.6,19.747593
2021-09-27,20.478806,20.2,19.751772
2021-09-28,19.967354,20.0,19.755613
2021-09-29,19.988686,18.4,19.759003
2021-09-30,19.367662,20.8,19.76181
2021-10-01,20.255825,20.0,19.764174
2021-10-02,19.89753,21.2,19.766102
2021-10-03,20.386822,21.0,19.767523
2021-10-04,20.31817,20.2,19.768341
2021-10-05,20.057932,19.8,19.768496
2021-10-06,19.937185,18.6,19.768307
2021-10-07,19.481455,18.2,19.767578
2021-10-08,19.314072,18.8,19.766539
2021-10-09,19.463451,20.3,19.765322
2021-10-10,19.975082,19.8,19.763992
2021-10-11,19.773802,19.6,19.762177
2021-10-12,19.68454,21.8,19.760166
2021-10-13,20.49279,19.8,19.75803
2021-10-14,19.808617,18.9,19.756052
2021-10-15,19.4534,18.6,19.753849
2021-10-16,19.304863,17.8,19.751612
2021-10-17,18.919907,18.6,19.74924
2021-10-18,19.147566,19.2,19.746742
2021-10-19,19.346596,20.8,19.744194
2021-10-20,19.93901,19.4,19.741728
2021-10-21,19.490501,19.0,19.739353
2021-10-22,19.255474,20.9,19.737022
2021-10-23,19.947357,20.2,19.734821
2021-10-24,19.799076,19.8,19.73267
2021-10-25,19.617773,18.2,19.730558
2021-10-26,18.97842,19.3,19.728651
2021-10-27,19.344128,18.6,19.726864
2021-10-28,19.081043,18.8,19.725178
2021-10-29,19.08376,20.6,19.723635
2021-10-30,19.71694,21.6,19.72223
2021-10-31,20.14677,19.2,19.720968
2021-11-01,19.333738,18.1,19.719858
2021-11-02,18.989353,18.0,19.718966
2021-11-03,18.953188,19.0,19.718304
2021-11-04,19.241274,20.6,19.717924
2021-11-05,19.781372,21.1,19.71772
2021-11-06,19.993935,20.2,19.717686
2021-11-07,19.713566,19.3,19.717829
2021-11-08,19.526016,19.7,19.71814
2021-11-09,19.783026,20.9,19.718498
2021-11-10,20.216854,19.4,19.719034
2021-11-11,19.626163,20.8,19.719694
2021-11-12,20.282303,20.0,19.720633
2021-11-13,19.898315,20.0,19.72163
2021-11-14,19.998787,20.2,19.7228
2021-11-15,20.044083,19.8,19.724035
2021-11-16,19.877083,20.6,19.725264
2021-11-17,20.18469,19.5,19.726576
2021-11-18,19.715572,20.3,19.727953
2021-11-19,20.080742,19.2,19.729372
2021-11-20,19.580774,18.5,19.730852
2021-11-21,19.3646,19.8,19.732363
2021-11-22,19.809942,18.8,19.73387
2021-11-23,19.334118,18.6,19.735357
2021-11-24,19.315449,18.9,19.736778
2021-11-25,19.380037,20.6,19.738167
2021-11-26,20.079382,21.3,19.739521
2021-11-27,20.37075,21.2,19.74077
2021-11-28,20.349066,20.0,19.741964
2021-11-29,19.899792,20.4,19.743109
2021-11-30,20.0903,20.9,19.744194
2021-12-01,20.283335,21.0,19.745247
2021-12-02,20.337633,20.7,19.746264
2021-12-03,20.257153,21.2,19.74723
2021-12-04,20.458,21.7,19.748024
2021-12-05,20.65748,20.2,19.7488
2021-12-06,20.173866,21.4,19.74955
2021-12-07,20.611158,21.4,19.75007
2021-12-08,20.611628,21.2,19.750402
2021-12-09,20.575933,21.8,19.750565
2021-12-10,20.77954,22.4,19.750616
2021-12-11,20.937881,22.4,19.750557
2021-12-12,20.97598,22.0,19.750391
2021-12-13,20.934523,21.6,19.750158
2021-12-14,20.870737,21.9,19.74992
2021-12-15,20.944017,20.6,19.749685
2021-12-16,20.58401,21.0,19.74931
2021-12-17,20.683289,20.2,19.748873
2021-12-18,20.324665,20.7,19.748377
2021-12-19,20.43819,19.2,19.74795
2021-12-20,19.820086,20.0,19.747536
2021-12-21,20.06618,20.4,19.747
2021-12-22,20.106943,19.2,19.746363
2021-12-23,19.639116,20.8,19.745668
2021-12-24,20.233576,19.6,19.74494
2021-12-25,19.741663,20.2,19.74419
2021-12-26,20.018631,21.2,19.74343
2021-12-27,20.373817,21.0,19.742659
2021-12-28,20.318909,20.0,19.74189
2021-12-29,19.980011,20.0,19.741125
2021-12-30,20.006407,20.4,19.740376
2021-12-31,20.138687,20.9,19.739647
2022-01-01,20.311993,20.5,19.738945
2022-01-02,20.173126,20.2,19.738274
2022-01-03,20.077524,19.2,19.73764
2022-01-04,19.708138,20.6,19.737047
2022-01-05,20.189224,19.4,19.736498
2022-01-06,19.722382,21.4,19.735996
2022-01-07,20.433153,21.4,19.735542
2022-01-08,20.45048,18.4,19.73514
2022-01-09,19.359766,19.0,19.734789
2022-01-10,19.621555,17.5,19.734488
2022-01-11,18.969824,18.2,19.73424
2022-01-12,19.135553,18.9,19.734041
2022-01-13,19.296995,19.6,19.733892
2022-01-14,19.55879,19.2,19.733791
2022-01-15,19.420809,20.4,19.733736
2022-01-16,19.908735,20.2,19.733725
2022-01-17,19.895523,20.4,19.733757
2022-01-18,19.958138,19.2,19.733826
2022-01-19,19.45973,19.0,19.733932
2022-01-20,19.311226,20.4,19.734074
2022-01-21,19.818087,19.9,19.734245
2022-01-22,19.695295,20.2,19.734444
2022-01-23,19.789104,20.0,19.734667
2022-01-24,19.752073,19.0,19.73491
2022-01-25,19.392412,21.2,19.735172
2022-01-26,20.135887,20.2,19.735449
2022-01-27,19.858992,19.1,19.735737
2022-01-28,19.503765,20.5,19.736034
2022-01-29,20.009192,19.4,19.736336
2022-01-30,19.608889,19.4,19.736643
2022-01-31,19.637627,18.6,19.736948
2022-02-01,19.3058,21.5,19.737251
2022-02-02,20.305696,20.6,19.737549
2022-02-03,19.930742,19.6,19.73784
2022-02-04,19.68113,21.0,19.738121
2022-02-05,20.271294,19.0,19.738392
2022-02-06,19.481567,21.5,19.73865
2022-02-07,20.51199,20.6,19.738894
2022-02-08,20.094305,19.4,19.739119
2022-02-09,19.776157,20.8,19.739328
2022-02-10,20.315365,20.2,19.73952
2022-02-11,20.015482,21.2,19.739693
2022-02-12,20.44064,20.3,19.739843
2022-02-13,20.084356,20.6,19.739975
2022-02-14,20.266996,18.0,19.740088
2022-02-15,19.24858,19.0,19.740177
2022-02-16,19.671564,20.2,19.740248
2022-02-17,19.950842,21.0,19.740295
2022-02-18,20.222427,19.8,19.740326
2022-02-19,19.774124,20.2,19.740335
2022-02-20,20.001743,20.3,19.740326
2022-02-21,20.031057,20.4,19.740301
2022-02-22,20.085741,19.8,19.740257
2022-02-23,19.870054,19.4,19.740198
2022-02-24,19.736048,20.5,19.740124
2022-02-25,20.131086,19.4,19.740036
2022-02-26,19.694304,20.2,19.739939
2022-02-27,20.010063,20.6,19.739828
2022-02-28,20.141235,20.8,19.73971
2022-03-01,20.223312,19.4,19.739584
2022-03-02,19.712612,19.3,19.739452
2022-03-03,19.696096,18.9,19.739315
2022-03-04,19.520369,18.8,19.739176
2022-03-05,19.45088,19.0,19.739035
2022-03-06,19.45423,20.4,19.738892
2022-03-07,19.96573,21.0,19.73875
2022-03-08,20.21152,20.5,19.738613
2022-03-09,20.03723,20.8,19.738478
2022-03-10,20.15108,19.9,19.738346
2022-03-11,19.843002,19.8,19.73822
2022-03-12,19.822872,20.0,19.738102
2022-03-13,19.89647,21.3,19.73799
2022-03-14,20.346596,21.2,19.737886
2022-03-15,20.344446,19.4,19.73779
2022-03-16,19.738993,20.0,19.737703
2022-03-17,19.985037,19.4,19.737627
2022-03-18,19.736027,20.2,19.737558
2022-03-19,19.997856,20.6,19.737501
2022-03-20,20.104572,21.3,19.737455
2022-03-21,20.364977,20.8,19.737417
2022-03-22,20.220236,20.2,19.73739
2022-03-23,20.066263,20.6,19.737373
2022-03-24,20.239553,20.4,19.737366
2022-03-25,20.160252,20.6,19.737368
2022-03-26,20.243153,20.7,19.737377
2022-03-27,20.27468,18.6,19.737396
2022-03-28,19.496998,20.9,19.737425
2022-03-29,20.331179,21.6,19.73746
2022-03-30,20.501776,18.2,19.737501
2022-03-31,19.244656,18.0,19.737549
