date,Predictions_update,Actuals,Predictions
2021-08-15,27.425028,28.0,27.425028
2021-08-16,27.580664,27.5,27.418982
2021-08-17,27.488459,28.8,27.409866
2021-08-18,27.91601,28.4,27.416475
2021-08-19,27.949553,27.8,27.434044
2021-08-20,27.763153,27.7,27.454565
2021-08-21,27.660835,27.5,27.479645
2021-08-22,27.545137,28.2,27.50824
2021-08-23,27.75902,27.9,27.535276
2021-08-24,27.731968,27.6,27.558937
2021-08-25,27.621382,26.6,27.578106
2021-08-26,27.223055,27.2,27.592447
2021-08-27,27.286661,27.2,27.601637
2021-08-28,27.303127,27.9,27.605953
2021-08-29,27.568193,28.4,27.605532
2021-08-30,27.863827,28.0,27.600647
2021-08-31,27.8414,28.8,27.591518
2021-09-01,28.154247,29.2,27.57838
2021-09-02,28.450481,27.7,27.56156
2021-09-03,28.015284,28.6,27.54144
2021-09-04,28.179413,28.4,27.518482
2021-09-05,28.164837,28.4,27.493374
2021-09-06,28.164928,27.6,27.466845
2021-09-07,27.866405,28.8,27.440052
2021-09-08,28.163164,26.4,27.413633
2021-09-09,27.436855,24.0,27.388601
2021-09-10,27.046434,28.7,27.365677
2021-09-11,27.481894,28.0,27.345549
2021-09-12,27.643923,25.6,27.329174
2021-09-13,27.296915,28.4,27.317509
2021-09-14,27.665922,28.7,27.31022
2021-09-15,28.016134,27.4,27.307232
2021-09-16,27.721104,24.3,27.308275
2021-09-17,27.117685,27.2,27.312428
2021-09-18,27.302206,25.0,27.319393
2021-09-19,27.114035,27.4,27.328402
2021-09-20,27.333557,28.2,27.338562
2021-09-21,27.820927,29.0,27.349024
2021-09-22,28.337027,26.2,27.358797
2021-09-23,27.486315,27.2,27.366554
2021-09-24,27.536867,27.2,27.372519
2021-09-25,27.500244,27.8,27.377005
2021-09-26,27.691467,27.7,27.380766
2021-09-27,27.71078,28.4,27.38225
2021-09-28,27.992846,29.7,27.382313
2021-09-29,28.631596,29.2,27.380737
2021-09-30,28.730572,29.8,27.377552
2021-10-01,29.047268,31.4,27.37286
2021-10-02,29.721428,29.4,27.366787
2021-10-03,29.501514,27.0,27.359573
2021-10-04,28.563618,27.2,27.351334
2021-10-05,28.075275,27.4,27.342403
2021-10-06,27.83499,28.6,27.333117
2021-10-07,28.073067,29.2,27.323624
2021-10-08,28.384998,30.0,27.314255
2021-10-09,28.758223,28.6,27.305347
2021-10-10,28.585125,28.2,27.297123
2021-10-11,28.382128,28.4,27.289816
2021-10-12,28.305302,28.4,27.283573
2021-10-13,28.25082,29.9,27.278551
2021-10-14,28.581085,29.4,27.274885
2021-10-15,28.654547,29.4,27.272352
2021-10-16,28.701426,29.4,27.27099
2021-10-17,28.731056,29.6,27.270754
2021-10-18,28.802105,30.2,27.27149
2021-10-19,28.995514,29.1,27.272982
2021-10-20,28.863934,29.2,27.275082
2021-10-21,28.808048,28.9,27.27759
2021-10-22,28.706303,29.6,27.280334
2021-10-23,28.81472,26.8,27.282906
2021-10-24,28.225014,27.6,27.28554
2021-10-25,28.051184,28.9,27.288025
2021-10-26,28.26789,29.8,27.289934
2021-10-27,28.599184,28.4,27.291697
2021-10-28,28.449194,30.2,27.292154
2021-10-29,28.790207,30.6,27.292603
2021-10-30,29.087402,27.4,27.292847
2021-10-31,28.505028,24.3,27.292484
2021-11-01,27.363546,29.0,27.291723
2021-11-02,27.94525,28.2,27.29108
2021-11-03,28.010239,29.9,27.287773
2021-11-04,28.492155,31.0,27.285381
2021-11-05,28.98038,27.6,27.28269
2021-11-06,28.491125,28.0,27.280207
2021-11-07,28.21855,28.0,27.277624
2021-11-08,28.0415,29.9,27.275623
2021-11-09,28.513395,28.6,27.274612
2021-11-10,28.398405,28.0,27.273039
2021-11-11,28.130404,30.6,27.272118
2021-11-12,28.683569,28.4,27.272423
