date,Predictions_update,Actuals,Predictions
2022-01-08,6.971655,8.5,6.971655
2022-01-09,6.971655,8.881784197001252e-16,6.971655
2022-01-10,6.971655,8.881784197001252e-16,6.971655
2022-01-11,6.971655,8.881784197001252e-16,6.971655
2022-01-12,6.971655,6.7,6.971655
2022-01-13,6.971655,34.8,6.971655
2022-01-14,6.971655,8.881784197001252e-16,6.971655
2022-01-15,6.971655,12.0,6.971655
2022-01-16,6.971655,2.7,6.971655
2022-01-17,6.971655,11.3,6.971655
2022-01-18,6.971655,2.0,6.971655
2022-01-19,6.971655,20.1,6.971655
2022-01-20,6.971655,5.0,6.971655
2022-01-21,6.971655,1.1000000000000005,6.971655
2022-01-22,6.971655,14.0,6.971655
2022-01-23,6.971655,6.688085106382981,6.971655
2022-01-24,6.971655,8.881784197001252e-16,6.971655
2022-01-25,6.971655,16.0,6.971655
2022-01-26,6.971655,6.688085106382981,6.971655
2022-01-27,6.971655,2.0,6.971655
2022-01-28,6.971655,1.8999999999999995,6.971655
2022-01-29,6.971655,0.29999999999999893,6.971655
2022-01-30,6.971655,0.09999999999999964,6.971655
2022-01-31,6.971655,8.881784197001252e-16,6.971655
2022-02-01,6.971655,8.881784197001252e-16,6.971655
2022-02-02,6.971655,8.881784197001252e-16,6.971655
2022-02-03,6.971655,8.881784197001252e-16,6.971655
2022-02-04,6.971655,17.7,6.971655
2022-02-05,13.55678,1.2000000000000002,7.2432814
2022-02-06,6.971655,8.881784197001252e-16,6.971655
2022-02-07,6.971655,1.0,6.971655
2022-02-08,6.971655,2.5,6.971655
2022-02-09,6.971655,1.2999999999999998,6.971655
2022-02-10,6.971655,1.5,6.971655
2022-02-11,6.971655,1.5,6.971655
2022-02-12,6.971655,8.881784197001252e-16,6.971655
2022-02-13,6.971655,6.4,6.971655
2022-02-14,6.971655,2.1000000000000005,6.971655
2022-02-15,6.971655,8.881784197001252e-16,6.971655
2022-02-16,6.971655,15.5,6.971655
2022-02-17,6.971655,3.5000000000000004,6.971655
2022-02-18,6.971655,17.3,6.971655
2022-02-19,6.971655,9.7,6.971655
2022-02-20,6.971655,8.881784197001252e-16,6.971655
2022-02-21,6.971655,12.6,6.971655
2022-02-22,6.971655,10.3,6.971655
2022-02-23,6.971655,2.3999999999999995,6.971655
2022-02-24,6.971655,8.881784197001252e-16,6.971655
2022-02-25,6.971655,4.0,6.971655
2022-02-26,6.971655,8.881784197001252e-16,6.971655
2022-02-27,6.971655,1.2999999999999998,6.971655
2022-02-28,6.971655,9.6,6.971655
2022-03-01,6.971655,1.0,6.971655
2022-03-02,6.971655,8.881784197001252e-16,6.971655
2022-03-03,6.971655,36.1,6.971655
2022-03-04,6.971655,7.0,6.971655
2022-03-05,6.971655,1.6000000000000005,6.971655
2022-03-06,6.971655,60.99999999999999,6.971655
2022-03-07,6.971655,5.0,6.971655
2022-03-08,6.971655,4.2,6.971655
2022-03-09,6.971655,1.0,6.971655
2022-03-10,6.971655,8.881784197001252e-16,6.971655
2022-03-11,6.971655,12.1,6.971655
2022-03-12,6.971655,8.881784197001252e-16,6.971655
2022-03-13,6.971655,19.2,6.971655
2022-03-14,6.971655,5.2,6.971655
2022-03-15,6.971655,8.881784197001252e-16,6.971655
2022-03-16,6.971655,6.688085106382982,6.971655
2022-03-17,6.971655,1.5,6.971655
2022-03-18,6.971655,16.8,6.971655
2022-03-19,6.971655,0.40000000000000036,6.971655
2022-03-20,6.971655,5.5,6.971655
2022-03-21,6.971655,5.0,6.971655
2022-03-22,6.971655,0.7999999999999998,6.971655
2022-03-23,6.971655,7.0,6.971655
2022-03-24,6.971655,0.5,6.971655
2022-03-25,6.971655,6.688085106382982,6.971655
2022-03-26,6.971655,6.688085106382983,6.971655
2022-03-27,6.971655,6.688085106382983,6.971655
2022-03-28,6.971655,8.881784197001252e-16,6.971655
2022-03-29,6.971655,8.881784197001252e-16,6.971655
2022-03-30,6.971655,36.7,6.971655
2022-03-31,6.971655,8.881784197001252e-16,6.971655
