date,Predictions_update,Actuals,Predictions
2021-08-15,27.361307,28.0,27.361307
2021-08-16,27.505459,27.5,27.349407
2021-08-17,27.450571,28.8,27.36171
2021-08-18,27.797491,28.4,27.370361
2021-08-19,27.836105,27.8,27.391546
2021-08-20,27.682644,27.7,27.414042
2021-08-21,27.597721,27.5,27.435417
2021-08-22,27.507387,28.2,27.444214
2021-08-23,27.679338,27.9,27.449316
2021-08-24,27.677486,27.6,27.452724
2021-08-25,27.603777,26.6,27.450352
2021-08-26,27.337559,27.2,27.455387
2021-08-27,27.368496,27.2,27.455603
2021-08-28,27.38936,27.9,27.465921
2021-08-29,27.584991,28.4,27.480429
2021-08-30,27.825048,28.0,27.500273
2021-08-31,27.819653,28.8,27.519827
2021-09-01,28.077662,29.2,27.533823
2021-09-02,28.350258,27.7,27.5448
2021-09-03,28.00944,28.6,27.555891
2021-09-04,28.154959,28.4,27.56868
2021-09-05,28.173069,28.4,27.584757
2021-09-06,28.204529,27.6,27.601908
2021-09-07,28.012959,28.8,27.625254
2021-09-08,28.271671,26.4,27.648487
2021-09-09,27.793385,24.0,27.672974
2021-09-10,27.276968,28.7,27.685549
2021-09-11,27.846571,28.0,27.694626
2021-09-12,27.935776,25.6,27.71988
2021-09-13,27.489279,28.4,27.742432
2021-09-14,27.927423,28.7,27.767807
2021-09-15,28.18391,27.4,27.792751
2021-09-16,27.918768,24.3,27.818933
2021-09-17,27.247814,27.2,27.841133
2021-09-18,27.599459,25.0,27.861778
2021-09-19,27.307604,27.4,27.877377
2021-09-20,27.775583,28.2,27.883446
2021-09-21,28.187004,29.0,27.87308
2021-09-22,28.65737,26.2,27.848944
2021-09-23,27.835136,27.2,27.848516
2021-09-24,27.872412,27.2,27.844877
2021-09-25,27.825829,27.8,27.83505
2021-09-26,28.001085,27.7,27.807386
2021-09-27,28.016897,28.4,27.805859
2021-09-28,28.28463,29.7,27.792933
2021-09-29,28.715805,29.2,27.769197
2021-09-30,28.770836,29.8,27.723711
2021-10-01,28.970846,31.4,27.649818
2021-10-02,29.498606,29.4,27.58127
2021-10-03,29.446918,27.0,27.510323
2021-10-04,28.842009,27.2,27.46524
2021-10-05,28.296545,27.4,27.426949
2021-10-06,27.963196,28.6,27.391954
2021-10-07,28.026451,29.2,27.375868
2021-10-08,28.217678,30.0,27.374449
2021-10-09,28.562544,28.6,27.378183
2021-10-10,28.409994,28.2,27.381697
2021-10-11,28.241268,28.4,27.393085
2021-10-12,28.187464,28.4,27.404036
2021-10-13,28.128786,29.9,27.420969
2021-10-14,28.330305,29.4,27.443703
2021-10-15,28.373022,29.4,27.45949
2021-10-16,28.387264,29.4,27.473347
2021-10-17,28.387291,29.6,27.490202
2021-10-18,28.418373,30.2,27.509495
2021-10-19,28.552015,29.1,27.52392
2021-10-20,28.422897,29.2,27.54122
2021-10-21,28.360151,28.9,27.5602
2021-10-22,28.263155,29.6,27.579855
2021-10-23,28.336147,26.8,27.608044
2021-10-24,27.924397,27.6,27.630106
2021-10-25,27.751944,28.9,27.650038
2021-10-26,27.86995,29.8,27.672983
2021-10-27,28.069529,28.4,27.687754
2021-10-28,27.9185,30.2,27.71456
2021-10-29,28.17648,30.6,27.727758
2021-10-30,28.415869,27.4,27.728119
2021-10-31,27.913715,24.3,27.720926
2021-11-01,27.208475,29.0,27.699492
2021-11-02,27.622082,28.2,27.63999
2021-11-03,27.620388,29.9,27.6582
2021-11-04,27.989422,31.0,27.6254
