date,Predictions_update,Actuals,Predictions
2021-08-15,27.708189,28.0,27.708189
2021-08-16,27.958786,27.5,27.88428
2021-08-17,28.002901,28.8,28.072487
2021-08-18,28.312996,28.4,28.179121
2021-08-19,28.340517,27.8,28.229713
2021-08-20,28.083933,27.7,28.193308
2021-08-21,27.920101,27.5,28.138226
2021-08-22,27.786161,28.2,28.070982
2021-08-23,27.94409,27.9,28.006332
2021-08-24,27.909855,27.6,27.95429
2021-08-25,27.805695,26.6,27.918013
2021-08-26,27.504944,27.2,27.899393
2021-08-27,27.604353,27.2,27.885054
2021-08-28,27.681467,27.9,27.887299
2021-08-29,27.92311,28.4,27.903233
2021-08-30,28.138477,28.0,27.932024
2021-08-31,28.07807,28.8,27.964167
2021-09-01,28.347662,29.2,27.998312
2021-09-02,28.577417,27.7,28.030582
2021-09-03,28.18425,28.6,28.059248
2021-09-04,28.342339,28.4,28.0832
2021-09-05,28.381607,28.4,28.099922
2021-09-06,28.426924,27.6,28.10574
2021-09-07,28.212582,28.8,28.094465
2021-09-08,28.375933,26.4,28.06728
2021-09-09,27.929834,24.0,28.022827
2021-09-10,27.350527,28.7,27.95981
2021-09-11,27.473139,28.0,27.886715
2021-09-12,27.544666,25.6,27.81972
2021-09-13,27.37183,28.4,27.72507
2021-09-14,27.592455,28.7,27.629068
2021-09-15,28.180244,27.4,27.539703
2021-09-16,28.05161,24.3,27.475056
2021-09-17,27.273586,27.2,27.511007
2021-09-18,27.811388,25.0,27.60253
2021-09-19,27.339817,27.4,27.715973
2021-09-20,28.320454,28.2,27.828259
2021-09-21,28.705536,29.0,27.908045
2021-09-22,28.864723,26.2,27.934832
2021-09-23,27.647415,27.2,27.904963
2021-09-24,27.824572,27.2,27.833471
2021-09-25,27.680656,27.8,27.74596
2021-09-26,27.828442,27.7,27.650219
2021-09-27,27.723156,28.4,27.55729
2021-09-28,27.933441,29.7,27.510805
2021-09-29,28.68102,29.2,27.513681
2021-09-30,28.715971,29.8,27.542564
2021-10-01,29.197378,31.4,27.581728
2021-10-02,30.150513,29.4,27.537714
2021-10-03,30.265442,27.0,27.454214
2021-10-04,29.666792,27.2,27.351736
2021-10-05,28.885496,27.4,27.231606
2021-10-06,28.108736,28.6,27.10518
2021-10-07,27.794249,29.2,26.981691
2021-10-08,27.882704,30.0,26.86779
2021-10-09,28.078241,28.6,26.779108
2021-10-10,28.382442,28.2,26.730457
2021-10-11,28.717995,28.4,26.713903
2021-10-12,28.709003,28.4,26.735037
2021-10-13,28.644596,29.9,26.7767
2021-10-14,28.530085,29.4,26.828243
2021-10-15,28.321527,29.4,26.886177
2021-10-16,28.067043,29.4,26.93419
2021-10-17,28.044863,29.6,26.965118
2021-10-18,27.957655,30.2,26.976791
2021-10-19,27.923615,29.1,26.968819
2021-10-20,27.672726,29.2,26.944178
2021-10-21,27.456453,28.9,26.906456
2021-10-22,27.252644,29.6,26.859947
2021-10-23,27.217924,26.8,26.801342
2021-10-24,26.751268,27.6,26.743883
2021-10-25,26.653227,28.9,26.68801
2021-10-26,26.836666,29.8,26.627855
2021-10-27,27.042507,28.4,26.574074
2021-10-28,26.833593,30.2,26.510227
2021-10-29,27.301023,30.6,26.453526
2021-10-30,27.776024,27.4,26.41929
2021-10-31,27.523174,24.3,26.391043
2021-11-01,26.910845,29.0,26.365313
2021-11-02,27.262714,28.2,26.348913
2021-11-03,27.377462,29.9,26.341908
