date,Predictions_update,Actuals,Predictions
2021-08-15,19.487795,19.3,19.487795
2021-08-16,19.563353,20.8,19.628578
2021-08-17,20.04841,19.0,19.655533
2021-08-18,19.49317,19.4,19.6617
2021-08-19,19.57332,18.9,19.660788
2021-08-20,19.364536,20.0,19.656677
2021-08-21,19.71178,20.0,19.650837
2021-08-22,19.750818,19.5,19.644434
2021-08-23,19.593912,19.2,19.637606
2021-08-24,19.465305,19.0,19.630697
2021-08-25,19.35546,19.2,19.623884
2021-08-26,19.390324,18.4,19.617022
2021-08-27,19.071865,19.6,19.610533
2021-08-28,19.459631,19.2,19.60381
2021-08-29,19.335594,20.9,19.597416
2021-08-30,19.982414,19.0,19.591362
2021-08-31,19.346825,18.6,19.585838
2021-09-01,19.157297,18.4,19.580135
2021-09-02,19.011412,20.4,19.574535
2021-09-03,19.725426,18.3,19.569477
2021-09-04,18.980556,20.4,19.564703
2021-09-05,19.74916,20.8,19.560663
2021-09-06,19.973946,19.8,19.556738
2021-09-07,19.66349,20.8,19.553177
2021-09-08,20.057709,21.0,19.550077
2021-09-09,20.178299,21.6,19.546997
2021-09-10,20.452742,20.0,19.544088
2021-09-11,19.935446,20.8,19.541494
2021-09-12,20.218782,20.3,19.539349
2021-09-13,20.049805,20.2,19.537529
2021-09-14,20.015356,19.8,19.53604
2021-09-15,19.860909,20.0,19.534863
2021-09-16,19.906206,20.8,19.53389
2021-09-17,20.177559,21.0,19.533016
2021-09-18,20.27997,18.8,19.532295
2021-09-19,19.535593,20.2,19.53175
2021-09-20,19.956366,20.8,19.531464
2021-09-21,20.161352,20.0,19.531246
2021-09-22,19.919054,20.6,19.53109
2021-09-23,20.125103,20.1,19.531223
2021-09-24,19.965425,18.8,19.531618
2021-09-25,19.495384,20.3,19.532366
2021-09-26,19.946033,21.6,19.533194
2021-09-27,20.416853,20.2,19.53435
2021-09-28,20.015549,20.0,19.535013
2021-09-29,19.946293,18.4,19.535671
2021-09-30,19.35387,20.8,19.536987
2021-10-01,20.087164,20.0,19.538044
2021-10-02,19.859339,21.2,19.538733
2021-10-03,20.287622,21.0,19.539381
2021-10-04,20.280788,20.2,19.540329
2021-10-05,20.044052,19.8,19.541763
2021-10-06,19.888777,18.6,19.542973
2021-10-07,19.429506,18.2,19.544622
2021-10-08,19.177393,18.8,19.546436
2021-10-09,19.276295,20.3,19.547932
2021-10-10,19.780382,19.8,19.548256
2021-10-11,19.672338,19.6,19.549547
2021-10-12,19.616365,21.8,19.55083
2021-10-13,20.399689,19.8,19.552845
2021-10-14,19.802042,18.9,19.555346
2021-10-15,19.46252,18.6,19.556484
2021-10-16,19.267864,17.8,19.557743
2021-10-17,18.88825,18.6,19.558508
2021-10-18,19.069056,19.2,19.558594
2021-10-19,19.264416,20.8,19.558245
2021-10-20,19.896778,19.4,19.559196
2021-10-21,19.469582,19.0,19.560184
2021-10-22,19.309662,20.9,19.560713
2021-10-23,20.000145,20.2,19.56153
2021-10-24,19.819704,19.8,19.561804
2021-10-25,19.699442,18.2,19.5613
2021-10-26,19.08049,19.3,19.56193
2021-10-27,19.398926,18.6,19.562065
2021-10-28,19.111937,18.8,19.561405
2021-10-29,19.142971,20.6,19.56011
2021-10-30,19.809608,21.6,19.559332
2021-10-31,20.282099,19.2,19.559254
2021-11-01,19.488749,18.1,19.559933
2021-11-02,19.033009,18.0,19.560839
2021-11-03,18.879644,19.0,19.56196
2021-11-04,19.172089,20.6,19.56223
2021-11-05,19.798212,21.1,19.562618
2021-11-06,20.089184,20.2,19.563082
2021-11-07,19.834442,19.3,19.563562
2021-11-08,19.516584,19.7,19.56406
2021-11-09,19.641478,20.9,19.565
2021-11-10,20.088652,19.4,19.565968
2021-11-11,19.572811,20.8,19.567093
2021-11-12,20.094355,20.0,19.567848
2021-11-13,19.828966,20.0,19.56877
2021-11-14,19.843975,20.2,19.569508
2021-11-15,19.916039,19.8,19.57026
2021-11-16,19.776573,20.6,19.571182
2021-11-17,20.066399,19.5,19.57209
2021-11-18,19.682981,20.3,19.572998
2021-11-19,19.962002,19.2,19.57393
2021-11-20,19.55913,18.5,19.57481
2021-11-21,19.260445,19.8,19.575632
2021-11-22,19.670607,18.8,19.576437
2021-11-23,19.28839,18.6,19.577145
2021-11-24,19.175318,18.9,19.577942
2021-11-25,19.23666,20.6,19.578756
2021-11-26,19.87619,21.3,19.57945
2021-11-27,20.218578,21.2,19.580242
2021-11-28,20.272642,20.0,19.58106
2021-11-29,19.886595,20.4,19.581886
2021-11-30,20.03852,20.9,19.582716
2021-12-01,20.224497,21.0,19.583494
2021-12-02,20.292473,20.7,19.58419
2021-12-03,20.219444,21.2,19.58478
2021-12-04,20.411264,21.7,19.585495
2021-12-05,20.6372,20.2,19.586153
2021-12-06,20.185823,21.4,19.586466
2021-12-07,20.566072,21.4,19.586943
2021-12-08,20.618063,21.2,19.587229
2021-12-09,20.600262,21.8,19.58769
2021-12-10,20.827402,22.4,19.588127
2021-12-11,21.095087,22.4,19.588537
2021-12-12,21.20252,22.0,19.588938
2021-12-13,21.157118,21.6,19.58937
2021-12-14,21.054602,21.9,19.58985
2021-12-15,21.126959,20.6,19.590307
2021-12-16,20.723356,21.0,19.590528
2021-12-17,20.732744,20.2,19.590889
2021-12-18,20.413996,20.7,19.59117
2021-12-19,20.453981,19.2,19.591621
2021-12-20,19.90451,20.0,19.591915
2021-12-21,19.999176,20.4,19.592047
2021-12-22,20.093662,19.2,19.592197
2021-12-23,19.720163,20.8,19.592361
2021-12-24,20.144022,19.6,19.592518
2021-12-25,19.816591,20.2,19.592667
2021-12-26,19.959768,21.2,19.592802
2021-12-27,20.28446,21.0,19.592928
2021-12-28,20.2977,20.0,19.59304
2021-12-29,20.011698,20.0,19.593143
2021-12-30,19.959797,20.4,19.593235
2021-12-31,20.052465,20.9,19.593315
2022-01-01,20.21826,20.5,19.593388
2022-01-02,20.135948,20.2,19.593449
2022-01-03,20.038364,19.2,19.593502
2022-01-04,19.699486,20.6,19.593546
2022-01-05,20.040642,19.4,19.593582
2022-01-06,19.716093,21.4,19.59361
2022-01-07,20.269087,21.4,19.593634
2022-01-08,20.386805,18.4,19.593649
2022-01-09,19.52375,19.0,19.593657
2022-01-10,19.51398,17.5,19.593658
2022-01-11,18.959259,18.2,19.593657
2022-01-12,18.996782,18.9,19.593647
2022-01-13,19.169107,19.6,19.593636
2022-01-14,19.427599,19.2,19.593616
2022-01-15,19.354763,20.4,19.593596
2022-01-16,19.766495,20.2,19.593569
2022-01-17,19.792376,20.4,19.59354
