date,Predictions_update,Actuals,Predictions
2022-01-08,9.676639,8.5,9.676639
2022-01-09,11.241601,8.881784197001252e-16,11.167036
2022-01-10,12.476551,8.881784197001252e-16,11.561679
2022-01-11,14.582211,8.881784197001252e-16,11.4190645
2022-01-12,16.658377,6.7,10.859939
2022-01-13,18.218515,34.8,10.146418
2022-01-14,16.721527,8.881784197001252e-16,9.5151005
2022-01-15,14.287385,12.0,9.27356
2022-01-16,14.681254,2.7,9.427193
2022-01-17,15.269873,11.3,9.478112
2022-01-18,15.4438925,2.0,9.433566
2022-01-19,15.56303,20.1,9.324616
2022-01-20,14.615158,5.0,9.220414
2022-01-21,14.043457,1.1000000000000005,9.064513
2022-01-22,14.141386,14.0,8.9904175
2022-01-23,13.13615,6.688085106382981,8.930559
2022-01-24,12.445779,8.881784197001252e-16,8.846173
2022-01-25,11.905135,16.0,8.774816
2022-01-26,10.869912,6.688085106382981,8.646641
2022-01-27,9.739987,2.0,8.516907
2022-01-28,9.582071,1.8999999999999995,8.409841
2022-01-29,9.907433,0.29999999999999893,8.271101
2022-01-30,10.654782,0.09999999999999964,8.132114
2022-01-31,11.882077,8.881784197001252e-16,8.060916
2022-02-01,13.974882,8.881784197001252e-16,7.9346623
2022-02-02,15.655002,8.881784197001252e-16,7.7643085
2022-02-03,16.104021,8.881784197001252e-16,7.553078
2022-02-04,15.734256,17.7,7.4634852
2022-02-05,14.647416,1.2000000000000002,7.4990067
2022-02-06,13.468258,8.881784197001252e-16,7.667038
2022-02-07,12.601135,1.0,7.822917
2022-02-08,12.172661,2.5,7.9740705
2022-02-09,12.182951,1.2999999999999998,8.086492
2022-02-10,10.4272375,1.5,7.2532163
2022-02-11,10.744569,1.5,7.4419885
2022-02-12,11.144253,8.881784197001252e-16,7.6438665
2022-02-13,11.6099825,6.4,7.7706885
2022-02-14,11.832343,2.1000000000000005,7.8586583
2022-02-15,12.748143,8.881784197001252e-16,8.024933
2022-02-16,13.026399,15.5,7.8979187
2022-02-17,14.412811,3.5000000000000004,7.994115
2022-02-18,17.296333,17.3,7.996997
2022-02-19,19.265862,9.7,7.937558
2022-02-20,22.17745,8.881784197001252e-16,7.814864
2022-02-21,23.43682,12.6,7.7118645
2022-02-22,23.462727,10.3,7.5679193
2022-02-23,23.648262,2.3999999999999995,7.2975945
2022-02-24,21.95225,8.881784197001252e-16,7.075364
2022-02-25,18.478596,4.0,6.8239417
2022-02-26,14.6242695,8.881784197001252e-16,6.555599
2022-02-27,11.052259,1.2999999999999998,6.2923126
2022-02-28,7.621056,9.6,6.218633
2022-03-01,4.607421,1.0,6.2267604
2022-03-02,3.50281,8.881784197001252e-16,6.2491436
2022-03-03,5.002001,36.1,6.040784
2022-03-04,3.742708,7.0,6.0552077
2022-03-05,3.2164795,1.6000000000000005,6.061191
2022-03-06,4.3014927,60.99999999999999,5.87479
2022-03-07,1.712943,5.0,5.6956844
2022-03-08,-1.7941133,4.2,5.513378
2022-03-09,-1.670763,1.0,5.32733
2022-03-10,-0.026306286,8.881784197001252e-16,5.1440163
2022-03-11,2.9764082,12.1,4.9539437
2022-03-12,6.621599,8.881784197001252e-16,4.7654104
2022-03-13,8.652645,19.2,4.5791535
2022-03-14,10.9538765,5.2,4.3820624
2022-03-15,10.15858,8.881784197001252e-16,4.1959267
2022-03-16,11.220647,6.688085106382982,4.0175104
2022-03-17,12.904892,1.5,3.921076
2022-03-18,13.69614,16.8,3.9257624
2022-03-19,14.0040045,0.40000000000000036,3.9495597
2022-03-20,12.696069,5.5,4.0226073
2022-03-21,13.009908,5.0,4.1686106
2022-03-22,12.968962,0.7999999999999998,4.6455164
2022-03-23,12.930528,7.0,5.3451595
2022-03-24,12.174638,0.5,6.13198
2022-03-25,11.622838,6.688085106382982,6.986934
2022-03-26,10.35735,6.688085106382983,7.799794
2022-03-27,9.413847,6.688085106382983,8.221831
2022-03-28,8.68113,8.881784197001252e-16,9.623504
2022-03-29,8.343528,8.881784197001252e-16,10.954555
2022-03-30,7.7228866,36.7,12.2197695
2022-03-31,8.107578,8.881784197001252e-16,13.162808
