date,Predictions_update,Actuals,Predictions
2021-10-27,23.281631,23.3,23.281631
2021-10-28,23.288218,24.6,23.288542
2021-10-29,23.18281,24.5,23.188654
2021-10-30,23.143524,23.7,23.283802
2021-10-31,23.506163,21.3,23.916174
2021-11-01,23.197725,23.5,24.130249
2021-11-02,24.286238,22.9,23.943197
2021-11-03,24.102354,24.2,23.787565
2021-11-04,24.479074,25.1,23.747477
2021-11-05,24.289486,23.3,23.787481
2021-11-06,23.391504,22.7,23.810825
2021-11-07,23.09379,22.7,23.457073
2021-11-08,23.116026,24.7,23.126123
2021-11-09,23.036242,24.6,22.812603
2021-11-10,22.815168,23.8,22.800823
2021-11-11,22.736328,25.4,22.908361
2021-11-12,22.900532,23.4,22.85342
2021-11-13,22.331932,22.9,22.44326
2021-11-14,22.275526,22.8,22.444763
2021-11-15,22.407043,22.9,22.543133
2021-11-16,22.473402,24.7,22.517382
2021-11-17,22.524868,22.3,22.509949
2021-11-18,22.474491,23.3,22.561813
2021-11-19,22.53435,23.3,22.517654
2021-11-20,22.558048,24.4,22.552378
2021-11-21,22.592606,23.2,22.662094
2021-11-22,22.559143,22.4,22.710611
2021-11-23,22.63658,22.7,22.764748
2021-11-24,22.767864,22.8,22.848158
2021-11-25,22.869926,22.7,22.901522
2021-11-26,22.942612,23.5,22.935583
2021-11-27,23.144325,22.7,22.991293
2021-11-28,22.971754,22.9,23.017899
2021-11-29,23.025097,23.5,23.092773
2021-11-30,23.16482,22.2,23.204365
2021-12-01,23.02958,23.0,23.312618
2021-12-02,23.189127,24.5,23.317894
2021-12-03,23.346025,24.6,23.28373
2021-12-04,23.272272,23.5,23.25822
2021-12-05,23.07719,22.2,23.242418
2021-12-06,22.90342,24.3,23.239994
2021-12-07,23.194921,23.1,23.280386
2021-12-08,22.998276,23.2,23.336851
2021-12-09,23.048317,23.9,23.413424
2021-12-10,23.261583,24.8,23.468857
2021-12-11,23.467161,24.2,23.42822
2021-12-12,23.411615,24.1,23.324001
2021-12-13,23.439596,24.2,23.199865
2021-12-14,23.47445,23.8,23.074657
2021-12-15,23.371832,23.0,22.95524
2021-12-16,23.160795,24.3,22.85415
2021-12-17,23.338104,23.2,22.850569
2021-12-18,23.104647,23.4,22.87593
2021-12-19,23.133476,21.9,22.921282
2021-12-20,23.179806,22.7,22.959822
2021-12-21,23.2971,21.2,23.044003
2021-12-22,23.412252,22.2,23.18857
2021-12-23,23.488846,22.6,23.343906
2021-12-24,23.42722,23.1,23.259819
2021-12-25,23.337133,22.5,23.264862
2021-12-26,23.324053,22.2,23.245861
2021-12-27,23.3162,22.4,23.167612
2021-12-28,23.497774,22.5,23.132772
2021-12-29,23.520792,23.0,23.126612
2021-12-30,23.53744,21.7,23.111912
2021-12-31,23.29976,22.6,23.084862
2022-01-01,23.48022,22.2,23.055174
2022-01-02,23.351694,22.9,23.038834
2022-01-03,23.46715,20.5,23.040585
2022-01-04,22.788065,22.4,22.962961
2022-01-05,23.058386,22.3,22.91326
2022-01-06,22.940037,22.9,22.811895
2022-01-07,23.082321,22.8,22.808128
2022-01-08,23.025818,22.1,22.866003
2022-01-09,22.862848,22.2,22.882393
2022-01-10,22.871588,21.4,22.75459
2022-01-11,22.844728,21.3,22.952675
2022-01-12,22.75629,21.8,22.651455
2022-01-13,22.805122,21.7,22.721378
2022-01-14,22.810219,22.5,23.017277
2022-01-15,22.791014,21.4,22.870695
2022-01-16,22.606834,21.8,22.845453
2022-01-17,22.647148,21.7,22.696075
2022-01-18,22.581644,21.5,22.603346
2022-01-19,22.51576,22.1,22.624613
2022-01-20,22.504728,22.5,22.575367
2022-01-21,22.50901,21.8,22.563896
2022-01-22,22.44318,22.3,22.578707
2022-01-23,22.430676,22.8,22.626898
2022-01-24,22.445786,22.4,22.662458
2022-01-25,22.42014,23.3,22.703354
2022-01-26,22.455957,23.6,22.750935
2022-01-27,22.486086,23.0,22.813448
2022-01-28,22.46104,22.8,22.888987
2022-01-29,22.444536,22.7,22.944939
2022-01-30,22.444675,23.1,22.94507
2022-01-31,22.489105,23.0,22.977753
2022-02-01,22.52653,23.5,23.07543
2022-02-02,22.658176,22.4,23.161423
2022-02-03,22.660547,21.6,23.179096
2022-02-04,22.613413,22.4,23.177683
2022-02-05,22.643896,23.0,23.176758
2022-02-06,22.729084,23.7,23.257574
2022-02-07,22.888937,24.0,23.274485
2022-02-08,23.088774,22.6,23.285536
2022-02-09,23.006184,22.1,23.32135
2022-02-10,22.864225,23.3,23.337439
2022-02-11,22.923895,23.7,23.354692
2022-02-12,23.117208,22.6,23.392714
2022-02-13,23.013811,22.5,23.438463
2022-02-14,22.893059,22.2,23.48887
2022-02-15,22.797085,21.2,23.531366
