date,Predictions_update,Actuals,Predictions
2021-10-27,86.86268,90.0,86.86268
2021-10-28,88.20871,85.0,87.09893
2021-10-29,86.71079,83.0,87.37631
2021-10-30,85.673386,88.0,87.63295
2021-10-31,87.67965,93.0,87.84488
2021-11-01,89.92863,84.0,88.02693
2021-11-02,87.04087,88.0,88.17094
2021-11-03,88.063644,85.0,88.30841
2021-11-04,87.144615,81.0,88.42614
2021-11-05,85.375854,86.0,88.53305
2021-11-06,86.98529,93.0,88.63487
2021-11-07,89.87448,91.0,88.691635
2021-11-08,89.74489,85.0,88.73859
2021-11-09,87.52166,84.0,88.748764
2021-11-10,86.61383,88.0,88.75083
2021-11-11,88.04368,83.0,88.73557
2021-11-12,86.32142,91.0,88.73061
2021-11-13,89.16396,90.0,88.72091
2021-11-14,89.38001,93.0,88.71094
2021-11-15,90.5281,89.0,88.69078
2021-11-16,89.064384,83.0,88.66691
2021-11-17,86.40011,94.0,88.64193
2021-11-18,90.1325,89.0,88.60233
2021-11-19,88.96622,89.0,88.5754
2021-11-20,88.79526,85.0,88.569405
2021-11-21,87.39638,91.0,88.562195
2021-11-22,89.28634,94.0,88.57287
2021-11-23,90.76025,93.0,88.57256
2021-11-24,90.643196,92.0,88.58011
2021-11-25,90.14315,92.0,88.59171
2021-11-26,89.93571,86.0,88.61655
2021-11-27,87.97909,89.0,88.65194
2021-11-28,88.26231,90.0,88.69459
2021-11-29,88.44833,85.0,88.743065
2021-11-30,86.86156,89.0,88.79785
2021-12-01,87.437614,86.0,88.854294
2021-12-02,86.57757,82.0,88.91025
2021-12-03,85.05231,83.0,88.96329
2021-12-04,84.7008,84.0,89.01277
2021-12-05,84.82496,92.0,89.05555
2021-12-06,87.4466,82.0,89.090454
2021-12-07,85.30024,89.0,89.11632
2021-12-08,86.97995,88.0,89.13231
2021-12-09,87.32722,86.0,89.13936
2021-12-10,86.99306,80.0,89.13687
2021-12-11,84.94583,86.0,89.124275
2021-12-12,86.32275,85.0,89.10372
2021-12-13,86.36924,80.0,89.07499
2021-12-14,84.57837,86.0,89.038795
2021-12-15,86.05542,87.0,88.99799
2021-12-16,86.85053,83.0,88.953094
2021-12-17,85.36615,92.0,88.90554
2021-12-18,88.36071,90.0,88.857735
2021-12-19,88.33089,95.0,88.81042
2021-12-20,89.75997,90.0,88.76562
2021-12-21,88.55119,91.0,88.72489
2021-12-22,88.38121,93.0,88.68874
2021-12-23,88.795654,89.0,88.658295
2021-12-24,87.61973,88.0,88.634125
2021-12-25,87.056946,91.0,88.61717
