date,Predictions_update,Actuals,Predictions
2021-08-15,19.572254,19.3,19.572254
2021-08-16,19.675135,20.8,19.768717
2021-08-17,20.150942,19.0,19.804358
2021-08-18,19.535734,19.4,19.809149
2021-08-19,19.671864,18.9,19.80957
2021-08-20,19.442312,20.0,19.811567
2021-08-21,19.820778,20.0,19.815283
2021-08-22,19.83601,19.5,19.819674
2021-08-23,19.668526,19.2,19.823835
2021-08-24,19.550713,19.0,19.827251
2021-08-25,19.447636,19.2,19.82972
2021-08-26,19.490196,18.4,19.831244
2021-08-27,19.147999,19.6,19.831936
2021-08-28,19.567513,19.2,19.831963
2021-08-29,19.41336,20.9,19.831505
2021-08-30,20.094376,19.0,19.830732
2021-08-31,19.399519,18.6,19.829792
2021-09-01,19.252388,18.4,19.828812
2021-09-02,19.116577,20.4,19.827885
2021-09-03,19.85497,18.3,19.827082
2021-09-04,19.02833,20.4,19.826447
2021-09-05,19.860268,20.8,19.826002
2021-09-06,20.077356,19.8,19.825754
2021-09-07,19.750195,20.8,19.825697
2021-09-08,20.15604,21.0,19.825811
2021-09-09,20.265501,21.6,19.826075
2021-09-10,20.527231,20.0,19.82646
2021-09-11,20.043396,20.8,19.826937
2021-09-12,20.350487,20.3,19.827477
2021-09-13,20.19755,20.2,19.828053
2021-09-14,20.13893,19.8,19.828644
2021-09-15,19.951006,20.0,19.829226
2021-09-16,19.992495,20.8,19.829786
2021-09-17,20.24217,21.0,19.830313
2021-09-18,20.319967,18.8,19.830795
2021-09-19,19.578175,20.2,19.83123
2021-09-20,20.040186,20.8,19.831614
2021-09-21,20.218773,20.0,19.831945
2021-09-22,19.964314,20.6,19.832228
2021-09-23,20.184174,20.1,19.832466
2021-09-24,20.01869,18.8,19.832663
2021-09-25,19.571407,20.3,19.83282
2021-09-26,20.039343,21.6,19.832949
2021-09-27,20.480436,20.2,19.83305
2021-09-28,20.048994,20.0,19.833128
2021-09-29,20.012136,18.4,19.833189
2021-09-30,19.440681,20.8,19.833235
2021-10-01,20.186266,20.0,19.83327
2021-10-02,19.925356,21.2,19.833296
2021-10-03,20.356184,21.0,19.833317
2021-10-04,20.326845,20.2,19.833332
2021-10-05,20.093342,19.8,19.833345
2021-10-06,19.960804,18.6,19.833357
2021-10-07,19.520708,18.2,19.833364
2021-10-08,19.296694,18.8,19.833374
2021-10-09,19.392288,20.3,19.833382
2021-10-10,19.892445,19.8,19.833387
2021-10-11,19.729973,19.6,19.833395
2021-10-12,19.681631,21.8,19.8334
2021-10-13,20.481117,19.8,19.833405
2021-10-14,19.846483,18.9,19.833408
2021-10-15,19.561552,18.6,19.833412
2021-10-16,19.385899,17.8,19.833416
2021-10-17,18.99216,18.6,19.833418
2021-10-18,19.1847,19.2,19.833418
2021-10-19,19.36057,20.8,19.83342
2021-10-20,19.999075,19.4,19.83342
2021-10-21,19.509186,19.0,19.833418
2021-10-22,19.38553,20.9,19.833418
2021-10-23,20.121412,20.2,19.833416
2021-10-24,19.91917,19.8,19.833414
2021-10-25,19.809649,18.2,19.83341
2021-10-26,19.183975,19.3,19.833408
2021-10-27,19.541857,18.6,19.833406
2021-10-28,19.216034,18.8,19.833403
2021-10-29,19.250021,20.6,19.8334
2021-10-30,19.931276,21.6,19.833397
2021-10-31,20.365412,19.2,19.833395
2021-11-01,19.529787,18.1,19.833393
2021-11-02,19.142414,18.0,19.833391
2021-11-03,19.011232,19.0,19.83339
2021-11-04,19.30564,20.6,19.833387
2021-11-05,19.917315,21.1,19.833385
2021-11-06,20.17374,20.2,19.833384
2021-11-07,19.907171,19.3,19.833382
2021-11-08,19.629715,19.7,19.833382
2021-11-09,19.775423,20.9,19.83338
2021-11-10,20.19966,19.4,19.83338
2021-11-11,19.677235,20.8,19.833378
2021-11-12,20.19371,20.0,19.833378
2021-11-13,19.920498,20.0,19.833378
2021-11-14,19.943567,20.2,19.833376
2021-11-15,20.00967,19.8,19.833376
2021-11-16,19.86951,20.6,19.833376
2021-11-17,20.146921,19.5,19.833376
2021-11-18,19.763704,20.3,19.833374
2021-11-19,20.044634,19.2,19.833374
2021-11-20,19.645697,18.5,19.833374
2021-11-21,19.378868,19.8,19.833374
2021-11-22,19.77979,18.8,19.833374
2021-11-23,19.370964,18.6,19.833374
2021-11-24,19.26422,18.9,19.833374
2021-11-25,19.322798,20.6,19.833374
2021-11-26,19.964006,21.3,19.833374
2021-11-27,20.29712,21.2,19.833374
2021-11-28,20.339169,20.0,19.833374
2021-11-29,19.972906,20.4,19.833374
2021-11-30,20.132551,20.9,19.833372
2021-12-01,20.311739,21.0,19.833374
2021-12-02,20.36913,20.7,19.833374
2021-12-03,20.313337,21.2,19.833372
2021-12-04,20.550257,21.7,19.833374
2021-12-05,20.831427,20.2,19.833374
2021-12-06,20.391052,21.4,19.833372
2021-12-07,20.771843,21.4,19.833372
2021-12-08,20.832264,21.2,19.833372
2021-12-09,20.819208,21.8,19.833372
2021-12-10,21.060816,22.4,19.833372
2021-12-11,21.336624,22.4,19.833372
2021-12-12,21.457325,22.0,19.833372
2021-12-13,21.458536,21.6,19.833372
2021-12-14,21.388151,21.9,19.833374
2021-12-15,21.439644,20.6,19.833374
2021-12-16,20.985369,21.0,19.833374
2021-12-17,20.96633,20.2,19.833374
2021-12-18,20.548988,20.7,19.833374
2021-12-19,20.549799,19.2,19.833374
2021-12-20,19.862766,20.0,19.833374
2021-12-21,20.04298,20.4,19.833374
2021-12-22,20.123253,19.2,19.833374
2021-12-23,19.70368,20.8,19.833372
2021-12-24,20.224005,19.6,19.833372
2021-12-25,19.813526,20.2,19.833372
2021-12-26,20.0311,21.2,19.833372
2021-12-27,20.372976,21.0,19.833372
2021-12-28,20.34854,20.0,19.833372
2021-12-29,20.042635,20.0,19.833372
2021-12-30,20.03734,20.4,19.833372
2021-12-31,20.150705,20.9,19.833372
2022-01-01,20.316717,20.5,19.833372
2022-01-02,20.198643,20.2,19.833372
2022-01-03,20.103045,19.2,19.833372
2022-01-04,19.748669,20.6,19.833372
2022-01-05,20.169693,19.4,19.833372
2022-01-06,19.7545,21.4,19.833372
2022-01-07,20.409178,21.4,19.833372
2022-01-08,20.454813,18.4,19.833372
2022-01-09,19.467718,19.0,19.833372
2022-01-10,19.62841,17.5,19.833372
2022-01-11,18.98774,18.2,19.833372
2022-01-12,19.10591,18.9,19.833372
2022-01-13,19.269096,19.6,19.833372
2022-01-14,19.519167,19.2,19.833372
2022-01-15,19.386076,20.4,19.833372
2022-01-16,19.883427,20.2,19.833372
2022-01-17,19.876047,20.4,19.833372
2022-01-18,20.012321,19.2,19.833372
2022-01-19,19.581915,19.0,19.833372
2022-01-20,19.487343,20.4,19.833372
2022-01-21,19.988768,19.9,19.833372
2022-01-22,19.821335,20.2,19.833372
2022-01-23,19.943428,20.0,19.833372
2022-01-24,19.881104,19.0,19.833372
2022-01-25,19.522463,21.2,19.833372
2022-01-26,20.278885,20.2,19.833372
2022-01-27,19.9554,19.1,19.833372
2022-01-28,19.598196,20.5,19.833372
2022-01-29,20.07046,19.4,19.833372
2022-01-30,19.676441,19.4,19.833372
2022-01-31,19.680372,18.6,19.833372
2022-02-01,19.347559,21.5,19.833372
2022-02-02,20.339422,20.6,19.833372
2022-02-03,20.072912,19.6,19.833372
2022-02-04,19.782166,21.0,19.833372
2022-02-05,20.27815,19.0,19.833372
2022-02-06,19.590992,21.5,19.833372
2022-02-07,20.44288,20.6,19.833372
2022-02-08,20.173481,19.4,19.833372
2022-02-09,19.79796,20.8,19.833372
2022-02-10,20.25194,20.2,19.833372
2022-02-11,20.052011,21.2,19.833372
2022-02-12,20.402649,20.3,19.833372
2022-02-13,20.12011,20.6,19.833372
2022-02-14,20.236027,18.0,19.833372
2022-02-15,19.335783,19.0,19.833372
2022-02-16,19.604141,20.2,19.833372
2022-02-17,19.93907,21.0,19.833372
2022-02-18,20.225027,19.8,19.833372
2022-02-19,19.843102,20.2,19.833372
2022-02-20,20.006004,20.3,19.833372
2022-02-21,20.04643,20.4,19.833372
2022-02-22,20.096947,19.8,19.833372
2022-02-23,19.902298,19.4,19.833372
2022-02-24,19.755602,20.5,19.833372
2022-02-25,20.103287,19.4,19.833372
2022-02-26,19.724922,20.2,19.833372
2022-02-27,19.991987,20.6,19.833372
2022-02-28,20.131487,20.8,19.833372
2022-03-01,20.227253,19.4,19.833372
2022-03-02,19.767786,19.3,19.833372
2022-03-03,19.718853,18.9,19.833372
2022-03-04,19.53359,18.8,19.833372
2022-03-05,19.429398,19.0,19.833372
2022-03-06,19.435884,20.4,19.833372
2022-03-07,19.932823,21.0,19.833372
2022-03-08,20.189114,20.5,19.833372
2022-03-09,20.071901,20.8,19.833372
2022-03-10,20.222298,19.9,19.833372
2022-03-11,19.941418,19.8,19.833372
2022-03-12,19.909647,20.0,19.833372
2022-03-13,19.959791,21.3,19.833372
2022-03-14,20.395319,21.2,19.833372
2022-03-15,20.401915,19.4,19.833372
2022-03-16,19.822165,20.0,19.833372
2022-03-17,20.00722,19.4,19.833372
2022-03-18,19.76878,20.2,19.833372
2022-03-19,20.009703,20.6,19.833372
2022-03-20,20.137325,21.3,19.833372
2022-03-21,20.397741,20.8,19.833372
2022-03-22,20.271177,20.2,19.833372
2022-03-23,20.101437,20.6,19.833372
2022-03-24,20.234402,20.4,19.833372
2022-03-25,20.168095,20.6,19.833372
2022-03-26,20.23502,20.7,19.833372
2022-03-27,20.269758,18.6,19.833372
2022-03-28,19.558466,20.9,19.833372
2022-03-29,20.263268,21.6,19.833372
2022-03-30,20.509462,18.2,19.833372
2022-03-31,19.38193,18.0,19.833372
