date,Predictions_update,Actuals,Predictions
2021-10-27,23.05326,23.3,23.05326
2021-10-28,22.9426,24.6,22.906916
2021-10-29,23.493515,24.5,23.047485
2021-10-30,23.297125,23.7,23.238615
2021-10-31,23.188614,21.3,23.433155
2021-11-01,22.588146,23.5,23.589235
2021-11-02,23.861353,22.9,23.692816
2021-11-03,23.382914,24.2,23.753832
2021-11-04,24.125523,25.1,23.785204
2021-11-05,24.209177,23.3,23.802626
2021-11-06,23.463467,22.7,23.810709
2021-11-07,23.380394,22.7,23.753607
2021-11-08,23.473866,24.7,23.672
2021-11-09,24.172047,24.6,23.536713
2021-11-10,23.769648,23.8,23.416542
2021-11-11,23.441097,25.4,23.278725
2021-11-12,23.884605,23.4,23.11549
2021-11-13,23.056408,22.9,22.946095
2021-11-14,22.79759,22.8,22.896492
2021-11-15,22.804596,22.9,22.932812
2021-11-16,22.92571,24.7,22.951647
2021-11-17,23.131693,22.3,22.947172
2021-11-18,22.810545,23.3,22.901045
2021-11-19,23.037838,23.3,22.89563
2021-11-20,23.072226,24.4,22.907194
2021-11-21,23.130203,23.2,22.919283
2021-11-22,22.978924,22.4,22.92099
2021-11-23,22.962938,22.7,22.924389
2021-11-24,22.990961,22.8,22.920729
2021-11-25,22.828594,22.7,22.939898
2021-11-26,22.645327,23.5,22.999437
2021-11-27,22.638401,22.7,23.074038
2021-11-28,22.54034,22.9,23.119778
2021-11-29,22.581114,23.5,23.154762
2021-11-30,22.876143,22.2,23.172136
2021-12-01,22.514263,23.0,23.174358
2021-12-02,22.76747,24.5,23.147959
2021-12-03,23.308947,24.6,23.133116
2021-12-04,23.343878,23.5,23.034502
2021-12-05,22.97835,22.2,22.982864
2021-12-06,22.692715,24.3,23.009733
2021-12-07,23.396088,23.1,23.012646
2021-12-08,22.939938,23.2,23.054716
2021-12-09,22.901005,23.9,23.00754
2021-12-10,22.911413,24.8,22.988983
2021-12-11,23.112467,24.2,22.988113
2021-12-12,22.906523,24.1,22.98905
2021-12-13,22.86297,24.2,23.018824
2021-12-14,22.911655,23.8,23.03035
2021-12-15,22.907036,23.0,23.046944
2021-12-16,22.938135,24.3,23.016232
2021-12-17,23.238823,23.2,22.946678
2021-12-18,23.199314,23.4,22.761148
2021-12-19,23.337152,21.9,22.64269
2021-12-20,23.309328,22.7,22.534784
2021-12-21,23.628206,21.2,22.488287
2021-12-22,23.477224,22.2,22.422129
2021-12-23,23.503017,22.6,22.401718
2021-12-24,23.424181,23.1,22.413439
2021-12-25,23.404238,22.5,22.441397
2021-12-26,23.39871,22.2,22.485489
2021-12-27,23.464619,22.4,22.559986
2021-12-28,23.560774,22.5,22.65283
2021-12-29,23.6759,23.0,22.752594
2021-12-30,23.850883,21.7,22.854631
2021-12-31,23.59493,22.6,22.954304
2022-01-01,23.92955,22.2,23.04017
2022-01-02,23.765812,22.9,23.120817
2022-01-03,23.921782,20.5,23.158407
2022-01-04,23.18731,22.4,23.172585
2022-01-05,23.84349,22.3,23.13405
2022-01-06,23.52134,22.9,23.098349
2022-01-07,23.59301,22.8,23.0552
2022-01-08,23.358469,22.1,23.019566
2022-01-09,23.10481,22.2,23.011972
2022-01-10,23.239792,21.4,23.007702
2022-01-11,23.066633,21.3,23.005312
2022-01-12,23.21022,21.8,23.004984
2022-01-13,23.333658,21.7,23.006283
2022-01-14,23.238556,22.5,23.008635
2022-01-15,23.343288,21.4,23.007484
2022-01-16,23.008427,21.8,23.009304
2022-01-17,23.11766,21.7,23.013914
2022-01-18,23.024967,21.5,23.011122
2022-01-19,22.946499,22.1,22.999235
2022-01-20,23.011576,22.5,22.990454
2022-01-21,22.987534,21.8,22.995537
2022-01-22,22.803333,22.3,23.013847
2022-01-23,22.894505,22.8,23.028385
2022-01-24,22.881866,22.4,23.05571
2022-01-25,22.786655,23.3,23.07361
2022-01-26,22.876354,23.6,23.111935
2022-01-27,22.899845,23.0,23.172384
2022-01-28,22.89069,22.8,23.248407
2022-01-29,22.939116,22.7,23.293482
2022-01-30,22.975449,23.1,23.222458
2022-01-31,23.032507,23.0,23.1542
2022-02-01,23.03329,23.5,23.071173
2022-02-02,23.08076,22.4,22.95844
2022-02-03,23.007006,21.6,22.923435
2022-02-04,22.949015,22.4,22.900091
2022-02-05,22.963905,23.0,22.89909
2022-02-06,23.01884,23.7,23.006023
2022-02-07,23.043629,24.0,22.94317
2022-02-08,23.227198,22.6,22.88037
2022-02-09,23.062368,22.1,22.878052
2022-02-10,22.977962,23.3,22.871834
2022-02-11,23.07851,23.7,22.870916
2022-02-12,23.249271,22.6,22.886518
2022-02-13,23.160957,22.5,22.91823
2022-02-14,23.05707,22.2,22.965569
