date,Predictions_update,Actuals,Predictions
2021-10-27,23.439615,23.3,23.439615
2021-10-28,23.359804,24.6,23.404543
2021-10-29,23.833261,24.5,23.43051
2021-10-30,23.804428,23.7,23.458002
2021-10-31,23.508087,21.3,23.480875
2021-11-01,22.933361,23.5,23.497063
2021-11-02,23.367733,22.9,23.505974
2021-11-03,23.178885,24.2,23.507074
2021-11-04,23.705992,25.1,23.50084
2021-11-05,24.056747,23.3,23.482485
2021-11-06,23.403849,22.7,23.452682
2021-11-07,23.113298,22.7,23.415222
2021-11-08,23.02222,24.7,23.370975
2021-11-09,23.76932,24.6,23.323942
2021-11-10,23.77538,23.8,23.27286
2021-11-11,23.460804,25.4,23.219826
2021-11-12,23.998402,23.4,23.166962
2021-11-13,23.237734,22.9,23.12859
2021-11-14,23.079262,22.8,23.10166
2021-11-15,23.006739,22.9,23.079649
2021-11-16,22.984213,24.7,23.062105
2021-11-17,23.476719,22.3,23.047493
2021-11-18,22.988132,23.3,23.036455
2021-11-19,23.02151,23.3,23.025537
2021-11-20,23.034107,24.4,23.014765
2021-11-21,23.394213,23.2,23.00545
2021-11-22,23.104364,22.4,22.99563
2021-11-23,22.972551,22.7,22.986534
2021-11-24,22.947046,22.8,22.978844
2021-11-25,22.938484,22.7,22.971928
2021-11-26,22.92203,23.5,22.965267
2021-11-27,23.03025,22.7,22.959402
2021-11-28,22.945845,22.9,22.953598
2021-11-29,22.943438,23.5,22.949642
2021-11-30,23.075724,22.2,22.948286
2021-12-01,22.906017,23.0,22.947578
2021-12-02,22.9284,24.5,22.947275
2021-12-03,23.357817,24.6,22.947184
2021-12-04,23.568274,23.5,22.947363
2021-12-05,23.28733,22.2,22.947582
2021-12-06,22.97724,24.3,22.94771
2021-12-07,23.257769,23.1,22.947802
2021-12-08,23.077578,23.2,22.947805
2021-12-09,23.050844,23.9,22.948048
2021-12-10,23.218975,24.8,22.948292
2021-12-11,23.68105,24.2,22.948381
2021-12-12,23.638958,24.1,22.948236
2021-12-13,23.63065,24.2,22.946115
2021-12-14,23.7046,23.8,22.943888
2021-12-15,23.584116,23.0,22.941574
2021-12-16,23.265514,24.3,22.939213
2021-12-17,23.685364,23.2,22.936981
2021-12-18,23.375303,23.4,22.934896
2021-12-19,23.376417,21.9,22.93308
2021-12-20,22.968315,22.7,22.931503
2021-12-21,23.019073,21.2,22.930016
2021-12-22,22.856377,22.2,22.928877
2021-12-23,22.89731,22.6,22.928078
2021-12-24,22.978134,23.1,22.92763
2021-12-25,23.1134,22.5,22.927359
2021-12-26,23.03267,22.2,22.927221
2021-12-27,22.93419,22.4,22.92736
2021-12-28,22.926163,22.5,22.927578
2021-12-29,22.93619,23.0,22.928068
2021-12-30,23.074516,21.7,22.928673
2021-12-31,22.761683,22.6,22.929335
2022-01-01,22.863598,22.2,22.930138
2022-01-02,22.765556,22.9,22.931015
2022-01-03,22.917189,20.5,22.932041
2022-01-04,22.367535,22.4,22.933178
2022-01-05,22.526575,22.3,22.93437
2022-01-06,22.542465,22.9,22.935637
2022-01-07,22.736328,22.8,22.936926
2022-01-08,22.80985,22.1,22.938248
2022-01-09,22.59979,22.2,22.93981
2022-01-10,22.54313,21.4,22.941555
2022-01-11,22.339733,21.3,22.94324
2022-01-12,22.224236,21.8,22.94507
2022-01-13,22.203598,21.7,22.946777
2022-01-14,22.16223,22.5,22.94838
2022-01-15,22.266506,21.4,22.950037
2022-01-16,22.132683,21.8,22.951633
2022-01-17,22.123507,21.7,22.952934
2022-01-18,22.093912,21.5,22.954218
2022-01-19,22.046734,22.1,22.955494
2022-01-20,22.084118,22.5,22.956598
2022-01-21,22.209045,21.8,22.957634
2022-01-22,22.12558,22.3,22.957943
2022-01-23,22.202555,22.8,22.958036
2022-01-24,22.425257,22.4,22.957987
2022-01-25,22.417486,23.3,22.957811
2022-01-26,22.746613,23.6,22.957615
2022-01-27,23.046587,23.0,22.95739
2022-01-28,22.970253,22.8,22.957272
2022-01-29,22.86582,22.7,22.95722
2022-01-30,22.776808,23.1,22.9572
2022-01-31,22.887922,23.0,22.957191
2022-02-01,22.900944,23.5,22.957193
2022-02-02,23.113346,22.4,22.957203
2022-02-03,22.805319,21.6,22.957222
2022-02-04,22.577785,22.4,22.957245
2022-02-05,22.572254,23.0,22.957273
2022-02-06,22.663168,23.7,22.957296
2022-02-07,23.054544,24.0,22.957321
2022-02-08,23.390621,22.6,22.957354
2022-02-09,22.977276,22.1,22.957397
2022-02-10,22.746086,23.3,22.957438
2022-02-11,22.909147,23.7,22.957478
2022-02-12,23.207586,22.6,22.95752
2022-02-13,22.91211,22.5,22.95756
2022-02-14,22.82278,22.2,22.957596
2022-02-15,22.742302,21.2,22.957632
2022-02-16,22.563768,22.3,22.957668
2022-02-17,22.556366,21.4,22.957708
2022-02-18,22.425798,21.5,22.957754
2022-02-19,22.335543,21.6,22.95778
2022-02-20,22.270128,21.9,22.957817
2022-02-21,22.251091,22.0,22.957851
2022-02-22,22.242397,20.5,22.957878
2022-02-23,22.049358,22.1,22.957905
2022-02-24,22.110476,23.3,22.957928
2022-02-25,22.400059,21.8,22.957954
2022-02-26,22.25721,22.7,22.957975
2022-02-27,22.415886,23.0,22.957985
2022-02-28,22.640383,22.1,22.957998
2022-03-01,22.44649,22.4,22.958008
2022-03-02,22.449362,22.5,22.958012
2022-03-03,22.48348,21.8,22.958015
2022-03-04,22.327248,22.8,22.958025
2022-03-05,22.48069,22.9,22.958035
2022-03-06,22.639984,22.8,22.958044
2022-03-07,22.691847,22.3,22.958054
2022-03-08,22.547047,21.9,22.958063
2022-03-09,22.410538,23.8,22.95807
2022-03-10,22.895231,22.6,22.95808
2022-03-11,22.740704,22.7,22.95809
2022-03-12,22.712273,22.2,22.9581
2022-03-13,22.56189,23.4,22.958107
2022-03-14,22.857492,23.5,22.958115
2022-03-15,23.076914,23.7,22.95812
2022-03-16,23.273653,22.9,22.958128
2022-03-17,23.04544,22.5,22.958134
2022-03-18,22.840412,23.4,22.958138
2022-03-19,23.025978,23.6,22.958141
2022-03-20,23.210611,22.1,22.958145
2022-03-21,22.823877,22.9,22.958149
2022-03-22,22.852232,23.3,22.958153
2022-03-23,22.991854,22.4,22.958157
2022-03-24,22.823114,22.9,22.958158
2022-03-25,22.846775,22.9,22.95816
2022-03-26,22.864017,22.9,22.958164
2022-03-27,22.875145,23.1,22.958166
2022-03-28,22.95985,24.2,22.958168
2022-03-29,23.427628,22.0,22.958172
2022-03-30,22.88743,22.3,22.958174
2022-03-31,22.816864,22.4,22.958176
