date,scn-1,scn-2,scn-3,Actuals
2021-11-29,19.871513,19.93261,19.93261,20.4
2021-11-30,19.993528,19.86092,19.86092,20.9
2021-12-01,20.177288,20.177288,19.837145,21.0
2021-12-02,20.278503,20.01059,19.83763,20.7
2021-12-03,20.244574,19.959719,19.837349,21.2
2021-12-04,20.444313,20.444313,19.835472,21.7
2021-12-05,20.682074,20.258984,20.682074,20.2
2021-12-06,20.284687,20.189259,20.431038,21.4
2021-12-07,20.66483,20.66483,20.347298,21.4
2021-12-08,20.733486,20.45827,20.282202,21.2
2021-12-09,20.738161,20.376125,20.229534,21.8
2021-12-10,20.974707,20.974707,20.15939,22.4
2021-12-11,21.245884,20.721983,20.074581,22.4
2021-12-12,21.412235,20.603136,21.412235,22.0
2021-12-13,21.427982,21.427982,21.145952,21.6
2021-12-14,21.389381,21.239693,21.001516,21.9
2021-12-15,21.56605,21.123463,20.883852,20.6
2021-12-16,21.171421,21.171421,20.796001,21.0
2021-12-17,21.28008,21.29885,20.718658,20.2
2021-12-18,20.904684,21.297445,20.640263,20.7
2021-12-19,20.945076,20.945076,20.945076,19.2
2021-12-20,20.223196,20.94267,20.94267,20.0
2021-12-21,20.309475,20.89708,20.89708,20.4
2021-12-22,20.318802,20.318802,20.844862,19.2
2021-12-23,19.828442,20.256636,20.788008,20.8
2021-12-24,20.26262,20.209263,20.739218,19.6
2021-12-25,19.869072,19.869072,20.702288,20.2
2021-12-26,20.002628,19.91866,20.002628,21.2
2021-12-27,20.311972,19.920975,19.943932,21.0
2021-12-28,20.327515,20.327515,19.920452,20.0
2021-12-29,20.045336,20.152393,19.906813,20.0
2021-12-30,20.013962,20.083858,19.904083,20.4
2021-12-31,20.139324,20.139324,19.912508,20.9
2022-01-01,20.34627,20.085037,19.929005,20.5
2022-01-02,20.280928,20.070396,20.280928,20.2
2022-01-03,20.198393,20.198393,20.225409,19.2
2022-01-04,19.865047,20.201159,20.21624,20.6
2022-01-05,20.25268,20.19126,20.203047,19.4
2022-01-06,19.895668,19.895668,20.195126,21.4
2022-01-07,20.512999,20.019548,20.17526,21.4
2022-01-08,20.620481,20.049974,20.16075,18.4
2022-01-09,19.63595,19.63595,19.63595,19.0
2022-01-10,19.746489,19.952824,19.952824,17.5
2022-01-11,19.048023,20.02861,20.02861,18.2
2022-01-12,19.1689,19.1689,20.04818,18.9
2022-01-13,19.35952,19.487764,20.059038,19.6
2022-01-14,19.619076,19.607378,20.059343,19.2
2022-01-15,19.485456,19.485456,20.060736,20.4
2022-01-16,19.960766,19.616179,19.960766,20.2
2022-01-17,19.930113,19.684425,19.83795,20.4
2022-01-18,20.039953,20.039953,19.817478,19.2
2022-01-19,19.62484,19.936357,19.828959,19.0
2022-01-20,19.53609,19.918121,19.849957,20.4
2022-01-21,20.031462,20.031462,19.880291,19.9
2022-01-22,19.893679,19.942894,19.916134,20.2
2022-01-23,20.02242,19.941692,20.02242,20.0
2022-01-24,19.971838,19.971838,19.981102,19.0
2022-01-25,19.646172,19.98826,19.994116,21.2
2022-01-26,20.388573,20.002876,20.008253,20.2
2022-01-27,20.102821,20.102821,20.039988,19.1
2022-01-28,19.74685,20.128828,20.079977,20.5
2022-01-29,20.192842,20.11382,20.07104,19.4
2022-01-30,19.791857,19.791857,19.791857,19.4
2022-01-31,19.762524,19.900826,19.900826,18.6
2022-02-01,19.408236,19.913977,19.913977,21.5
2022-02-02,20.35428,20.35428,19.914724,20.6
2022-02-03,20.1448,20.06272,19.91428,19.6
2022-02-04,19.829338,19.98289,19.909288,21.0
2022-02-05,20.274992,20.274992,19.912535,19.0
2022-02-06,19.649769,20.09433,19.649769,21.5
2022-02-07,20.428194,20.044117,19.834055,20.6
2022-02-08,20.221,20.221,19.876125,19.4
2022-02-09,19.835806,20.10734,19.8866,20.8
2022-02-10,20.23347,20.061306,19.892012,20.2
2022-02-11,20.081749,20.081749,19.893679,21.2
2022-02-12,20.412169,20.039726,19.895937,20.3
2022-02-13,20.172804,20.013035,20.172804,20.6
2022-02-14,20.24678,20.24678,20.102331,18.0
2022-02-15,19.410076,20.146225,20.064209,19.0
2022-02-16,19.61008,20.09086,20.036106,20.2
2022-02-17,19.951159,19.951159,20.004436,21.0
2022-02-18,20.232456,19.906431,19.984945,19.8
2022-02-19,19.90648,19.895428,19.963085,20.2
2022-02-20,20.012432,20.012432,20.012432,20.3
2022-02-21,20.045496,19.95259,19.95259,20.4
2022-02-22,20.096474,19.942888,19.942888,19.8
2022-02-23,19.93405,19.93405,19.94187,19.4
2022-02-24,19.784885,19.955086,19.937227,20.5
2022-02-25,20.10369,19.961678,19.939793,19.4
2022-02-26,19.785217,19.785217,19.933887,20.2
2022-02-27,20.01596,19.89035,20.01596,20.6
2022-02-28,20.152988,19.92126,19.975897,20.8
2022-03-01,20.244396,20.244396,19.963114,19.4
2022-03-02,19.845398,20.105307,19.962107,19.3
2022-03-03,19.773718,20.059977,19.962465,18.9
2022-03-04,19.610125,19.610125,19.969116,18.8
2022-03-05,19.520052,19.814697,19.973131,19.0
2022-03-06,19.541254,19.881414,19.541254,20.4
2022-03-07,20.013573,20.013573,19.704813,21.0
2022-03-08,20.231293,19.91151,19.765457,20.5
2022-03-09,20.12133,19.889912,19.802074,20.8
2022-03-10,20.236027,20.236027,19.83391,19.9
2022-03-11,19.98895,20.090546,19.851688,19.8
2022-03-12,19.944115,20.04907,19.867271,20.0
2022-03-13,19.999477,19.999477,19.999477,21.3
2022-03-14,20.413124,20.002096,20.002096,21.2
2022-03-15,20.460215,20.00079,20.00079,19.4
2022-03-16,19.912035,19.912035,19.99525,20.0
2022-03-17,20.05512,20.025791,19.994007,19.4
2022-03-18,19.845154,20.03913,19.989141,20.2
2022-03-19,20.07235,20.07235,19.987488,20.6
2022-03-20,20.20199,20.037806,20.20199,21.3
2022-03-21,20.4564,20.033045,20.101786,20.8
2022-03-22,20.339418,20.339418,20.068512,20.2
2022-03-23,20.16792,20.204754,20.04916,20.6
2022-03-24,20.277323,20.1461,20.033377,20.4
2022-03-25,20.221695,20.221695,20.019617,20.6
2022-03-26,20.283472,20.158428,20.008432,20.7
2022-03-27,20.331797,20.129538,20.331797,18.6
2022-03-28,19.674742,19.674742,20.228054,20.9
2022-03-29,20.334743,19.965683,20.188364,21.6
2022-03-30,20.601849,20.03714,20.167135,18.2
2022-03-31,19.532013,19.532013,20.149305,18.0
