date,scn-1,scn-2,scn-3,Actuals
2022-01-08,6.4453197,6.4453197,6.4453197,8.5
2022-01-09,6.4651084,6.45424,6.45424,8.881784197001252e-16
2022-01-10,6.5379786,6.463738,6.463738,8.881784197001252e-16
2022-01-11,6.535815,6.535815,6.46647,8.881784197001252e-16
2022-01-12,6.5280066,6.6275344,6.4649973,6.7
2022-01-13,6.6253023,6.6526594,6.468653,34.8
2022-01-14,5.778129,5.778129,6.465657,8.881784197001252e-16
2022-01-15,6.1302347,5.968992,6.1302347,12.0
2022-01-16,6.0247073,6.079314,6.207361,2.7
2022-01-17,6.2131186,6.2131186,6.2471232,11.3
2022-01-18,6.1437054,6.2556357,6.281356,2.0
2022-01-19,6.2881365,6.2947164,6.3113728,20.1
2022-01-20,6.00499,6.00499,6.3372254,5.0
2022-01-21,6.1593113,6.1294823,6.3583684,1.1000000000000005
2022-01-22,6.2934895,6.212192,6.2934895,14.0
2022-01-23,6.217878,6.217878,6.3367653,6.688085106382981
2022-01-24,6.283868,6.2898903,6.3688583,8.881784197001252e-16
2022-01-25,6.3323574,6.326995,6.4036217,16.0
2022-01-26,6.256022,6.256022,6.426972,6.688085106382981
2022-01-27,6.3065977,6.315761,6.440036,2.0
2022-01-28,6.3970494,6.3541923,6.443887,1.8999999999999995
2022-01-29,6.390827,6.390827,6.390827,0.29999999999999893
2022-01-30,6.4145255,6.463374,6.463374,0.09999999999999964
2022-01-31,6.4995813,6.506542,6.506542,8.881784197001252e-16
2022-02-01,6.5933175,6.5933175,6.517861,8.881784197001252e-16
2022-02-02,6.707555,6.7879024,6.5213985,8.881784197001252e-16
2022-02-03,6.8832803,6.880565,6.5503106,8.881784197001252e-16
2022-02-04,6.935967,6.935967,6.531256,17.7
2022-02-05,6.738974,7.032287,6.738974,1.2000000000000002
2022-02-06,6.8693986,6.9542546,6.6739516,8.881784197001252e-16
2022-02-07,6.9647,6.9647,6.647774,1.0
2022-02-08,6.964275,6.868773,6.6299276,2.5
2022-02-09,6.96808,6.7953453,6.6380043,1.2999999999999998
2022-02-10,6.9355664,6.9355664,6.6242957,1.5
2022-02-11,6.8807526,6.8259993,6.601958,1.5
2022-02-12,6.831541,6.729018,6.831541,8.881784197001252e-16
2022-02-13,6.760463,6.760463,6.7232685,6.4
2022-02-14,6.593863,6.6668024,6.618881,2.1000000000000005
2022-02-15,6.526921,6.572274,6.561114,8.881784197001252e-16
2022-02-16,6.471913,6.471913,6.526294,15.5
2022-02-17,6.089399,6.3874245,6.510212,3.5000000000000004
2022-02-18,6.186518,6.3362403,6.506553,17.3
2022-02-19,5.8548555,5.8548555,5.8548555,9.7
2022-02-20,5.918006,6.066278,6.066278,8.881784197001252e-16
2022-02-21,6.2629313,6.192401,6.192401,12.6
2022-02-22,6.140396,6.140396,6.247396,10.3
2022-02-23,6.100225,6.235079,6.2752485,2.3999999999999995
2022-02-24,6.3039184,6.2767916,6.2938833,8.881784197001252e-16
2022-02-25,6.383047,6.383047,6.318531,4.0
2022-02-26,6.383844,6.386098,6.383844,8.881784197001252e-16
2022-02-27,6.3573856,6.3711123,6.380013,1.2999999999999998
2022-02-28,6.3289504,6.3289504,6.35521,9.6
2022-03-01,6.3063188,6.3333526,6.3325396,1.0
2022-03-02,6.297991,6.294767,6.315522,8.881784197001252e-16
2022-03-03,6.256579,6.256579,6.3053365,36.1
2022-03-04,5.437172,6.2330594,6.2985845,7.0
2022-03-05,5.7693024,6.198291,5.7693024,1.6000000000000005
2022-03-06,6.1212516,6.1212516,5.9945602,60.99999999999999
2022-03-07,4.4642982,6.175409,6.1145825,5.0
2022-03-08,5.32767,6.2054977,6.182497,4.2
2022-03-09,5.8272777,5.8272777,6.2236204,1.0
2022-03-10,5.9838157,5.9878144,6.247364,8.881784197001252e-16
2022-03-11,6.02388,6.0536494,6.2712774,12.1
2022-03-12,6.0785513,6.0785513,6.0785513,8.881784197001252e-16
2022-03-13,6.0590777,6.124138,6.124138,19.2
2022-03-14,6.1083016,6.164317,6.164317,5.2
2022-03-15,6.179185,6.179185,6.189953,8.881784197001252e-16
2022-03-16,6.173976,6.2127705,6.212725,6.688085106382982
2022-03-17,6.232471,6.22421,6.2345386,1.5
2022-03-18,6.2210336,6.2210336,6.258408,16.8
2022-03-19,6.260755,6.290723,6.260755,0.40000000000000036
2022-03-20,6.3158965,6.334342,6.297548,5.5
2022-03-21,6.3494453,6.3494453,6.314763,5.0
2022-03-22,6.361268,6.3634386,6.323366,0.7999999999999998
2022-03-23,6.3184733,6.3646345,6.3307734,7.0
2022-03-24,6.405587,6.405587,6.3636937,0.5
2022-03-25,6.395976,6.411648,6.369891,6.688085106382982
2022-03-26,6.417546,6.4099073,6.417546,6.688085106382983
2022-03-27,6.4600987,6.4600987,6.462738,6.688085106382983
2022-03-28,6.4505982,6.451889,6.4518585,8.881784197001252e-16
2022-03-29,6.506813,6.4500966,6.449424,8.881784197001252e-16
2022-03-30,6.4922185,6.4922185,6.449141,36.7
2022-03-31,5.5503964,6.469019,6.4505343,8.881784197001252e-16
