date,scn-1,scn-2,scn-3,Actuals
2021-08-15,19.673359,19.673359,19.673359,19.3
2021-08-16,19.69368,19.844883,19.844883,20.8
2021-08-17,20.172674,19.914967,19.914967,19.0
2021-08-18,19.69124,19.69124,19.960224,19.4
2021-08-19,19.735332,19.840197,19.988401,18.9
2021-08-20,19.521774,19.88849,19.99877,20.0
2021-08-21,19.852974,19.852974,20.00828,20.0
2021-08-22,19.903831,19.855526,19.903831,19.5
2021-08-23,19.75403,19.872438,19.897024,19.2
2021-08-24,19.618015,19.618015,19.899775,19.0
2021-08-25,19.491295,19.722446,19.903616,19.2
2021-08-26,19.508806,19.769974,19.908173,18.4
2021-08-27,19.146812,19.146812,19.913727,19.6
2021-08-28,19.551266,19.364517,19.920357,19.2
2021-08-29,19.42222,19.472137,19.42222,20.9
2021-08-30,20.077967,20.077967,19.518534,19.0
2021-08-31,19.490765,19.890461,19.569986,18.6
2021-09-01,19.232061,19.837513,19.609304,18.4
2021-09-02,19.041323,19.041323,19.638088,20.4
2021-09-03,19.810537,19.237154,19.664633,18.3
2021-09-04,19.058847,19.337418,19.686033,20.4
2021-09-05,19.822975,19.822975,19.822975,20.8
2021-09-06,20.036688,19.690805,19.690805,19.8
2021-09-07,19.773228,19.670969,19.670969,20.8
2021-09-08,20.096611,20.096611,19.66537,21.0
2021-09-09,20.218287,19.92635,19.666595,21.6
2021-09-10,20.488861,19.86733,19.670757,20.0
2021-09-11,20.072386,20.072386,19.67677,20.8
2021-09-12,20.272636,20.023897,20.272636,20.3
2021-09-13,20.143694,19.972948,20.127962,20.2
2021-09-14,20.090265,20.090265,20.051365,19.8
2021-09-15,19.939802,20.025764,19.995342,20.0
2021-09-16,19.950478,19.977797,19.951923,20.8
2021-09-17,20.194656,20.194656,19.922607,21.0
2021-09-18,20.337797,20.065542,19.901354,18.8
2021-09-19,19.714622,20.008663,19.714622,20.2
2021-09-20,19.961632,19.961632,19.82113,20.8
2021-09-21,20.17114,19.918655,19.839426,20.0
2021-09-22,19.992495,19.896557,19.842693,20.6
2021-09-23,20.145346,20.145346,19.846972,20.1
2021-09-24,20.023758,20.033468,19.839426,18.8
2021-09-25,19.627077,19.977118,19.836332,20.3
2021-09-26,19.940123,19.940123,19.940123,21.6
2021-09-27,20.40332,19.899157,19.899157,20.2
2021-09-28,20.123257,19.890388,19.890388,20.0
2021-09-29,20.021355,20.021355,19.885424,18.4
2021-09-30,19.508041,19.991266,19.884792,20.8
2021-10-01,20.072704,19.967817,19.881678,20.0
2021-10-02,19.963766,19.963766,19.881721,21.2
2021-10-03,20.319231,19.950975,20.319231,21.0
2021-10-04,20.36373,19.94053,20.146902,20.2
2021-10-05,20.160137,20.160137,20.072535,19.8
2021-10-06,19.99587,20.099527,20.025555,18.6
2021-10-07,19.58828,20.057552,19.999405,18.2
2021-10-08,19.292364,19.292364,19.98594,18.8
2021-10-09,19.360262,19.547602,19.968964,20.3
2021-10-10,19.885992,19.67399,19.885992,19.8
2021-10-11,19.828423,19.828423,19.858772,19.6
2021-10-12,19.77054,19.849981,19.8679,21.8
2021-10-13,20.456644,19.860775,19.873749,19.8
2021-10-14,19.982452,19.982452,19.878752,18.9
2021-10-15,19.635523,19.977133,19.881401,18.6
2021-10-16,19.414484,19.959341,19.887022,17.8
2021-10-17,18.994991,18.994991,18.994991,18.6
2021-10-18,19.161232,19.31957,19.31957,19.2
2021-10-19,19.400497,19.494192,19.494192,20.8
2021-10-20,20.043335,20.043335,19.608759,19.4
2021-10-21,19.671883,19.898518,19.680088,19.0
2021-10-22,19.477726,19.85999,19.727222,20.9
2021-10-23,20.106983,20.106983,19.757366,20.2
2021-10-24,19.965641,19.934864,19.965641,19.8
2021-10-25,19.854801,19.896152,19.912037,18.2
2021-10-26,19.26724,19.26724,19.891241,19.3
2021-10-27,19.53864,19.529978,19.881338,18.6
2021-10-28,19.27201,19.629286,19.87601,18.8
2021-10-29,19.290926,19.290926,19.874657,20.6
2021-10-30,19.942226,19.468845,19.87825,21.6
2021-10-31,20.362568,19.56573,20.362568,19.2
2021-11-01,19.68617,19.68617,20.071693,18.1
2021-11-02,19.207941,19.772068,19.98094,18.0
2021-11-03,19.00416,19.783726,19.933525,19.0
2021-11-04,19.307129,19.307129,19.907257,20.6
2021-11-05,19.920862,19.455309,19.891304,21.1
2021-11-06,20.176466,19.54852,19.87759,20.2
2021-11-07,19.95218,19.95218,19.95218,19.3
2021-11-08,19.652708,19.870504,19.870504,19.7
2021-11-09,19.726646,19.829445,19.829445,20.9
2021-11-10,20.110106,20.110106,19.808344,19.4
2021-11-11,19.70513,19.937357,19.797955,20.8
2021-11-12,20.108973,19.884422,19.795223,20.0
2021-11-13,19.919594,19.919594,19.79557,20.0
2021-11-14,19.916391,19.888836,19.916391,20.2
2021-11-15,19.967173,19.864187,19.879747,19.8
2021-11-16,19.857811,19.857811,19.861078,20.6
2021-11-17,20.072716,19.855577,19.847221,19.5
2021-11-18,19.788782,19.84562,19.836494,20.3
2021-11-19,19.98232,19.98232,19.831175,19.2
2021-11-20,19.674263,19.91953,19.829863,18.5
2021-11-21,19.37908,19.895067,19.37908,19.8
2021-11-22,19.719421,19.719421,19.583998,18.8
2021-11-23,19.439325,19.73468,19.666233,18.6
2021-11-24,19.31513,19.754845,19.715542,18.9
2021-11-25,19.37522,19.37522,19.741974,20.6
2021-11-26,19.949612,19.554897,19.754614,21.3
2021-11-27,20.242949,19.642225,19.76084,21.2
2021-11-28,20.27579,20.27579,20.27579,20.0
2021-11-29,19.949236,20.025833,20.025833,20.4
2021-11-30,20.023014,19.929173,19.929173,20.9
2021-12-01,20.178194,20.178194,19.875282,21.0
2021-12-02,20.262598,20.006624,19.850246,20.7
2021-12-03,20.214746,19.936672,19.83758,21.2
2021-12-04,20.392933,20.392933,19.831758,21.7
2021-12-05,20.626925,20.180218,20.626925,20.2
2021-12-06,20.229858,20.07253,20.358583,21.4
2021-12-07,20.551285,20.551285,20.220634,21.4
2021-12-08,20.633072,20.332975,20.116594,21.2
2021-12-09,20.636086,20.216562,20.046988,21.8
2021-12-10,20.851183,20.851183,19.996786,22.4
2021-12-11,21.134386,20.607862,19.957157,22.4
2021-12-12,21.296938,20.471558,21.296938,22.0
2021-12-13,21.29749,21.29749,21.01712,21.6
2021-12-14,21.22878,21.074104,20.84269,21.9
2021-12-15,21.344286,20.92072,20.703947,20.6
2021-12-16,20.987593,20.987593,20.59529,21.0
2021-12-17,21.005796,20.962105,20.505718,20.2
2021-12-18,20.711613,20.910488,20.422789,20.7
2021-12-19,20.758667,20.758667,20.758667,19.2
2021-12-20,20.197714,20.749775,20.749775,20.0
2021-12-21,20.25212,20.727877,20.727877,20.4
2021-12-22,20.349188,20.349188,20.699886,19.2
2021-12-23,19.960936,20.346031,20.66884,20.8
2021-12-24,20.35354,20.33908,20.639307,19.6
2021-12-25,20.042446,20.042446,20.611895,20.2
2021-12-26,20.15745,20.116245,20.15745,21.2
2021-12-27,20.503162,20.139013,20.15682,21.0
2021-12-28,20.552057,20.552057,20.157354,20.0
2021-12-29,20.24723,20.442936,20.154562,20.0
2021-12-30,20.16961,20.392933,20.149595,20.4
2021-12-31,20.26702,20.26702,20.14662,20.9
2022-01-01,20.472162,20.247936,20.148142,20.5
2022-01-02,20.41297,20.244087,20.41297,20.2
2022-01-03,20.311357,20.311357,20.385056,19.2
2022-01-04,19.94412,20.322384,20.372759,20.6
2022-01-05,20.283745,20.32122,20.36263,19.4
2022-01-06,19.970028,19.970028,20.358255,21.4
2022-01-07,20.556202,20.079195,20.351288,21.4
2022-01-08,20.72549,20.124891,20.34814,18.4
2022-01-09,19.79417,19.79417,19.79417,19.0
2022-01-10,19.74146,20.004915,20.004915,17.5
2022-01-11,19.116753,20.074766,20.074766,18.2
2022-01-12,19.160572,19.160572,20.107998,18.9
2022-01-13,19.41013,19.530256,20.13387,19.6
2022-01-14,19.73072,19.740484,20.144922,19.2
2022-01-15,19.627247,19.627247,20.15319,20.4
2022-01-16,20.047945,19.787577,20.047945,20.2
2022-01-17,20.036001,19.85898,19.986422,20.4
2022-01-18,20.128149,20.128149,19.980413,19.2
2022-01-19,19.727852,20.05961,19.982733,19.0
2022-01-20,19.591337,20.042511,19.991495,20.4
2022-01-21,20.048601,20.048601,20.011692,19.9
2022-01-22,19.940228,19.996532,20.035892,20.2
2022-01-23,20.0628,20.007694,20.0628,20.0
2022-01-24,20.014193,20.014193,20.039074,19.0
2022-01-25,19.668188,20.031528,20.047537,21.2
2022-01-26,20.369839,20.043438,20.05672,20.2
2022-01-27,20.143196,20.143196,20.077585,19.1
2022-01-28,19.76966,20.151527,20.104752,20.5
2022-01-29,20.178438,20.141428,20.11293,19.4
2022-01-30,19.83539,19.83539,19.83539,19.4
2022-01-31,19.77523,19.92979,19.92979,18.6
2022-02-01,19.448936,19.952652,19.952652,21.5
2022-02-02,20.343311,20.343311,19.96385,20.6
2022-02-03,20.211586,20.127401,19.972252,19.6
2022-02-04,19.91296,20.06419,19.973974,21.0
2022-02-05,20.30012,20.30012,19.980341,19.0
2022-02-06,19.732138,20.157816,19.732138,21.5
2022-02-07,20.427958,20.109215,19.862726,20.6
2022-02-08,20.277348,20.277348,19.899,19.4
2022-02-09,19.902256,20.177622,19.916344,20.8
2022-02-10,20.238884,20.123371,19.93167,20.2
2022-02-11,20.120123,20.120123,19.940557,21.2
2022-02-12,20.441448,20.083723,19.947979,20.3
2022-02-13,20.236937,20.05824,20.236937,20.6
2022-02-14,20.296606,20.296606,20.170889,18.0
2022-02-15,19.485336,20.21366,20.128532,19.0
2022-02-16,19.569582,20.161013,20.09817,20.2
2022-02-17,19.926598,19.926598,20.066906,21.0
2022-02-18,20.25723,19.92609,20.05102,19.8
2022-02-19,19.975208,19.937777,20.032564,20.2
2022-02-20,20.045351,20.045351,20.045351,20.3
2022-02-21,20.073385,19.996382,19.996382,20.4
2022-02-22,20.122515,19.98231,19.98231,19.8
2022-02-23,19.966118,19.966118,19.975018,19.4
2022-02-24,19.808008,19.974566,19.966507,20.5
2022-02-25,20.08885,19.976904,19.967812,19.4
2022-02-26,19.8173,19.8173,19.959362,20.2
2022-02-27,20.007593,19.895947,20.007593,20.6
2022-02-28,20.160387,19.926228,19.985632,20.8
2022-03-01,20.268246,20.268246,19.977158,19.4
2022-03-02,19.894045,20.150124,19.977985,19.3
2022-03-03,19.77681,20.09646,19.97856,18.9
2022-03-04,19.592875,19.592875,19.986324,18.8
2022-03-05,19.498629,19.76462,19.991554,19.0
2022-03-06,19.533104,19.848072,19.533104,20.4
2022-03-07,19.985777,19.985777,19.70524,21.0
2022-03-08,20.247627,19.932484,19.79034,20.5
2022-03-09,20.163876,19.927858,19.84061,20.8
2022-03-10,20.265099,20.265099,19.870222,19.9
2022-03-11,20.019766,20.126852,19.887342,19.8
2022-03-12,19.950802,20.070698,19.90021,20.0
2022-03-13,19.986488,19.986488,19.986488,21.3
2022-03-14,20.3893,19.989832,19.989832,21.2
2022-03-15,20.472498,19.992228,19.992228,19.4
2022-03-16,19.960627,19.960627,19.990175,20.0
2022-03-17,20.033901,20.02063,19.994333,19.4
2022-03-18,19.846064,20.020905,19.9916,20.2
2022-03-19,20.039856,20.039856,19.992804,20.6
2022-03-20,20.193136,20.029036,20.193136,21.3
2022-03-21,20.467173,20.036991,20.121431,20.8
2022-03-22,20.388254,20.388254,20.08944,20.2
2022-03-23,20.203005,20.25905,20.065437,20.6
2022-03-24,20.279388,20.179491,20.04271,20.4
2022-03-25,20.222792,20.222792,20.021164,20.6
2022-03-26,20.273033,20.15076,20.002714,20.7
2022-03-27,20.324638,20.112774,20.324638,18.6
2022-03-28,19.72342,19.72342,20.227003,20.9
2022-03-29,20.239567,19.902891,20.173744,21.6
2022-03-30,20.576561,19.969063,20.143023,18.2
2022-03-31,19.647623,19.647623,20.118502,18.0
