date,scn-1,scn-2,scn-3,Actuals
2021-08-15,19.682814,19.682814,19.682814,19.3
2021-08-16,19.727293,19.88436,19.88436,20.8
2021-08-17,20.20769,19.937912,19.937912,19.0
2021-08-18,19.662512,19.662512,19.970575,19.4
2021-08-19,19.75006,19.846231,19.990355,18.9
2021-08-20,19.524803,19.880829,19.994131,20.0
2021-08-21,19.85215,19.85215,20.000788,20.0
2021-08-22,19.869333,19.824766,19.869333,19.5
2021-08-23,19.726496,19.835272,19.854382,19.2
2021-08-24,19.603432,19.603432,19.856064,19.0
2021-08-25,19.488953,19.707819,19.860168,19.2
2021-08-26,19.511835,19.745659,19.865927,18.4
2021-08-27,19.165369,19.165369,19.873598,19.6
2021-08-28,19.560377,19.398603,19.882921,19.2
2021-08-29,19.421526,19.48584,19.421526,20.9
2021-08-30,20.020964,20.020964,19.512438,19.0
2021-08-31,19.458584,19.818167,19.554901,18.6
2021-09-01,19.259567,19.779617,19.586567,18.4
2021-09-02,19.07381,19.07381,19.612104,20.4
2021-09-03,19.793837,19.281116,19.635788,18.3
2021-09-04,19.052092,19.360523,19.655361,20.4
2021-09-05,19.805832,19.805832,19.805832,20.8
2021-09-06,19.98601,19.652632,19.652632,19.8
2021-09-07,19.737303,19.63901,19.63901,20.8
2021-09-08,20.078524,20.078524,19.639084,21.0
2021-09-09,20.208664,19.892567,19.644503,21.6
2021-09-10,20.502598,19.84363,19.651722,20.0
2021-09-11,20.055105,20.055105,19.659422,20.8
2021-09-12,20.307184,20.037788,20.307184,20.3
2021-09-13,20.162481,19.995695,20.157139,20.2
2021-09-14,20.12264,20.12264,20.094046,19.8
2021-09-15,19.963917,20.071775,20.045,20.0
2021-09-16,19.984858,20.027988,20.001545,20.8
2021-09-17,20.24357,20.24357,19.967,21.0
2021-09-18,20.378012,20.104746,19.93618,18.8
2021-09-19,19.679855,20.050901,19.679855,20.2
2021-09-20,20.011179,20.011179,19.837732,20.8
2021-09-21,20.216816,19.950518,19.851194,20.0
2021-09-22,20.016628,19.924894,19.848722,20.6
2021-09-23,20.190935,20.190935,19.845522,20.1
2021-09-24,20.058474,20.0836,19.834175,18.8
2021-09-25,19.614885,20.035164,19.826395,20.3
2021-09-26,19.973352,19.973352,19.973352,21.6
2021-09-27,20.437769,19.916323,19.916323,20.2
2021-09-28,20.146898,19.903124,19.903124,20.0
2021-09-29,20.056755,20.056755,19.893888,18.4
2021-09-30,19.503044,20.038942,19.888552,20.8
2021-10-01,20.11995,20.01725,19.881973,20.0
2021-10-02,19.96753,19.96753,19.878325,21.2
2021-10-03,20.358109,19.960371,20.358109,21.0
