date,scn-1,scn-2,scn-3,Actuals
2021-10-27,86.85238,86.85238,86.85238,90.0
2021-10-28,87.160416,86.87268,86.87268,85.0
2021-10-29,87.002815,86.9013,86.9013,83.0
2021-10-30,86.77213,86.77213,86.90329,88.0
2021-10-31,86.83288,86.774155,86.9165,93.0
2021-11-01,87.305405,86.78742,86.932785,84.0
2021-11-02,87.07442,87.07442,86.96872,88.0
2021-11-03,87.154915,87.072685,87.154915,85.0
2021-11-04,87.006096,87.1008,87.18072,81.0
2021-11-05,86.78852,86.78852,87.19284,86.0
2021-11-06,86.71942,86.74534,87.19273,93.0
2021-11-07,87.04907,86.75127,87.20664,91.0
2021-11-08,87.339615,87.339615,87.211876,85.0
2021-11-09,87.19882,87.36086,87.2165,84.0
2021-11-10,86.98944,87.385,86.98944,88.0
2021-11-11,87.03758,87.03758,86.981064,83.0
2021-11-12,86.88724,87.0624,86.998955,91.0
2021-11-13,87.082886,87.05493,86.99589,90.0
2021-11-14,87.29041,87.29041,86.99674,93.0
2021-11-15,87.521515,87.28769,87.000786,89.0
2021-11-16,87.59203,87.289894,87.010666,83.0
2021-11-17,87.35794,87.35794,87.35794,94.0
2021-11-18,87.647644,87.35498,87.35498,89.0
2021-11-19,87.68925,87.354126,87.354126,89.0
2021-11-20,87.71079,87.71079,87.34385,85.0
2021-11-21,87.534805,87.6564,87.32244,91.0
2021-11-22,87.680756,87.62804,87.32074,94.0
2021-11-23,87.91818,87.91818,87.30873,93.0
2021-11-24,88.104866,87.87718,88.104866,92.0
2021-11-25,88.276726,87.836296,88.07022,92.0
2021-11-26,88.435,88.435,88.00625,86.0
2021-11-27,88.2577,88.33987,87.93199,89.0
2021-11-28,88.24953,88.252365,87.86885,90.0
2021-11-29,88.31513,88.31513,87.823875,85.0
2021-11-30,88.10132,88.24907,87.78106,89.0
2021-12-01,88.09005,88.17618,88.09005,86.0
2021-12-02,87.95438,87.95438,88.04163,82.0
2021-12-03,87.58296,87.88274,87.97423,83.0
2021-12-04,87.26339,87.821976,87.91446,84.0
2021-12-05,87.02266,87.02266,87.85122,92.0
2021-12-06,87.25302,86.978615,87.804016,82.0
2021-12-07,86.96733,86.966194,87.776344,89.0
2021-12-08,87.02218,87.02218,87.02218,88.0
2021-12-09,87.08365,87.02239,87.02239,86.0
2021-12-10,87.01314,87.02314,87.02314,80.0
2021-12-11,86.815994,86.815994,87.03326,86.0
2021-12-12,86.760475,86.78257,87.02837,85.0
2021-12-13,86.69036,86.76784,87.01882,80.0
2021-12-14,86.50749,86.50749,87.01461,86.0
2021-12-15,86.44615,86.47362,86.44615,87.0
2021-12-16,86.459785,86.48206,86.45173,83.0
2021-12-17,86.36689,86.36689,86.482796,92.0
2021-12-18,86.546295,86.38977,86.50731,90.0
2021-12-19,86.73842,86.41344,86.53491,95.0
2021-12-20,87.23533,87.23533,86.57953,90.0
2021-12-21,87.477066,87.31483,86.61424,91.0
2021-12-22,87.73211,87.38124,87.73211,93.0
2021-12-23,88.03182,88.03182,87.76422,89.0
2021-12-24,88.076836,88.0152,87.74925,88.0
2021-12-25,88.00311,87.9469,87.70496,91.0
2021-12-26,88.10452,88.10452,87.65749,94.0
2021-12-27,88.38275,88.0117,87.620476,94.0
2021-12-28,88.625465,87.92388,87.58108,89.0
2021-12-29,88.53219,88.53219,88.53219,85.0
2021-12-30,88.1829,88.39055,88.39055,95.0
2021-12-31,88.52798,88.263176,88.263176,88.0
2022-01-01,88.38124,88.38124,88.14387,92.0
2022-01-02,88.5166,88.255264,88.03663,86.0
2022-01-03,88.24497,88.14183,87.942795,96.0
2022-01-04,88.67215,88.67215,87.855705,92.0
2022-01-05,88.807144,88.539536,88.807144,91.0
2022-01-06,88.87093,88.41118,88.66947,90.0
2022-01-07,88.859375,88.859375,88.530464,92.0
2022-01-08,88.999466,88.71831,88.40064,89.0
2022-01-09,88.91105,88.57922,88.27816,89.0
2022-01-10,88.83283,88.83283,88.16793,90.0
2022-01-11,88.83789,88.70141,88.06794,89.0
2022-01-12,88.769035,88.5755,88.769035,91.0
2022-01-13,88.872116,88.872116,88.65398,92.0
2022-01-14,89.06155,88.764275,88.546585,88.0
2022-01-15,88.92625,88.65529,88.44281,94.0
2022-01-16,89.27341,89.27341,88.343575,92.0
2022-01-17,89.46643,89.1736,88.25289,90.0
2022-01-18,89.504745,89.07632,88.176094,95.0
2022-01-19,89.97758,89.97758,89.97758,92.0
2022-01-20,90.18067,89.88829,89.88829,92.0
2022-01-21,90.41406,89.805565,89.805565,91.0
2022-01-22,90.53821,90.53821,89.70041,89.0
2022-01-23,90.4795,90.493744,89.609184,85.0
2022-01-24,89.916565,90.391396,89.48647,88.0
2022-01-25,89.62827,89.62827,89.37906,85.0
2022-01-26,89.04041,89.53325,89.04041,86.0
2022-01-27,88.59285,89.45646,88.94691,90.0
2022-01-28,88.59593,88.59593,88.86267,92.0
2022-01-29,88.85353,88.53834,88.80656,90.0
2022-01-30,88.91107,88.49204,88.76093,87.0
2022-01-31,88.680664,88.680664,88.71678,84.0
2022-02-01,88.1648,88.6377,88.68109,84.0
2022-02-02,87.66425,88.59113,87.66425,87.0
2022-02-03,87.51842,87.51842,87.609,94.0
2022-02-04,88.12726,87.4925,87.58512,90.0
2022-02-05,88.26317,87.461296,87.55488,88.0
2022-02-06,88.2209,88.2209,87.5398,84.0
2022-02-07,87.796394,88.20366,87.53538,82.0
2022-02-08,87.18658,88.17027,87.51978,86.0
2022-02-09,87.03386,87.03386,87.03386,94.0
2022-02-10,87.711395,87.00645,87.00645,88.0
2022-02-11,87.7386,87.00041,87.00041,88.0
2022-02-12,87.76424,87.76424,87.00761,94.0
2022-02-13,88.30279,87.77198,87.02577,92.0
2022-02-14,88.6255,87.770645,87.041885,87.0
2022-02-15,88.491974,88.491974,87.066864,95.0
2022-02-16,89.035736,88.472466,89.035736,94.0
2022-02-17,89.452774,88.43656,89.009346,94.0
2022-02-18,89.84041,89.84041,88.9594,96.0
2022-02-19,90.3912,89.79573,88.904045,94.0
2022-02-20,90.75278,89.73105,88.84858,90.0
2022-02-21,90.70291,90.70291,88.790474,89.0
2022-02-22,90.51856,90.62779,88.73149,96.0
2022-02-23,91.02674,90.529076,91.02674,84.0
2022-02-24,90.236595,90.236595,90.92726,85.0
2022-02-25,89.54711,90.11567,90.82488,89.0
2022-02-26,89.34253,90.00432,90.713104,86.0
2022-02-27,88.85144,88.85144,90.60826,87.0
2022-02-28,88.529434,88.76773,90.50712,90.0
2022-03-01,88.57327,88.69252,90.395935,90.0
2022-03-02,88.627556,88.627556,88.627556,93.0
2022-03-03,89.01588,88.57238,88.57238,94.0
2022-03-04,89.47268,88.522545,88.522545,91.0
2022-03-05,89.583084,89.583084,88.466576,89.0
2022-03-06,89.47207,89.51772,88.41869,89.0
2022-03-07,89.367065,89.449066,88.3828,92.0
2022-03-08,89.56915,89.56915,88.33561,89.0
2022-03-09,89.440575,89.48469,89.440575,86.0
2022-03-10,89.00345,89.39916,89.3564,90.0
2022-03-11,89.02367,89.02367,89.26824,90.0
2022-03-12,89.05531,88.94893,89.187256,94.0
2022-03-13,89.51951,88.88867,89.118095,91.0
2022-03-14,89.64088,89.64088,89.0534,84.0
2022-03-15,88.98445,89.56575,88.97513,87.0
