date,scn-1,scn-2,scn-3,Actuals
2021-08-15,19.666079,19.666079,19.666079,19.3
2021-08-16,19.72786,19.885714,19.885714,20.8
2021-08-17,20.20321,19.948538,19.948538,19.0
2021-08-18,19.663454,19.663454,19.987617,19.4
2021-08-19,19.754843,19.855068,20.005873,18.9
2021-08-20,19.48455,19.882801,19.982227,20.0
2021-08-21,19.850735,19.850735,19.979961,20.0
2021-08-22,19.861797,19.813824,19.861797,19.5
2021-08-23,19.708948,19.817629,19.837559,19.2
2021-08-24,19.562735,19.562735,19.831432,19.0
2021-08-25,19.432055,19.66848,19.832026,19.2
2021-08-26,19.460167,19.719189,19.837187,18.4
2021-08-27,19.10837,19.10837,19.84944,19.6
2021-08-28,19.51773,19.325747,19.86947,19.2
2021-08-29,19.382675,19.414257,19.382675,20.9
2021-08-30,20.029692,20.029692,19.44622,19.0
2021-08-31,19.434242,19.830917,19.491655,18.6
2021-09-01,19.226126,19.782888,19.526037,18.4
2021-09-02,19.08805,19.08805,19.576147,20.4
2021-09-03,19.834343,19.303045,19.618504,18.3
2021-09-04,19.048746,19.373558,19.65198,20.4
2021-09-05,19.822048,19.822048,19.822048,20.8
2021-09-06,20.034023,19.68946,19.68946,19.8
2021-09-07,19.759518,19.676743,19.676743,20.8
2021-09-08,20.102423,20.102423,19.689959,21.0
2021-09-09,20.253742,19.938337,19.705887,21.6
2021-09-10,20.599554,19.917728,19.728228,20.0
2021-09-11,20.210976,20.210976,19.751947,20.8
2021-09-12,20.462057,20.244616,20.462057,20.3
2021-09-13,20.337399,20.235529,20.38747,20.2
2021-09-14,20.269135,20.269135,20.341228,19.8
2021-09-15,20.074162,20.244476,20.292162,20.0
2021-09-16,20.03839,20.18085,20.221416,20.8
2021-09-17,20.27492,20.27492,20.156418,21.0
2021-09-18,20.390682,20.123478,20.081425,18.8
2021-09-19,19.65578,20.045168,19.65578,20.2
2021-09-20,19.938728,19.938728,19.765009,20.8
2021-09-21,20.135048,19.847593,19.755835,20.0
2021-09-22,19.913155,19.77882,19.725334,20.6
2021-09-23,20.064903,20.064903,19.712164,20.1
2021-09-24,19.927702,19.911997,19.685596,18.8
2021-09-25,19.511644,19.834568,19.68334,20.3
2021-09-26,19.832788,19.832788,19.832788,21.6
2021-09-27,20.24609,19.762672,19.762672,20.2
2021-09-28,20.049292,19.735245,19.735245,20.0
2021-09-29,19.95253,19.95253,19.725096,18.4
2021-09-30,19.443634,19.916872,19.730968,20.8
2021-10-01,20.012812,19.8811,19.72625,20.0
2021-10-02,19.901955,19.901955,19.730488,21.2
2021-10-03,20.275185,19.858805,20.275185,21.0
2021-10-04,20.334,19.831987,20.089577,20.2
2021-10-05,20.13483,20.13483,20.001356,19.8
2021-10-06,19.963037,20.070372,19.949078,18.6
2021-10-07,19.549917,20.03704,19.927149,18.2
2021-10-08,19.312155,19.312155,19.919136,18.8
2021-10-09,19.350098,19.546371,19.879665,20.3
2021-10-10,19.85433,19.632088,19.85433,19.8
2021-10-11,19.769238,19.769238,19.787788,19.6
2021-10-12,19.697596,19.7575,19.76784,21.8
2021-10-13,20.362797,19.762117,19.769642,19.8
2021-10-14,19.89068,19.89068,19.777866,18.9
2021-10-15,19.56986,19.859743,19.771994,18.6
2021-10-16,19.378443,19.852514,19.779985,17.8
2021-10-17,19.006073,19.006073,19.006073,18.6
2021-10-18,19.169634,19.332714,19.332714,19.2
2021-10-19,19.367128,19.455927,19.455927,20.8
2021-10-20,19.973227,19.973227,19.506662,19.4
2021-10-21,19.577566,19.799025,19.54703,19.0
2021-10-22,19.406197,19.760057,19.581087,20.9
2021-10-23,20.07545,20.07545,19.634615,20.2
2021-10-24,19.94813,19.907175,19.94813,19.8
2021-10-25,19.854424,19.882961,19.90193,18.2
2021-10-26,19.361137,19.361137,19.907194,19.3
2021-10-27,19.627846,19.653273,19.910164,18.6
2021-10-28,19.329136,19.736115,19.904373,18.8
2021-10-29,19.325665,19.325665,19.904745,20.6
2021-10-30,19.971083,19.506247,19.931232,21.6
2021-10-31,20.343946,19.58469,20.343946,19.2
2021-11-01,19.65538,19.65538,20.039373,18.1
2021-11-02,19.304955,19.80582,19.996805,18.0
2021-11-03,19.14409,19.865355,20.004923,19.0
2021-11-04,19.40561,19.40561,20.00776,20.6
2021-11-05,19.980005,19.524157,19.99742,21.1
2021-11-06,20.157932,19.555779,19.963537,20.2
2021-11-07,19.912716,19.912716,19.912716,19.3
2021-11-08,19.633736,19.825172,19.825172,19.7
2021-11-09,19.752407,19.816177,19.816177,20.9
2021-11-10,20.13496,20.13496,19.823423,19.4
2021-11-11,19.716022,19.95351,19.830612,20.8
2021-11-12,20.163542,19.926992,19.857576,20.0
2021-11-13,19.964819,19.964819,19.881392,20.0
2021-11-14,19.974115,19.961975,19.974115,20.2
2021-11-15,20.016666,19.935516,19.941486,19.8
2021-11-16,19.890368,19.890368,19.924486,20.6
2021-11-17,20.120504,19.888212,19.896912,19.5
2021-11-18,19.781908,19.868275,19.868889,20.3
2021-11-19,20.014345,20.014345,19.869003,19.2
