date,scn-1,scn-2,scn-3,Actuals
2021-08-15,19.709814,19.709814,19.709814,19.3
2021-08-16,19.760155,19.916191,19.916191,20.8
2021-08-17,20.186998,19.965298,19.965298,19.0
2021-08-18,19.696833,19.696833,19.99532,19.4
2021-08-19,19.772657,19.871744,20.008593,18.9
2021-08-20,19.517246,19.886856,19.984009,20.0
2021-08-21,19.848875,19.848875,19.983017,20.0
2021-08-22,19.851933,19.81002,19.851933,19.5
2021-08-23,19.716984,19.815401,19.829819,19.2
2021-08-24,19.593428,19.593428,19.828337,19.0
2021-08-25,19.476213,19.70257,19.835043,19.2
2021-08-26,19.502413,19.749647,19.846436,18.4
2021-08-27,19.171516,19.171516,19.864817,19.6
2021-08-28,19.557621,19.402988,19.889841,19.2
2021-08-29,19.440863,19.503136,19.440863,20.9
2021-08-30,20.031378,20.031378,19.521332,19.0
2021-08-31,19.506004,19.85634,19.587446,18.6
2021-09-01,19.314074,19.823544,19.641815,18.4
2021-09-02,19.188002,19.188002,19.7115,20.4
2021-09-03,19.872625,19.426828,19.75181,18.3
2021-09-04,19.152906,19.510895,19.775095,20.4
2021-09-05,19.861696,19.861696,19.861696,20.8
2021-09-06,20.06338,19.762424,19.762424,19.8
2021-09-07,19.811436,19.757347,19.757347,20.8
2021-09-08,20.140596,20.140596,19.774376,21.0
2021-09-09,20.310877,20.01823,19.791475,21.6
2021-09-10,20.63261,20.007994,19.818659,20.0
2021-09-11,20.248222,20.248222,19.845724,20.8
2021-09-12,20.46966,20.276234,20.46966,20.3
2021-09-13,20.33013,20.249306,20.379374,20.2
2021-09-14,20.248701,20.248701,20.31412,19.8
2021-09-15,20.051987,20.202381,20.245361,20.0
2021-09-16,20.003979,20.121843,20.157719,20.8
2021-09-17,20.213928,20.213928,20.078005,21.0
2021-09-18,20.319246,20.05257,19.991535,18.8
2021-09-19,19.662388,19.969645,19.662388,20.2
2021-09-20,19.908918,19.908918,19.762794,20.8
2021-09-21,20.072893,19.823566,19.749819,20.0
2021-09-22,19.874447,19.758007,19.71154,20.6
2021-09-23,20.000858,20.000858,19.692694,20.1
2021-09-24,19.874939,19.845192,19.649012,18.8
2021-09-25,19.520004,19.780222,19.633188,20.3
2021-09-26,19.812836,19.812836,19.812836,21.6
2021-09-27,20.149801,19.745737,19.745737,20.2
2021-09-28,19.986439,19.721886,19.721886,20.0
