date,scn-1,scn-2,scn-3,Actuals
2021-08-15,19.59158,19.59158,19.59158,19.3
2021-08-16,19.68658,19.818415,19.818415,20.8
2021-08-17,20.159002,19.869518,19.869518,19.0
2021-08-18,19.564068,19.564068,19.903797,19.4
2021-08-19,19.769394,19.830359,19.927385,18.9
2021-08-20,19.433268,19.877611,19.93841,20.0
2021-08-21,19.916735,19.916735,19.945166,20.0
2021-08-22,19.81018,19.76384,19.81018,19.5
2021-08-23,19.63821,19.763247,19.79085,19.2
2021-08-24,19.478237,19.478237,19.782541,19.0
2021-08-25,19.331287,19.579275,19.771763,19.2
2021-08-26,19.378052,19.60694,19.763687,18.4
2021-08-27,18.97781,18.97781,19.77553,19.6
2021-08-28,19.517292,19.238697,19.797142,19.2
2021-08-29,19.310064,19.308525,19.310064,20.9
2021-08-30,20.064135,20.064135,19.341635,19.0
2021-08-31,19.323196,19.811716,19.38267,18.6
2021-09-01,19.18288,19.746674,19.405539,18.4
2021-09-02,19.074345,19.074345,19.485905,20.4
2021-09-03,19.86323,19.268862,19.542288,18.3
2021-09-04,19.013998,19.316296,19.566603,20.4
2021-09-05,19.83915,19.83915,19.83915,20.8
2021-09-06,20.064707,19.747952,19.747952,19.8
2021-09-07,19.784088,19.72855,19.72855,20.8
2021-09-08,20.10541,20.10541,19.72225,21.0
2021-09-09,20.242413,19.922615,19.714647,21.6
2021-09-10,20.576847,19.878489,19.727345,20.0
2021-09-11,20.180357,20.180357,19.74623,20.8
2021-09-12,20.437437,20.199995,20.437437,20.3
2021-09-13,20.321337,20.192713,20.368002,20.2
2021-09-14,20.266294,20.266294,20.338377,19.8
2021-09-15,20.07417,20.25334,20.308798,20.0
2021-09-16,20.022701,20.179478,20.232765,20.8
2021-09-17,20.264462,20.264462,20.160248,21.0
2021-09-18,20.356436,20.063858,20.055208,18.8
2021-09-19,19.555088,19.985435,19.555088,20.2
2021-09-20,19.923012,19.923012,19.709652,20.8
2021-09-21,20.046444,19.768814,19.684076,20.0
2021-09-22,19.826843,19.73885,19.69718,20.6
2021-09-23,20.01079,20.01079,19.71184,20.1
2021-09-24,19.942146,19.907824,19.710243,18.8
2021-09-25,19.540676,19.87407,19.676678,20.3
2021-09-26,19.929878,19.929878,19.929878,21.6
2021-09-27,20.306063,19.820246,19.820246,20.2
2021-09-28,19.9502,19.783045,19.783045,20.0
2021-09-29,19.912394,19.912394,19.748121,18.4
2021-09-30,19.430698,19.853655,19.744015,20.8
2021-10-01,20.049923,19.820436,19.732986,20.0
2021-10-02,19.836716,19.836716,19.73524,21.2
2021-10-03,20.236885,19.824854,20.236885,21.0
2021-10-04,20.230764,19.813196,19.979113,20.2
2021-10-05,20.022814,20.022814,19.906834,19.8
2021-10-06,19.896616,19.955397,19.862686,18.6
2021-10-07,19.531242,19.9238,19.845875,18.2
2021-10-08,19.352068,19.352068,19.844517,18.8
2021-10-09,19.358011,19.623,19.819098,20.3
2021-10-10,19.88609,19.626312,19.88609,19.8
2021-10-11,19.71044,19.71044,19.74607,19.6
2021-10-12,19.633038,19.683712,19.704094,21.8
2021-10-13,20.41335,19.680136,19.700218,19.8
2021-10-14,19.815414,19.815414,19.69495,18.9
2021-10-15,19.521559,19.839336,19.643534,18.6
2021-10-16,19.327587,19.816662,19.642145,17.8
2021-10-17,18.932562,18.932562,18.932562,18.6
2021-10-18,19.1563,19.304276,19.304276,19.2
2021-10-19,19.313246,19.385286,19.385286,20.8
2021-10-20,19.963533,19.963533,19.376158,19.4
2021-10-21,19.43045,19.703928,19.396532,19.0
2021-10-22,19.304008,19.664179,19.417072,20.9
2021-10-23,20.095837,20.095837,19.46746,20.2
2021-10-24,19.953806,19.918512,19.953806,19.8
2021-10-25,19.841272,19.874863,19.892843,18.2
2021-10-26,19.382158,19.382158,19.875528,19.3
2021-10-27,19.606422,19.630491,19.855717,18.6
2021-10-28,19.309917,19.686323,19.824183,18.8
2021-10-29,19.302015,19.302015,19.80121,20.6
2021-10-30,19.978464,19.466856,19.819191,21.6
2021-10-31,20.35952,19.53992,20.35952,19.2
2021-11-01,19.645634,19.645634,20.05189,18.1
2021-11-02,19.349726,19.788475,20.003626,18.0
2021-11-03,19.153093,19.834436,19.99542,19.0
2021-11-04,19.380486,19.380486,19.992111,20.6
2021-11-05,20.01283,19.49942,19.982412,21.1
2021-11-06,20.206318,19.528862,19.942799,20.2
2021-11-07,19.925247,19.925247,19.925247,19.3
2021-11-08,19.616882,19.82157,19.82157,19.7
2021-11-09,19.734547,19.800182,19.800182,20.9
2021-11-10,20.12747,20.12747,19.787031,19.4
2021-11-11,19.672075,19.915522,19.774628,20.8
2021-11-12,20.156826,19.895546,19.802946,20.0
2021-11-13,19.954185,19.954185,19.83318,20.0
2021-11-14,19.975163,19.958324,19.975163,20.2
2021-11-15,20.020975,19.93101,19.94004,19.8
2021-11-16,19.888252,19.888252,19.924519,20.6
2021-11-17,20.14143,19.891016,19.89669,19.5
2021-11-18,19.753174,19.862965,19.864079,20.3
2021-11-19,20.043005,20.043005,19.872805,19.2
2021-11-20,19.695082,19.991627,19.907671,18.5
2021-11-21,19.466335,19.96734,19.466335,19.8
2021-11-22,19.839697,19.839697,19.748325,18.8
2021-11-23,19.38923,19.817091,19.795094,18.6
2021-11-24,19.206432,19.797335,19.76571,18.9
2021-11-25,19.2554,19.2554,19.769886,20.6
2021-11-26,19.966124,19.384274,19.79553,21.3
2021-11-27,20.233187,19.423662,19.798708,21.2
2021-11-28,20.189756,20.189756,20.189756,20.0
2021-11-29,19.805664,19.866035,19.866035,20.4
2021-11-30,19.969921,19.797297,19.797297,20.9
2021-12-01,20.135166,20.135166,19.749245,21.0
2021-12-02,20.266785,19.957348,19.752794,20.7
2021-12-03,20.266764,19.90869,19.758163,21.2
2021-12-04,20.529383,20.529383,19.766308,21.7
2021-12-05,20.858513,20.405664,20.858513,20.2
2021-12-06,20.462702,20.369562,20.698883,21.4
