date,scn-1,scn-2,scn-3,Actuals
2022-02-10,87.631905,87.0746,87.0746,88.0
2022-02-11,87.676216,87.04398,87.04398,88.0
2022-02-12,87.711586,87.711586,87.039116,94.0
2022-02-13,88.154785,87.72625,87.05596,92.0
2022-02-14,88.44759,87.7274,87.07396,87.0
2022-02-15,88.38015,88.38015,87.104744,95.0
2022-02-16,88.82913,88.3668,88.82913,94.0
2022-02-17,89.189835,88.331375,88.82038,94.0
2022-02-18,89.529564,89.529564,88.781364,96.0
2022-02-19,89.99352,89.506424,88.72847,94.0
2022-02-20,90.31203,89.452324,88.6765,90.0
2022-02-21,90.30265,90.30265,88.62408,89.0
2022-02-22,90.16642,90.220474,88.5685,96.0
2022-02-23,90.56662,90.11604,90.56662,84.0
2022-02-24,89.989,89.989,90.44308,85.0
2022-02-25,89.514366,89.85178,90.33239,89.0
2022-02-26,89.30257,89.718925,90.2151,86.0
2022-02-27,88.93345,88.93345,90.09914,87.0
2022-02-28,88.65747,88.799995,89.98445,90.0
2022-03-01,88.5978,88.68754,89.8624,90.0
2022-03-02,88.59782,88.59782,88.59782,93.0
2022-03-03,88.89781,88.54154,88.54154,94.0
2022-03-04,89.28249,88.49077,88.49077,91.0
2022-03-05,89.39114,89.39114,88.43181,89.0
2022-03-06,89.32193,89.339874,88.38151,89.0
2022-03-07,89.252945,89.28528,88.344795,92.0
2022-03-08,89.41082,89.41082,88.29376,89.0
2022-03-09,89.31439,89.33427,89.31439,86.0
2022-03-10,88.98208,89.254875,89.234886,90.0
2022-03-11,88.964516,88.964516,89.14779,90.0
2022-03-12,88.97732,88.8846,89.0669,94.0
2022-03-13,89.34763,88.822334,88.99821,91.0
2022-03-14,89.45855,89.45855,88.93384,84.0
2022-03-15,88.96217,89.393074,88.854065,87.0
2022-03-16,88.766396,89.35371,88.766396,90.0
2022-03-17,88.78511,88.78511,88.69264,91.0
2022-03-18,88.92031,88.729,88.62428,90.0
2022-03-19,88.98263,88.68845,88.580956,92.0
2022-03-20,89.21196,89.21196,88.5425,93.0
2022-03-21,89.509514,89.17202,88.49984,91.0
2022-03-22,89.621124,89.127266,88.4614,91.0
2022-03-23,89.71046,89.71046,89.71046,90.0
2022-03-24,89.69741,89.64973,89.64973,86.0
2022-03-25,89.34964,89.592,89.592,85.0
2022-03-26,88.96798,88.96798,89.53495,86.0
2022-03-27,88.66294,88.870705,89.4744,88.0
2022-03-28,88.49783,88.78275,89.40193,84.0
2022-03-29,88.09219,88.09219,89.34132,93.0
2022-03-30,88.39386,88.03666,88.39386,90.0
2022-03-31,88.50439,87.98581,88.37016,87.0
