date,scn-1,scn-2,scn-3,Actuals
2021-08-15,5.1851587,5.1851587,5.1851587,4.9
2021-08-16,4.760405,4.939649,4.939649,8.6
2021-08-17,6.0548577,4.8136997,4.8136997,5.2
2021-08-18,5.078911,5.078911,4.76091,9.1
2021-08-19,6.3260045,4.888727,4.729009,6.1
2021-08-20,5.5055013,4.8067327,4.690325,2.6
2021-08-21,4.4540906,4.4540906,4.6406026,7.2
2021-08-22,5.557422,4.7485514,5.557422,2.4
2021-08-23,4.5034122,4.8938103,5.323532,8.8
2021-08-24,6.0542307,6.0542307,5.1941495,3.3
2021-08-25,4.733792,5.524133,5.1048245,2.2
2021-08-26,4.1747613,5.229632,5.0410824,0.09999999999999964
2021-08-27,3.34579,3.34579,4.9842014,3.4
2021-08-28,3.744884,3.7372375,4.9365077,3.2
2021-08-29,3.7711802,3.9718888,3.7711802,4.4
2021-08-30,4.1933384,4.1933384,3.9542806,7.8
2021-08-31,5.770554,4.2357197,4.0727773,6.1
2021-09-01,5.3352947,4.2384005,4.1443377,9.3
2021-09-02,6.267567,6.267567,4.147561,7.9
2021-09-03,5.8425198,5.2144394,4.1211815,2.3
2021-09-04,3.7802112,4.5697002,4.0776544,8.1
2021-09-05,5.305038,5.305038,5.305038,5.2
2021-09-06,4.6474876,4.6809845,4.6809845,2.3
2021-09-07,4.021933,4.4762974,4.4762974,1.9
2021-09-08,3.760391,3.760391,4.44931,3.1
2021-09-09,3.8369339,4.0070634,4.488517,3.8
2021-09-10,3.998752,4.12682,4.526824,0.0
2021-09-11,3.0126452,3.0126452,4.5231185,6.4
2021-09-12,4.645773,3.3949842,4.645773,1.0000000000000004
2021-09-13,3.2045224,3.7023726,4.505139,0.09999999999999964
2021-09-14,2.6898782,2.6898782,4.4033885,6.0
2021-09-15,4.5720496,3.2871614,4.314309,6.4
2021-09-16,5.4036303,3.859139,4.24624,3.0
2021-09-17,4.0819607,4.0819607,4.177567,0.0
2021-09-18,2.7991552,4.1394253,4.1299834,0.20000000000000018
2021-09-19,2.5333114,4.116117,2.5333114,0.0
2021-09-20,2.3534763,2.3534763,3.2136946,6.0
2021-09-21,4.6796613,3.2184813,3.7657933,3.4
2021-09-22,4.1174664,3.8563364,4.0866547,2.0
2021-09-23,3.3607316,3.3607316,4.218818,0.0
2021-09-24,2.4167335,3.7266643,4.224837,3.4
2021-09-25,3.4655004,3.8620465,4.0723395,4.2
2021-09-26,3.9880753,3.9880753,3.9880753,3.8
2021-09-27,3.8790648,3.9737499,3.9737499,7.9
2021-09-28,5.292027,3.8866081,3.8866081,7.3
2021-09-29,5.116441,5.116441,3.7500844,6.3
2021-09-30,4.599064,4.132844,3.6175413,8.2
2021-10-01,5.266656,3.6840415,3.5585835,8.3
2021-10-02,5.41678,5.41678,3.499829,5.1
2021-10-03,4.310645,4.3906636,4.310645,1.1
2021-10-04,3.538196,4.0769525,4.0617294,3.0
2021-10-05,3.8130267,3.8130267,4.1300273,1.7999999999999998
2021-10-06,3.5151415,3.9575431,4.2454643,8.7
2021-10-07,5.507811,4.014612,4.294226,8.7
2021-10-08,6.0663157,6.0663157,4.3044615,8.6
2021-10-09,6.102173,5.163521,4.2875457,6.9
2021-10-10,5.455441,4.6470947,5.455441,4.4
2021-10-11,4.4982634,4.4982634,4.795166,4.6
2021-10-12,4.4928145,4.4691215,4.5722337,6.2
2021-10-13,4.9734025,4.5273247,4.5660853,4.3
2021-10-14,4.6280904,4.6280904,4.619564,4.2
2021-10-15,4.5777845,4.656575,4.652495,7.5
2021-10-16,5.489164,4.666869,4.64616,7.0
2021-10-17,5.585804,5.585804,5.585804,4.9
2021-10-18,4.88398,5.080125,5.080125,9.6
2021-10-19,6.262902,4.8175817,4.8175817,7.3
2021-10-20,5.8217754,5.8217754,4.699181,7.3
2021-10-21,5.7182846,5.2086415,4.6525083,9.0
2021-10-22,6.3526983,4.941826,4.6303167,4.3
2021-10-23,5.024609,5.024609,4.605277,5.1
2021-10-24,5.093591,5.049381,5.093591,2.0
2021-10-25,4.5822573,5.1152377,5.153025,3.4
2021-10-26,4.591975,4.591975,5.2259116,7.5
2021-10-27,5.6814713,4.7902927,5.237038,6.9
2021-10-28,5.788491,4.8659506,5.216093,6.0
2021-10-29,5.518917,5.518917,5.1721253,7.700000000000001
2021-10-30,5.983794,5.252964,5.1205883,6.0
2021-10-31,5.510745,5.0997324,5.510745,4.4
