date,Predictions,Actuals
2021-10-27,86.88683,90.0
2021-10-28,87.36943,85.0
2021-10-29,87.73957,83.0
2021-10-30,88.01058,88.0
2021-10-31,88.19181,93.0
2021-11-01,88.298935,84.0
2021-11-02,88.37263,88.0
2021-11-03,88.40745,85.0
2021-11-04,88.4416,81.0
2021-11-05,88.48391,86.0
2021-11-06,88.53598,93.0
2021-11-07,88.60396,91.0
2021-11-08,88.675156,85.0
2021-11-09,88.77796,84.0
2021-11-10,88.890114,88.0
2021-11-11,88.979805,83.0
2021-11-12,89.01522,91.0
2021-11-13,89.03336,90.0
2021-11-14,89.04394,93.0
2021-11-15,89.05752,89.0
2021-11-16,89.07431,83.0
2021-11-17,89.09453,94.0
2021-11-18,89.12751,89.0
2021-11-19,89.158035,89.0
2021-11-20,89.18162,85.0
2021-11-21,89.21211,91.0
2021-11-22,89.241905,94.0
2021-11-23,89.28082,93.0
2021-11-24,89.32052,92.0
2021-11-25,89.35587,92.0
2021-11-26,89.384,86.0
2021-11-27,89.407684,89.0
2021-11-28,89.42821,90.0
2021-11-29,89.444405,85.0
2021-11-30,89.456055,89.0
2021-12-01,89.463104,86.0
2021-12-02,89.46459,82.0
2021-12-03,89.46008,83.0
2021-12-04,89.44612,84.0
2021-12-05,89.42479,92.0
2021-12-06,89.39997,82.0
2021-12-07,89.37428,89.0
2021-12-08,89.34604,88.0
2021-12-09,89.30967,86.0
2021-12-10,89.26868,80.0
2021-12-11,89.229164,86.0
2021-12-12,89.182304,85.0
2021-12-13,89.13559,80.0
2021-12-14,89.092674,86.0
2021-12-15,89.04386,87.0
2021-12-16,88.996185,83.0
2021-12-17,88.95262,92.0
2021-12-18,88.902855,90.0
2021-12-19,88.853935,95.0
2021-12-20,88.81568,90.0
2021-12-21,88.786476,91.0
2021-12-22,88.75472,93.0
2021-12-23,88.72452,89.0
2021-12-24,88.69575,88.0
2021-12-25,88.67134,91.0
2021-12-26,88.65153,94.0
2021-12-27,88.63428,94.0
2021-12-28,88.61907,89.0
2021-12-29,88.60185,85.0
2021-12-30,88.58767,95.0
2021-12-31,88.57955,88.0
2022-01-01,88.57049,92.0
2022-01-02,88.56388,86.0
2022-01-03,88.55791,96.0
2022-01-04,88.54445,92.0
2022-01-05,88.52427,91.0
2022-01-06,88.50463,90.0
2022-01-07,88.48245,92.0
2022-01-08,88.46011,89.0
2022-01-09,88.439804,89.0
2022-01-10,88.41964,90.0
2022-01-11,88.396675,89.0
2022-01-12,88.38462,91.0
2022-01-13,88.36936,92.0
2022-01-14,88.34959,88.0
2022-01-15,88.33751,94.0
2022-01-16,88.328224,92.0
2022-01-17,88.30996,90.0
2022-01-18,88.293335,95.0
2022-01-19,88.284164,92.0
2022-01-20,88.26739,92.0
2022-01-21,88.252205,91.0
2022-01-22,88.24144,89.0
2022-01-23,88.24518,85.0
2022-01-24,88.22359,88.0
2022-01-25,88.224815,85.0
2022-01-26,88.212494,86.0
2022-01-27,88.2057,90.0
2022-01-28,88.197014,92.0
2022-01-29,88.1888,90.0
2022-01-30,88.19728,87.0
2022-01-31,88.20283,84.0
2022-02-01,88.19353,84.0
2022-02-02,88.15477,87.0
2022-02-03,88.13509,94.0
2022-02-04,88.12952,90.0
2022-02-05,88.10536,88.0
2022-02-06,88.04888,84.0
2022-02-07,87.973915,82.0
2022-02-08,87.92036,86.0
2022-02-09,87.95932,94.0
2022-02-10,87.929855,88.0
2022-02-11,87.838585,88.0
2022-02-12,87.7488,94.0
2022-02-13,87.72305,92.0
2022-02-14,87.65426,87.0
2022-02-15,87.69895,95.0
2022-02-16,87.7032,94.0
2022-02-17,87.696434,94.0
2022-02-18,87.58744,96.0
2022-02-19,87.620186,94.0
2022-02-20,87.51616,90.0
2022-02-21,87.45542,89.0
2022-02-22,87.456535,96.0
2022-02-23,87.39363,84.0
2022-02-24,87.36953,85.0
2022-02-25,87.3481,89.0
2022-02-26,87.249535,86.0
2022-02-27,87.30269,87.0
2022-02-28,87.22775,90.0
2022-03-01,87.27182,90.0
2022-03-02,87.31045,93.0
2022-03-03,87.33907,94.0
2022-03-04,87.33879,91.0
2022-03-05,87.351234,89.0
2022-03-06,87.37192,89.0
2022-03-07,87.399605,92.0
2022-03-08,87.43283,89.0
2022-03-09,87.47003,86.0
2022-03-10,87.51567,90.0
2022-03-11,87.56772,90.0
2022-03-12,87.62364,94.0
2022-03-13,87.67933,91.0
2022-03-14,87.73674,84.0
2022-03-15,87.79675,87.0
2022-03-16,87.8596,90.0
2022-03-17,87.9253,91.0
2022-03-18,87.994286,90.0
2022-03-19,88.066696,92.0
2022-03-20,88.142166,93.0
2022-03-21,88.2197,91.0
2022-03-22,88.29866,91.0
2022-03-23,88.374626,90.0
2022-03-24,88.42732,86.0
2022-03-25,88.464584,85.0
2022-03-26,88.493286,86.0
2022-03-27,88.51514,88.0
2022-03-28,88.5313,84.0
2022-03-29,88.54265,93.0
2022-03-30,88.54996,90.0
2022-03-31,88.55392,87.0
