date,Predictions,Actuals
2021-08-15,19.554947,19.3
2021-08-16,19.805986,20.8
2021-08-17,19.853207,19.0
2021-08-18,19.838757,19.4
2021-08-19,19.820385,18.9
2021-08-20,19.810974,20.0
2021-08-21,19.808495,20.0
2021-08-22,19.80908,19.5
2021-08-23,19.810345,19.2
2021-08-24,19.811329,19.0
2021-08-25,19.811838,19.2
2021-08-26,19.811964,18.4
2021-08-27,19.811834,19.6
2021-08-28,19.811552,19.2
2021-08-29,19.811167,20.9
2021-08-30,19.81071,19.0
2021-08-31,19.810192,18.6
2021-09-01,19.809626,18.4
2021-09-02,19.809015,20.4
2021-09-03,19.808369,18.3
2021-09-04,19.807697,20.4
2021-09-05,19.80701,20.8
2021-09-06,19.80632,19.8
2021-09-07,19.805641,20.8
2021-09-08,19.80498,21.0
2021-09-09,19.804348,21.6
2021-09-10,19.803753,20.0
2021-09-11,19.803202,20.8
2021-09-12,19.802698,20.3
2021-09-13,19.802246,20.2
2021-09-14,19.801847,19.8
2021-09-15,19.801502,20.0
2021-09-16,19.801214,20.8
2021-09-17,19.800978,21.0
2021-09-18,19.800793,18.8
2021-09-19,19.800653,20.2
2021-09-20,19.800556,20.8
2021-09-21,19.800499,20.0
2021-09-22,19.800478,20.6
2021-09-23,19.800484,20.1
2021-09-24,19.800516,18.8
2021-09-25,19.800568,20.3
2021-09-26,19.800636,21.6
2021-09-27,19.800716,20.2
2021-09-28,19.800808,20.0
2021-09-29,19.800903,18.4
2021-09-30,19.801,20.8
2021-10-01,19.8011,20.0
2021-10-02,19.801195,21.2
2021-10-03,19.801287,21.0
2021-10-04,19.801373,20.2
2021-10-05,19.80145,19.8
2021-10-06,19.801521,18.6
2021-10-07,19.801582,18.2
2021-10-08,19.801634,18.8
2021-10-09,19.801678,20.3
2021-10-10,19.801716,19.8
2021-10-11,19.801743,19.6
2021-10-12,19.801764,21.8
2021-10-13,19.801775,19.8
2021-10-14,19.801779,18.9
2021-10-15,19.80178,18.6
2021-10-16,19.801775,17.8
2021-10-17,19.801767,18.6
2021-10-18,19.801756,19.2
2021-10-19,19.801743,20.8
2021-10-20,19.801725,19.4
2021-10-21,19.801706,19.0
2021-10-22,19.801685,20.9
2021-10-23,19.801666,20.2
2021-10-24,19.801647,19.8
2021-10-25,19.801628,18.2
2021-10-26,19.80161,19.3
2021-10-27,19.801594,18.6
2021-10-28,19.801579,18.8
2021-10-29,19.801565,20.6
2021-10-30,19.801554,21.6
2021-10-31,19.801542,19.2
2021-11-01,19.80153,18.1
2021-11-02,19.801521,18.0
2021-11-03,19.801514,19.0
2021-11-04,19.801508,20.6
2021-11-05,19.801504,21.1
2021-11-06,19.801502,20.2
2021-11-07,19.8015,19.3
2021-11-08,19.8015,19.7
2021-11-09,19.8015,20.9
2021-11-10,19.8015,19.4
2021-11-11,19.8015,20.8
2021-11-12,19.801502,20.0
2021-11-13,19.801504,20.0
2021-11-14,19.801506,20.2
2021-11-15,19.80151,19.8
2021-11-16,19.801512,20.6
2021-11-17,19.801514,19.5
2021-11-18,19.801517,20.3
2021-11-19,19.80152,19.2
2021-11-20,19.801521,18.5
2021-11-21,19.801525,19.8
2021-11-22,19.801527,18.8
2021-11-23,19.801529,18.6
2021-11-24,19.80153,18.9
2021-11-25,19.801533,20.6
2021-11-26,19.801535,21.3
2021-11-27,19.801535,21.2
2021-11-28,19.801535,20.0
2021-11-29,19.801535,20.4
2021-11-30,19.801535,20.9
2021-12-01,19.801535,21.0
2021-12-02,19.801535,20.7
2021-12-03,19.801535,21.2
2021-12-04,19.801535,21.7
2021-12-05,19.801535,20.2
2021-12-06,19.801535,21.4
2021-12-07,19.801535,21.4
2021-12-08,19.801537,21.2
2021-12-09,19.801537,21.8
2021-12-10,19.801537,22.4
2021-12-11,19.801537,22.4
2021-12-12,19.801537,22.0
2021-12-13,19.801535,21.6
2021-12-14,19.801535,21.9
2021-12-15,19.801535,20.6
2021-12-16,19.801535,21.0
2021-12-17,19.801535,20.2
2021-12-18,19.801535,20.7
2021-12-19,19.801533,19.2
2021-12-20,19.801533,20.0
2021-12-21,19.801533,20.4
2021-12-22,19.801535,19.2
2021-12-23,19.801535,20.8
2021-12-24,19.801535,19.6
2021-12-25,19.801535,20.2
2021-12-26,19.801535,21.2
2021-12-27,19.801535,21.0
2021-12-28,19.801535,20.0
2021-12-29,19.801535,20.0
2021-12-30,19.801535,20.4
2021-12-31,19.801535,20.9
2022-01-01,19.801535,20.5
2022-01-02,19.801535,20.2
2022-01-03,19.801535,19.2
2022-01-04,19.801535,20.6
2022-01-05,19.801535,19.4
2022-01-06,19.801535,21.4
2022-01-07,19.801535,21.4
2022-01-08,19.801535,18.4
2022-01-09,19.801535,19.0
2022-01-10,19.801535,17.5
2022-01-11,19.801535,18.2
2022-01-12,19.801535,18.9
2022-01-13,19.801535,19.6
2022-01-14,19.801535,19.2
2022-01-15,19.801535,20.4
2022-01-16,19.801535,20.2
2022-01-17,19.801535,20.4
2022-01-18,19.801535,19.2
2022-01-19,19.801535,19.0
2022-01-20,19.801535,20.4
2022-01-21,19.801535,19.9
2022-01-22,19.801535,20.2
2022-01-23,19.801533,20.0
2022-01-24,19.801535,19.0
2022-01-25,19.801533,21.2
2022-01-26,19.801533,20.2
2022-01-27,19.801533,19.1
2022-01-28,19.801533,20.5
2022-01-29,19.801533,19.4
2022-01-30,19.801533,19.4
2022-01-31,19.801533,18.6
2022-02-01,19.801533,21.5
2022-02-02,19.801533,20.6
2022-02-03,19.801533,19.6
2022-02-04,19.801533,21.0
2022-02-05,19.801533,19.0
2022-02-06,19.801533,21.5
2022-02-07,19.801533,20.6
2022-02-08,19.801533,19.4
2022-02-09,19.801533,20.8
2022-02-10,19.801533,20.2
2022-02-11,19.801533,21.2
2022-02-12,19.801533,20.3
2022-02-13,19.801533,20.6
