date,Predictions,Actuals
2021-08-15,19.536396,19.3
2021-08-16,19.663462,20.8
2021-08-17,19.695576,19.0
2021-08-18,19.705324,19.4
2021-08-19,19.706253,18.9
2021-08-20,19.703892,20.0
2021-08-21,19.70054,20.0
2021-08-22,19.697014,19.5
2021-08-23,19.693432,19.2
2021-08-24,19.68971,19.0
2021-08-25,19.685717,19.2
2021-08-26,19.681328,18.4
2021-08-27,19.676537,19.6
2021-08-28,19.67128,19.2
2021-08-29,19.665663,20.9
2021-08-30,19.659748,19.0
2021-08-31,19.65364,18.6
2021-09-01,19.64735,18.4
2021-09-02,19.640991,20.4
2021-09-03,19.63468,18.3
2021-09-04,19.628458,20.4
2021-09-05,19.622433,20.8
2021-09-06,19.616581,19.8
2021-09-07,19.61097,20.8
2021-09-08,19.605633,21.0
2021-09-09,19.600538,21.6
2021-09-10,19.595438,20.0
2021-09-11,19.590437,20.8
2021-09-12,19.585697,20.3
2021-09-13,19.581205,20.2
2021-09-14,19.576973,19.8
2021-09-15,19.572987,20.0
2021-09-16,19.56921,20.8
2021-09-17,19.565613,21.0
2021-09-18,19.562212,18.8
2021-09-19,19.559015,20.2
2021-09-20,19.556063,20.8
2021-09-21,19.553263,20.0
2021-09-22,19.550621,20.6
2021-09-23,19.548323,20.1
2021-09-24,19.546343,18.8
2021-09-25,19.544762,20.3
2021-09-26,19.543346,21.6
2021-09-27,19.542328,20.2
2021-09-28,19.541067,20.0
2021-09-29,19.53997,18.4
2021-09-30,19.53964,20.8
2021-10-01,19.539238,20.0
2021-10-02,19.538687,21.2
2021-10-03,19.538273,21.0
2021-10-04,19.538387,20.2
2021-10-05,19.539373,19.8
2021-10-06,19.540268,18.6
2021-10-07,19.542114,18.2
2021-10-08,19.54446,18.8
2021-10-09,19.546583,20.3
2021-10-10,19.54713,19.8
2021-10-11,19.54962,19.6
2021-10-12,19.552322,21.8
2021-10-13,19.556877,19.8
2021-10-14,19.562716,18.9
2021-10-15,19.566057,18.6
2021-10-16,19.569893,17.8
2021-10-17,19.573082,18.6
2021-10-18,19.57538,19.2
2021-10-19,19.57721,20.8
2021-10-20,19.581453,19.4
2021-10-21,19.585918,19.0
2021-10-22,19.589771,20.9
2021-10-23,19.594213,20.2
2021-10-24,19.597948,19.8
2021-10-25,19.600546,18.2
2021-10-26,19.604576,19.3
2021-10-27,19.608093,18.6
2021-10-28,19.610853,18.8
2021-10-29,19.613043,20.6
2021-10-30,19.615711,21.6
2021-10-31,19.619062,19.2
2021-11-01,19.623241,18.1
2021-11-02,19.627592,18.0
2021-11-03,19.632074,19.0
2021-11-04,19.63559,20.6
2021-11-05,19.63916,21.1
2021-11-06,19.64276,20.2
2021-11-07,19.646303,19.3
2021-11-08,19.649763,19.7
2021-11-09,19.653757,20.9
2021-11-10,19.657654,19.4
2021-11-11,19.66162,20.8
2021-11-12,19.664976,20.0
2021-11-13,19.668436,20.0
2021-11-14,19.671537,20.2
2021-11-15,19.674541,19.8
2021-11-16,19.67772,20.6
2021-11-17,19.680744,19.5
2021-11-18,19.683645,20.3
2021-11-19,19.686464,19.2
2021-11-20,19.689068,18.5
2021-11-21,19.69146,19.8
2021-11-22,19.693716,18.8
2021-11-23,19.695684,18.6
2021-11-24,19.697805,18.9
2021-11-25,19.699884,20.6
2021-11-26,19.701563,21.3
2021-11-27,19.703562,21.2
