date,Predictions,Actuals
2021-08-15,27.717457,28.0
2021-08-16,27.741531,27.5
2021-08-17,27.753872,28.8
2021-08-18,27.760454,28.4
2021-08-19,27.792519,27.8
2021-08-20,27.8265,27.7
2021-08-21,27.855694,27.5
2021-08-22,27.87884,28.2
2021-08-23,27.885025,27.9
2021-08-24,27.890732,27.6
2021-08-25,27.888243,26.6
2021-08-26,27.877705,27.2
2021-08-27,27.859232,27.2
2021-08-28,27.842045,27.9
2021-08-29,27.828354,28.4
2021-08-30,27.811644,28.0
2021-08-31,27.791279,28.8
2021-09-01,27.766926,29.2
2021-09-02,27.738527,27.7
2021-09-03,27.706259,28.6
2021-09-04,27.670511,28.4
2021-09-05,27.631924,28.4
2021-09-06,27.59127,27.6
2021-09-07,27.549738,28.8
2021-09-08,27.508026,26.4
2021-09-09,27.466507,24.0
2021-09-10,27.427736,28.7
2021-09-11,27.393406,28.0
2021-09-12,27.362337,25.6
2021-09-13,27.347322,28.4
2021-09-14,27.350513,28.7
2021-09-15,27.359034,27.4
2021-09-16,27.368515,24.3
2021-09-17,27.377155,27.2
2021-09-18,27.381287,25.0
2021-09-19,27.37955,27.4
2021-09-20,27.373158,28.2
2021-09-21,27.362417,29.0
2021-09-22,27.351625,26.2
2021-09-23,27.346628,27.2
2021-09-24,27.34102,27.2
2021-09-25,27.333643,27.8
2021-09-26,27.323523,27.7
2021-09-27,27.311674,28.4
2021-09-28,27.297237,29.7
2021-09-29,27.280407,29.2
2021-09-30,27.261274,29.8
2021-10-01,27.239971,31.4
2021-10-02,27.216919,29.4
2021-10-03,27.194233,27.0
2021-10-04,27.17209,27.2
2021-10-05,27.149998,27.4
2021-10-06,27.127958,28.6
2021-10-07,27.106796,29.2
2021-10-08,27.08664,30.0
2021-10-09,27.067383,28.6
2021-10-10,27.048979,28.2
2021-10-11,27.032036,28.4
2021-10-12,27.01621,28.4
2021-10-13,27.002117,29.9
2021-10-14,26.98983,29.4
2021-10-15,26.978207,29.4
2021-10-16,26.967672,29.4
2021-10-17,26.95868,29.6
2021-10-18,26.951042,30.2
2021-10-19,26.943653,29.1
2021-10-20,26.937353,29.2
2021-10-21,26.932644,28.9
2021-10-22,26.932226,29.6
2021-10-23,26.934532,26.8
2021-10-24,26.937592,27.6
2021-10-25,26.941658,28.9
2021-10-26,26.9469,29.8
2021-10-27,26.95255,28.4
2021-10-28,26.95904,30.2
2021-10-29,26.965494,30.6
2021-10-30,26.971987,27.4
2021-10-31,26.978458,24.3
2021-11-01,26.984745,29.0
2021-11-02,26.990566,28.2
2021-11-03,26.996899,29.9
2021-11-04,27.00241,31.0
2021-11-05,27.007698,27.6
2021-11-06,27.012516,28.0
2021-11-07,27.01745,28.0
2021-11-08,27.022137,29.9
2021-11-09,27.025335,28.6
2021-11-10,27.03259,28.0
2021-11-11,27.039595,30.6
2021-11-12,27.044468,28.4
2021-11-13,27.049736,29.3
2021-11-14,27.0534,27.9
2021-11-15,27.056114,28.5
2021-11-16,27.059183,28.6
2021-11-17,27.059525,26.8
2021-11-18,27.061256,28.0
2021-11-19,27.062374,28.6
2021-11-20,27.062721,28.8
2021-11-21,27.065247,26.8
2021-11-22,27.071901,27.8
2021-11-23,27.07893,28.2
2021-11-24,27.085875,27.6
2021-11-25,27.092772,27.1
2021-11-26,27.100756,26.8
2021-11-27,27.109938,27.2
2021-11-28,27.120451,26.7
2021-11-29,27.132143,28.6
2021-11-30,27.145079,28.4
2021-12-01,27.159416,26.7
2021-12-02,27.175009,29.4
2021-12-03,27.191507,29.4
2021-12-04,27.209455,27.0
2021-12-05,27.228842,28.6
2021-12-06,27.24946,28.6
2021-12-07,27.27107,27.4
2021-12-08,27.293013,25.2
2021-12-09,27.315155,27.0
