date,Predictions,Actuals
2021-10-27,87.969246,90.0
2021-10-28,88.43532,85.0
2021-10-29,88.739006,83.0
2021-10-30,88.87829,88.0
2021-10-31,88.8936,93.0
2021-11-01,88.8259,84.0
2021-11-02,88.502846,88.0
2021-11-03,88.41565,85.0
2021-11-04,88.30261,81.0
2021-11-05,88.23148,86.0
2021-11-06,88.21722,93.0
2021-11-07,88.21302,91.0
2021-11-08,88.28562,85.0
2021-11-09,88.18052,84.0
2021-11-10,88.10889,88.0
2021-11-11,88.03494,83.0
2021-11-12,88.070435,91.0
2021-11-13,88.14421,90.0
2021-11-14,88.25753,93.0
2021-11-15,88.37323,89.0
2021-11-16,88.43058,83.0
2021-11-17,88.49998,94.0
2021-11-18,88.59252,89.0
2021-11-19,88.709694,89.0
2021-11-20,88.81111,85.0
2021-11-21,88.92447,91.0
2021-11-22,89.0128,94.0
2021-11-23,89.12389,93.0
2021-11-24,89.238365,92.0
2021-11-25,89.46067,92.0
2021-11-26,89.68649,86.0
2021-11-27,89.830605,89.0
2021-11-28,89.840454,90.0
2021-11-29,89.98879,85.0
2021-11-30,90.110725,89.0
2021-12-01,90.066795,86.0
2021-12-02,89.93421,82.0
2021-12-03,89.74651,83.0
2021-12-04,89.49704,84.0
2021-12-05,89.18582,92.0
2021-12-06,88.82064,82.0
2021-12-07,88.40624,89.0
2021-12-08,87.95546,88.0
2021-12-09,87.49687,86.0
2021-12-10,87.04812,80.0
2021-12-11,86.62371,86.0
2021-12-12,86.275215,85.0
2021-12-13,86.01331,80.0
2021-12-14,85.84903,86.0
2021-12-15,85.82124,87.0
2021-12-16,85.94772,83.0
2021-12-17,86.17426,92.0
2021-12-18,86.44917,90.0
2021-12-19,86.708824,95.0
2021-12-20,86.92619,90.0
2021-12-21,87.1054,91.0
2021-12-22,87.256065,93.0
2021-12-23,87.39104,89.0
2021-12-24,87.52572,88.0
2021-12-25,87.705605,91.0
2021-12-26,87.91483,94.0
2021-12-27,88.14793,94.0
2021-12-28,88.399895,89.0
2021-12-29,88.666,85.0
2021-12-30,88.93538,95.0
2021-12-31,89.19971,88.0
2022-01-01,89.45265,92.0
2022-01-02,89.67889,86.0
2022-01-03,89.84844,96.0
2022-01-04,89.80081,92.0
2022-01-05,89.59122,91.0
2022-01-06,89.40656,90.0
2022-01-07,89.23781,92.0
2022-01-08,89.10156,89.0
2022-01-09,88.997856,89.0
2022-01-10,88.90904,90.0
2022-01-11,88.80787,89.0
2022-01-12,88.798294,91.0
2022-01-13,88.78568,92.0
2022-01-14,88.72855,88.0
2022-01-15,88.76785,94.0
2022-01-16,88.86368,92.0
2022-01-17,88.84156,90.0
2022-01-18,88.78631,95.0
2022-01-19,88.79643,92.0
2022-01-20,88.647514,92.0
2022-01-21,88.57759,91.0
2022-01-22,88.57474,89.0
2022-01-23,88.69096,85.0
2022-01-24,88.6395,88.0
2022-01-25,88.726166,85.0
2022-01-26,88.73854,86.0
2022-01-27,88.77697,90.0
2022-01-28,88.80381,92.0
2022-01-29,88.82855,90.0
2022-01-30,88.92278,87.0
2022-01-31,88.9915,84.0
2022-02-01,88.99562,84.0
2022-02-02,88.812065,87.0
2022-02-03,88.715294,94.0
2022-02-04,88.687164,90.0
2022-02-05,88.572556,88.0
2022-02-06,88.414246,84.0
2022-02-07,88.294014,82.0
2022-02-08,88.20361,86.0
2022-02-09,88.15555,94.0
2022-02-10,88.08246,88.0
2022-02-11,88.00069,88.0
2022-02-12,87.934906,94.0
2022-02-13,87.887794,92.0
2022-02-14,87.84798,87.0
2022-02-15,87.83044,95.0
2022-02-16,87.82098,94.0
2022-02-17,87.8211,94.0
2022-02-18,87.81109,96.0
2022-02-19,87.82254,94.0
2022-02-20,87.81822,90.0
2022-02-21,87.82677,89.0
2022-02-22,87.84663,96.0
2022-02-23,87.86284,84.0
2022-02-24,87.88565,85.0
2022-02-25,87.91091,89.0
2022-02-26,87.93111,86.0
2022-02-27,87.964294,87.0
2022-02-28,87.98841,90.0
2022-03-01,88.020485,90.0
2022-03-02,88.0518,93.0
2022-03-03,88.081375,94.0
2022-03-04,88.10752,91.0
2022-03-05,88.1338,89.0
2022-03-06,88.15887,89.0
2022-03-07,88.182396,92.0
2022-03-08,88.2041,89.0
2022-03-09,88.223724,86.0
2022-03-10,88.24112,90.0
2022-03-11,88.25598,90.0
2022-03-12,88.268524,94.0
2022-03-13,88.27882,91.0
2022-03-14,88.28702,84.0
2022-03-15,88.29335,87.0
2022-03-16,88.29803,90.0
2022-03-17,88.30135,91.0
2022-03-18,88.30336,90.0
2022-03-19,88.30431,92.0
2022-03-20,88.30442,93.0
2022-03-21,88.30402,91.0
2022-03-22,88.30338,91.0
2022-03-23,88.30276,90.0
2022-03-24,88.302315,86.0
2022-03-25,88.30214,85.0
2022-03-26,88.302345,86.0
2022-03-27,88.30302,88.0
2022-03-28,88.30201,84.0
2022-03-29,88.29809,93.0
2022-03-30,88.29411,90.0
2022-03-31,88.29045,87.0
