date,Predictions,Actuals
2021-08-15,19.575962,19.3
2021-08-16,19.778667,20.8
2021-08-17,19.809362,19.0
2021-08-18,19.809,19.4
2021-08-19,19.802956,18.9
2021-08-20,19.798182,20.0
2021-08-21,19.795752,20.0
2021-08-22,19.795116,19.5
2021-08-23,19.795504,19.2
2021-08-24,19.796318,19.0
2021-08-25,19.797174,19.2
2021-08-26,19.797855,18.4
2021-08-27,19.798254,19.6
2021-08-28,19.79834,19.2
2021-08-29,19.79812,20.9
2021-08-30,19.797625,19.0
2021-08-31,19.7969,18.6
2021-09-01,19.795992,18.4
2021-09-02,19.794954,20.4
2021-09-03,19.79383,18.3
2021-09-04,19.792671,20.4
2021-09-05,19.79151,20.8
2021-09-06,19.790382,19.8
2021-09-07,19.789318,20.8
2021-09-08,19.788334,21.0
2021-09-09,19.787447,21.6
2021-09-10,19.786667,20.0
2021-09-11,19.785995,20.8
2021-09-12,19.785433,20.3
2021-09-13,19.784973,20.2
2021-09-14,19.784613,19.8
2021-09-15,19.78434,20.0
2021-09-16,19.784143,20.8
2021-09-17,19.784016,21.0
2021-09-18,19.783941,18.8
2021-09-19,19.783915,20.2
2021-09-20,19.783922,20.8
2021-09-21,19.783957,20.0
2021-09-22,19.784008,20.6
2021-09-23,19.784073,20.1
2021-09-24,19.784142,18.8
2021-09-25,19.784214,20.3
2021-09-26,19.784285,21.6
2021-09-27,19.784353,20.2
2021-09-28,19.784414,20.0
2021-09-29,19.78447,18.4
2021-09-30,19.78452,20.8
2021-10-01,19.784561,20.0
2021-10-02,19.784597,21.2
2021-10-03,19.784628,21.0
2021-10-04,19.784655,20.2
2021-10-05,19.784676,19.8
2021-10-06,19.784695,18.6
2021-10-07,19.784712,18.2
2021-10-08,19.784727,18.8
2021-10-09,19.78474,20.3
2021-10-10,19.784754,19.8
2021-10-11,19.784767,19.6
2021-10-12,19.78478,21.8
2021-10-13,19.784794,19.8
2021-10-14,19.78481,18.9
2021-10-15,19.784824,18.6
