date,Predictions,Actuals
2022-01-08,1.6162456,8.5
2022-01-09,3.5527618,8.881784197001252e-16
2022-01-10,8.01774,8.881784197001252e-16
2022-01-11,11.99161,8.881784197001252e-16
2022-01-12,13.813498,6.7
2022-01-13,13.553988,34.8
2022-01-14,11.833549,8.881784197001252e-16
2022-01-15,8.75777,12.0
2022-01-16,7.5289497,2.7
2022-01-17,8.7750025,11.3
2022-01-18,9.540419,2.0
2022-01-19,10.058436,20.1
2022-01-20,11.0000515,5.0
2022-01-21,11.204866,1.1000000000000005
2022-01-22,10.471351,14.0
2022-01-23,9.942905,6.688085106382981
2022-01-24,9.253168,8.881784197001252e-16
2022-01-25,8.703199,16.0
2022-01-26,8.404033,6.688085106382981
2022-01-27,8.413132,2.0
2022-01-28,8.293327,1.8999999999999995
2022-01-29,8.595822,0.29999999999999893
2022-01-30,8.986667,0.09999999999999964
2022-01-31,9.239604,8.881784197001252e-16
2022-02-01,9.454518,8.881784197001252e-16
2022-02-02,9.533075,8.881784197001252e-16
2022-02-03,9.400571,8.881784197001252e-16
2022-02-04,9.107728,17.7
2022-02-05,8.675959,1.2000000000000002
2022-02-06,8.142071,8.881784197001252e-16
2022-02-07,7.59171,1.0
2022-02-08,7.0907507,2.5
2022-02-09,7.0708036,1.2999999999999998
2022-02-10,9.592245,1.5
2022-02-11,8.772099,1.5
2022-02-12,7.9436827,8.881784197001252e-16
2022-02-13,7.36937,6.4
2022-02-14,7.2537313,2.1000000000000005
2022-02-15,7.0134244,8.881784197001252e-16
2022-02-16,6.859906,15.5
2022-02-17,6.703298,3.5000000000000004
2022-02-18,6.5835624,17.3
2022-02-19,6.5053616,9.7
2022-02-20,6.472167,8.881784197001252e-16
2022-02-21,6.427508,12.6
2022-02-22,6.4217787,10.3
2022-02-23,6.524366,2.3999999999999995
2022-02-24,6.608203,8.881784197001252e-16
2022-02-25,6.7661586,4.0
2022-02-26,7.0010095,8.881784197001252e-16
2022-02-27,7.2988386,1.2999999999999998
2022-02-28,7.6174135,9.6
2022-03-01,7.6008434,1.0
2022-03-02,7.290602,8.881784197001252e-16
2022-03-03,5.962804,36.1
2022-03-04,5.4319086,7.0
2022-03-05,4.9004297,1.6000000000000005
2022-03-06,4.4262342,60.99999999999999
2022-03-07,3.898064,5.0
2022-03-08,3.3468702,4.2
2022-03-09,2.9312744,1.0
2022-03-10,2.7011929,8.881784197001252e-16
2022-03-11,3.6509492,12.1
2022-03-12,4.6160016,8.881784197001252e-16
2022-03-13,5.2927923,19.2
2022-03-14,5.1876445,5.2
2022-03-15,5.3902426,8.881784197001252e-16
2022-03-16,4.943418,6.688085106382982
2022-03-17,4.1697593,1.5
2022-03-18,3.663835,16.8
2022-03-19,3.2559557,0.40000000000000036
2022-03-20,2.9457505,5.5
2022-03-21,2.7323935,5.0
2022-03-22,2.5855389,0.7999999999999998
2022-03-23,2.4975626,7.0
2022-03-24,2.4577596,0.5
2022-03-25,2.4726667,6.688085106382982
2022-03-26,2.5820293,6.688085106382983
2022-03-27,3.0137599,6.688085106382983
2022-03-28,3.032605,8.881784197001252e-16
2022-03-29,3.1563694,8.881784197001252e-16
2022-03-30,3.3489559,36.7
2022-03-31,3.7000182,8.881784197001252e-16
