date,Predictions,Actuals
2021-10-27,23.081913,23.3
2021-10-28,23.060629,24.6
2021-10-29,23.169575,24.5
2021-10-30,23.207794,23.7
2021-10-31,23.179428,21.3
2021-11-01,23.165321,23.5
2021-11-02,23.051205,22.9
2021-11-03,23.143526,24.2
2021-11-04,23.260012,25.1
2021-11-05,23.409515,23.3
2021-11-06,23.505985,22.7
2021-11-07,23.518335,22.7
2021-11-08,23.573223,24.7
2021-11-09,23.465342,24.6
2021-11-10,23.393816,23.8
2021-11-11,23.367683,25.4
2021-11-12,23.334,23.4
2021-11-13,23.291588,22.9
2021-11-14,23.20199,22.8
2021-11-15,23.087378,22.9
2021-11-16,22.977425,24.7
2021-11-17,22.86121,22.3
2021-11-18,22.80484,23.3
2021-11-19,22.781403,23.3
2021-11-20,22.759892,24.4
2021-11-21,22.743378,23.2
2021-11-22,22.730145,22.4
2021-11-23,22.708767,22.7
2021-11-24,22.644402,22.8
2021-11-25,22.5882,22.7
2021-11-26,22.52481,23.5
2021-11-27,22.468195,22.7
2021-11-28,22.405905,22.9
2021-11-29,22.356377,23.5
2021-11-30,22.339659,22.2
2021-12-01,22.361744,23.0
2021-12-02,22.39721,24.5
2021-12-03,22.442207,24.6
2021-12-04,22.493622,23.5
2021-12-05,22.54701,22.2
2021-12-06,22.592484,24.3
2021-12-07,22.632862,23.1
2021-12-08,22.66734,23.2
2021-12-09,22.69576,23.9
2021-12-10,22.717653,24.8
2021-12-11,22.734863,24.2
2021-12-12,22.748278,24.1
2021-12-13,22.759068,24.2
2021-12-14,22.76738,23.8
2021-12-15,22.774466,23.0
2021-12-16,22.782183,24.3
2021-12-17,22.788933,23.2
2021-12-18,22.794643,23.4
2021-12-19,22.797174,21.9
2021-12-20,22.805042,22.7
2021-12-21,22.827204,21.2
2021-12-22,22.838146,22.2
2021-12-23,22.844183,22.6
2021-12-24,22.846262,23.1
2021-12-25,22.852694,22.5
2021-12-26,22.860119,22.2
2021-12-27,22.865606,22.4
2021-12-28,22.87026,22.5
2021-12-29,22.873392,23.0
2021-12-30,22.874252,21.7
2021-12-31,22.871168,22.6
2022-01-01,22.866365,22.2
2022-01-02,22.859886,22.9
2022-01-03,22.85245,20.5
2022-01-04,22.843246,22.4
2022-01-05,22.835415,22.3
2022-01-06,22.824924,22.9
2022-01-07,22.818039,22.8
2022-01-08,22.808283,22.1
2022-01-09,22.795687,22.2
2022-01-10,22.778625,21.4
2022-01-11,22.76148,21.3
2022-01-12,22.724155,21.8
2022-01-13,22.685858,21.7
2022-01-14,22.650743,22.5
2022-01-15,22.582174,21.4
2022-01-16,22.517307,21.8
2022-01-17,22.51498,21.7
2022-01-18,22.49572,21.5
2022-01-19,22.475256,22.1
2022-01-20,22.471495,22.5
2022-01-21,22.475355,21.8
2022-01-22,22.487873,22.3
2022-01-23,22.508623,22.8
2022-01-24,22.537535,22.4
2022-01-25,22.575285,23.3
2022-01-26,22.618042,23.6
2022-01-27,22.666212,23.0
2022-01-28,22.728191,22.8
2022-01-29,22.7983,22.7
2022-01-30,22.86889,23.1
2022-01-31,22.935865,23.0
2022-02-01,22.999376,23.5
2022-02-02,23.06973,22.4
2022-02-03,23.168877,21.6
2022-02-04,23.282356,22.4
2022-02-05,23.40831,23.0
2022-02-06,23.538065,23.7
2022-02-07,23.694262,24.0
2022-02-08,23.886076,22.6
2022-02-09,24.061142,22.1
2022-02-10,24.235481,23.3
2022-02-11,24.365025,23.7
2022-02-12,24.20579,22.6
2022-02-13,23.842955,22.5
2022-02-14,23.369919,22.2
2022-02-15,22.91634,21.2
2022-02-16,22.809326,22.3
2022-02-17,22.810577,21.4
2022-02-18,22.860687,21.5
2022-02-19,22.92306,21.6
2022-02-20,22.985104,21.9
2022-02-21,23.056816,22.0
2022-02-22,23.226677,20.5
2022-02-23,23.415382,22.1
2022-02-24,23.580376,23.3
2022-02-25,23.725885,21.8
2022-02-26,23.843374,22.7
2022-02-27,23.834728,23.0
2022-02-28,23.757,22.1
2022-03-01,23.588638,22.4
2022-03-02,23.351059,22.5
2022-03-03,23.126541,21.8
2022-03-04,22.960169,22.8
2022-03-05,22.829521,22.9
2022-03-06,22.770247,22.8
2022-03-07,22.725874,22.3
2022-03-08,22.692644,21.9
2022-03-09,22.708406,23.8
2022-03-10,22.766014,22.6
2022-03-11,22.861948,22.7
2022-03-12,22.995508,22.2
2022-03-13,23.17972,23.4
2022-03-14,23.403011,23.5
2022-03-15,23.596664,23.7
2022-03-16,23.72767,22.9
2022-03-17,23.798874,22.5
2022-03-18,23.817787,23.4
2022-03-19,23.78818,23.6
2022-03-20,23.709726,22.1
2022-03-21,23.581984,22.9
2022-03-22,23.467358,23.3
2022-03-23,23.332626,22.4
2022-03-24,23.198685,22.9
2022-03-25,23.097343,22.9
2022-03-26,22.987684,22.9
2022-03-27,22.8684,23.1
2022-03-28,22.7962,24.2
2022-03-29,22.770971,22.0
2022-03-30,22.776701,22.3
2022-03-31,22.814398,22.4
