date,Predictions,Actuals
2021-10-27,88.155045,90.0
2021-10-28,88.458275,85.0
2021-10-29,88.34305,83.0
2021-10-30,87.97019,88.0
2021-10-31,87.51561,93.0
2021-11-01,87.129654,84.0
2021-11-02,86.90942,88.0
2021-11-03,86.772675,85.0
2021-11-04,86.76917,81.0
2021-11-05,86.83269,86.0
2021-11-06,86.917465,93.0
2021-11-07,86.98615,91.0
2021-11-08,87.06888,85.0
2021-11-09,87.07945,84.0
2021-11-10,87.08662,88.0
2021-11-11,87.08998,83.0
2021-11-12,87.11692,91.0
2021-11-13,87.154205,90.0
2021-11-14,87.2035,93.0
2021-11-15,87.27079,89.0
2021-11-16,87.35257,83.0
2021-11-17,87.44809,94.0
2021-11-18,87.55983,89.0
2021-11-19,87.679344,89.0
2021-11-20,87.804405,85.0
2021-11-21,87.938416,91.0
2021-11-22,88.07416,94.0
2021-11-23,88.20982,93.0
2021-11-24,88.34494,92.0
2021-11-25,88.48252,92.0
2021-11-26,88.59823,86.0
2021-11-27,88.686806,89.0
2021-11-28,88.74713,90.0
2021-11-29,88.76232,85.0
2021-11-30,88.699295,89.0
2021-12-01,88.59568,86.0
2021-12-02,88.451935,82.0
2021-12-03,88.2774,83.0
2021-12-04,88.06094,84.0
2021-12-05,87.842354,92.0
2021-12-06,87.61458,82.0
2021-12-07,87.374825,89.0
2021-12-08,87.14787,88.0
2021-12-09,86.999855,86.0
2021-12-10,86.93427,80.0
2021-12-11,86.93485,86.0
2021-12-12,87.04821,85.0
2021-12-13,87.256775,80.0
2021-12-14,87.552795,86.0
2021-12-15,87.9172,87.0
2021-12-16,88.32915,83.0
2021-12-17,88.77741,92.0
2021-12-18,89.25277,90.0
2021-12-19,89.716835,95.0
2021-12-20,90.137665,90.0
2021-12-21,90.54942,91.0
2021-12-22,90.95701,93.0
2021-12-23,91.33282,89.0
2021-12-24,91.65269,88.0
2021-12-25,91.87939,91.0
2021-12-26,91.93435,94.0
2021-12-27,91.72707,94.0
2021-12-28,91.27055,89.0
2021-12-29,90.56699,85.0
2021-12-30,90.00191,95.0
2021-12-31,90.0935,88.0
2022-01-01,89.93061,92.0
2022-01-02,89.36013,86.0
2022-01-03,88.511696,96.0
2022-01-04,87.4938,92.0
2022-01-05,86.18367,91.0
2022-01-06,84.41002,90.0
2022-01-07,82.86882,92.0
2022-01-08,82.322845,89.0
2022-01-09,82.71171,89.0
2022-01-10,83.304565,90.0
2022-01-11,84.089485,89.0
2022-01-12,85.4418,91.0
2022-01-13,86.79964,92.0
2022-01-14,87.80091,88.0
2022-01-15,88.14205,94.0
2022-01-16,88.13939,92.0
2022-01-17,88.15109,90.0
2022-01-18,88.431656,95.0
2022-01-19,88.986435,92.0
2022-01-20,89.61027,92.0
2022-01-21,90.240295,91.0
2022-01-22,90.70878,89.0
2022-01-23,90.96344,85.0
2022-01-24,90.982346,88.0
2022-01-25,90.797516,85.0
2022-01-26,90.3685,86.0
2022-01-27,89.71108,90.0
2022-01-28,88.79917,92.0
2022-01-29,87.787674,90.0
2022-01-30,87.25305,87.0
2022-01-31,87.27595,84.0
2022-02-01,87.77631,84.0
2022-02-02,88.3944,87.0
2022-02-03,89.094315,94.0
2022-02-04,89.628624,90.0
2022-02-05,89.86717,88.0
2022-02-06,89.56202,84.0
2022-02-07,89.18477,82.0
2022-02-08,88.973076,86.0
2022-02-09,89.00289,94.0
2022-02-10,89.18151,88.0
2022-02-11,89.38732,88.0
2022-02-12,89.54391,94.0
2022-02-13,89.614746,92.0
2022-02-14,89.59283,87.0
2022-02-15,89.50509,95.0
2022-02-16,89.35353,94.0
2022-02-17,89.14949,94.0
2022-02-18,88.875084,96.0
2022-02-19,88.62906,94.0
2022-02-20,88.362144,90.0
2022-02-21,88.12176,89.0
2022-02-22,87.89944,96.0
2022-02-23,87.72161,84.0
2022-02-24,87.575806,85.0
2022-02-25,87.46719,89.0
2022-02-26,87.396736,86.0
2022-02-27,87.3475,87.0
2022-02-28,87.31806,90.0
2022-03-01,87.32003,90.0
2022-03-02,87.34314,93.0
2022-03-03,87.3781,94.0
2022-03-04,87.420235,91.0
2022-03-05,87.47307,89.0
2022-03-06,87.53109,89.0
2022-03-07,87.5933,92.0
2022-03-08,87.66091,89.0
2022-03-09,87.73586,86.0
2022-03-10,87.81914,90.0
2022-03-11,87.90961,90.0
2022-03-12,88.00469,94.0
2022-03-13,88.0997,91.0
2022-03-14,88.18932,84.0
2022-03-15,88.26841,87.0
2022-03-16,88.33259,90.0
2022-03-17,88.3622,91.0
2022-03-18,88.34824,90.0
2022-03-19,88.3026,92.0
2022-03-20,88.22797,93.0
2022-03-21,88.1283,91.0
2022-03-22,88.00939,91.0
2022-03-23,87.879265,90.0
2022-03-24,87.74822,86.0
2022-03-25,87.62806,85.0
2022-03-26,87.5308,86.0
2022-03-27,87.467,88.0
2022-03-28,87.44408,84.0
2022-03-29,87.46546,93.0
2022-03-30,87.530754,90.0
2022-03-31,87.63663,87.0
