date,Predictions,Actuals
2021-10-27,23.33053,23.3
2021-10-28,23.363523,24.6
2021-10-29,23.749472,24.5
2021-10-30,23.93508,23.7
2021-10-31,23.777426,21.3
2021-11-01,23.474382,23.5
2021-11-02,23.161629,22.9
2021-11-03,22.99612,24.2
2021-11-04,23.22979,25.1
2021-11-05,23.636475,23.3
2021-11-06,23.682941,22.7
2021-11-07,23.225603,22.7
2021-11-08,23.048523,24.7
2021-11-09,23.086016,24.6
2021-11-10,23.083286,23.8
2021-11-11,22.983284,25.4
2021-11-12,23.073893,23.4
2021-11-13,22.710749,22.9
2021-11-14,22.595654,22.8
2021-11-15,22.576748,22.9
2021-11-16,22.597649,24.7
2021-11-17,22.662588,22.3
2021-11-18,22.701986,23.3
2021-11-19,22.79459,23.3
2021-11-20,23.078175,24.4
2021-11-21,23.340115,23.2
2021-11-22,23.324774,22.4
2021-11-23,23.260658,22.7
2021-11-24,23.371977,22.8
2021-11-25,23.377546,22.7
2021-11-26,23.171871,23.5
2021-11-27,23.070154,22.7
2021-11-28,23.04545,22.9
2021-11-29,23.064508,23.5
2021-11-30,23.134127,22.2
2021-12-01,23.168697,23.0
2021-12-02,23.288599,24.5
2021-12-03,23.446625,24.6
2021-12-04,23.296879,23.5
2021-12-05,23.184433,22.2
2021-12-06,23.289131,24.3
2021-12-07,23.283663,23.1
2021-12-08,22.98909,23.2
2021-12-09,22.856602,23.9
2021-12-10,22.724895,24.8
2021-12-11,22.555948,24.2
2021-12-12,22.461977,24.1
2021-12-13,22.440668,24.2
2021-12-14,22.471272,23.8
2021-12-15,22.596594,23.0
2021-12-16,22.637753,24.3
2021-12-17,22.640104,23.2
2021-12-18,23.188585,23.4
2021-12-19,23.703629,21.9
2021-12-20,23.578663,22.7
2021-12-21,23.222694,21.2
2021-12-22,23.04536,22.2
2021-12-23,23.42791,22.6
2021-12-24,23.34675,23.1
2021-12-25,23.214872,22.5
2021-12-26,22.983284,22.2
2021-12-27,22.983284,22.4
2021-12-28,22.983284,22.5
2021-12-29,23.019306,23.0
2021-12-30,23.062496,21.7
2021-12-31,23.04641,22.6
2022-01-01,22.983284,22.2
2022-01-02,22.983284,22.9
2022-01-03,22.983284,20.5
2022-01-04,23.120266,22.4
2022-01-05,23.237282,22.3
2022-01-06,23.136625,22.9
2022-01-07,22.981726,22.8
2022-01-08,22.891747,22.1
2022-01-09,22.965885,22.2
2022-01-10,23.118198,21.4
2022-01-11,23.214481,21.3
2022-01-12,22.89503,21.8
2022-01-13,22.666967,21.7
2022-01-14,22.720621,22.5
2022-01-15,22.7981,21.4
2022-01-16,22.717428,21.8
2022-01-17,22.59379,21.7
2022-01-18,22.394001,21.5
2022-01-19,22.53601,22.1
2022-01-20,22.605106,22.5
2022-01-21,22.710241,21.8
2022-01-22,22.805676,22.3
2022-01-23,22.881456,22.8
2022-01-24,22.93942,22.4
2022-01-25,22.990824,23.3
2022-01-26,22.991545,23.6
2022-01-27,22.983284,23.0
2022-01-28,23.027771,22.8
2022-01-29,23.092072,22.7
2022-01-30,23.149036,23.1
2022-01-31,23.200783,23.0
2022-02-01,23.243835,23.5
2022-02-02,23.248898,22.4
2022-02-03,23.084293,21.6
2022-02-04,22.885855,22.4
2022-02-05,22.70834,23.0
2022-02-06,22.617495,23.7
2022-02-07,22.888163,24.0
2022-02-08,23.316776,22.6
2022-02-09,23.120146,22.1
2022-02-10,23.254059,23.3
2022-02-11,23.335247,23.7
2022-02-12,23.270239,22.6
2022-02-13,23.240908,22.5
2022-02-14,23.293688,22.2
2022-02-15,23.40884,21.2
2022-02-16,23.514004,22.3
2022-02-17,23.599854,21.4
2022-02-18,23.426764,21.5
2022-02-19,23.525793,21.6
2022-02-20,23.644161,21.9
2022-02-21,23.896168,22.0
2022-02-22,24.061855,20.5
2022-02-23,24.13571,22.1
2022-02-24,24.20164,23.3
2022-02-25,24.290247,21.8
2022-02-26,24.384287,22.7
2022-02-27,24.480057,23.0
2022-02-28,24.500252,22.1
2022-03-01,24.503992,22.4
2022-03-02,24.452618,22.5
2022-03-03,24.291456,21.8
2022-03-04,24.065243,22.8
2022-03-05,23.767006,22.9
2022-03-06,23.39303,22.8
2022-03-07,23.140957,22.3
2022-03-08,23.284237,21.9
2022-03-09,23.746153,23.8
2022-03-10,24.536484,22.6
2022-03-11,24.284023,22.7
2022-03-12,23.581875,22.2
2022-03-13,23.114552,23.4
2022-03-14,22.983284,23.5
2022-03-15,23.048288,23.7
2022-03-16,23.180387,22.9
2022-03-17,23.290531,22.5
2022-03-18,23.352972,23.4
2022-03-19,23.378525,23.6
2022-03-20,23.393644,22.1
2022-03-21,23.439299,22.9
2022-03-22,23.61018,23.3
2022-03-23,23.760067,22.4
2022-03-24,23.71628,22.9
2022-03-25,23.528383,22.9
2022-03-26,23.306736,22.9
2022-03-27,23.192657,23.1
2022-03-28,23.24238,24.2
2022-03-29,23.320679,22.0
2022-03-30,23.217995,22.3
2022-03-31,23.035355,22.4
