date,Predictions,Actuals
2021-08-15,4.7252774,4.9
2021-08-16,4.2767353,8.6
2021-08-17,3.99107,5.2
2021-08-18,3.793509,9.1
2021-08-19,3.666598,6.1
2021-08-20,3.607011,2.6
2021-08-21,3.6165605,7.2
2021-08-22,3.6883707,2.4
2021-08-23,3.8331237,8.8
2021-08-24,4.0450716,3.3
2021-08-25,4.3089733,2.2
2021-08-26,4.602758,0.09999999999999964
2021-08-27,4.8800154,3.4
2021-08-28,5.1324096,3.2
2021-08-29,5.294832,4.4
2021-08-30,5.363432,7.8
2021-08-31,5.3607097,6.1
2021-09-01,5.324594,9.3
2021-09-02,5.28413,7.9
2021-09-03,5.262173,2.3
2021-09-04,5.2706966,8.1
2021-09-05,5.315094,5.2
2021-09-06,5.3696413,2.3
2021-09-07,5.422582,1.9
2021-09-08,5.4309735,3.1
2021-09-09,5.415953,3.8
2021-09-10,5.385773,0.0
2021-09-11,5.3395643,6.4
2021-09-12,5.2774057,1.0000000000000004
2021-09-13,5.202001,0.09999999999999964
2021-09-14,5.1182957,6.0
2021-09-15,5.037601,6.4
2021-09-16,5.0114913,3.0
2021-09-17,4.9453897,0.0
2021-09-18,4.851819,0.20000000000000018
2021-09-19,4.667352,0.0
2021-09-20,4.463957,6.0
2021-09-21,4.238004,3.4
2021-09-22,4.054877,2.0
2021-09-23,3.9445417,0.0
2021-09-24,3.985017,3.4
2021-09-25,4.0302963,4.2
2021-09-26,4.0262847,3.8
2021-09-27,4.0003715,7.9
2021-09-28,3.9756165,7.3
2021-09-29,3.9478352,6.3
2021-09-30,3.946834,8.2
2021-10-01,3.951878,8.3
2021-10-02,3.9684224,5.1
2021-10-03,3.994425,1.1
2021-10-04,4.0331264,3.0
2021-10-05,4.0858045,1.7999999999999998
2021-10-06,4.1490555,8.7
2021-10-07,4.2192273,8.7
2021-10-08,4.2961316,8.6
2021-10-09,4.3637652,6.9
2021-10-10,4.365124,4.4
2021-10-11,4.3037243,4.6
2021-10-12,4.265639,6.2
2021-10-13,4.125591,4.3
2021-10-14,4.1155486,4.2
2021-10-15,4.22831,7.5
2021-10-16,4.329741,7.0
2021-10-17,4.368894,4.9
2021-10-18,4.388011,9.6
2021-10-19,4.3851166,7.3
2021-10-20,4.294739,7.3
2021-10-21,4.313527,9.0
2021-10-22,4.3451085,4.3
2021-10-23,4.2606144,5.1
2021-10-24,4.256238,2.0
2021-10-25,4.1177998,3.4
2021-10-26,3.952282,7.5
2021-10-27,3.904923,6.9
2021-10-28,3.9417388,6.0
2021-10-29,3.9628198,7.700000000000001
2021-10-30,3.915372,6.0
2021-10-31,3.8524423,4.4
2021-11-01,3.7409632,0.0
2021-11-02,3.633583,7.8
2021-11-03,3.5544927,4.3
2021-11-04,3.5772963,5.3
2021-11-05,3.5303795,8.9
2021-11-06,3.5186493,3.4
2021-11-07,3.551753,2.0
2021-11-08,3.6100368,5.4
2021-11-09,3.6637297,4.1
2021-11-10,3.7110887,6.1
2021-11-11,3.775187,6.8
2021-11-12,3.8354878,6.5
2021-11-13,3.8690333,5.2
2021-11-14,3.902217,3.1
2021-11-15,3.9065893,1.2999999999999998
2021-11-16,3.902215,3.8
2021-11-17,3.8885024,6.7
2021-11-18,3.8668144,1.0000000000000004
2021-11-19,3.8392057,3.5
2021-11-20,3.806042,6.4
2021-11-21,3.7662933,4.9
2021-11-22,3.7213287,1.2999999999999998
2021-11-23,3.6724195,2.6
2021-11-24,3.6211593,5.1
2021-11-25,3.5691686,3.2
2021-11-26,3.523731,0.0
2021-11-27,3.480171,3.9
2021-11-28,3.4364278,2.5
2021-11-29,3.3926737,2.7
2021-11-30,3.357878,5.1
2021-12-01,3.3346412,0.0
2021-12-02,3.3129563,1.0000000000000004
2021-12-03,3.3108394,4.2
2021-12-04,3.3223908,6.8
2021-12-05,3.3552678,2.2
2021-12-06,3.4061034,0.0
2021-12-07,3.453178,8.0
2021-12-08,3.4706447,1.6
2021-12-09,3.4737914,0.0
2021-12-10,3.4928007,4.7
2021-12-11,3.4979694,7.9
2021-12-12,3.4895992,6.7
2021-12-13,3.475361,3.9
2021-12-14,3.4645133,4.7
2021-12-15,3.4616106,6.5
2021-12-16,3.4507918,3.4
2021-12-17,3.4313762,7.9
2021-12-18,3.414543,1.3999999999999995
2021-12-19,3.3937318,2.9
2021-12-20,3.37448,0.0
2021-12-21,3.357133,0.0
2021-12-22,3.3415449,0.0
2021-12-23,3.327418,4.1
2021-12-24,3.3146827,0.0
2021-12-25,3.3033905,6.6
2021-12-26,3.2936308,0.2999999999999998
2021-12-27,3.2854922,0.7000000000000002
2021-12-28,3.279038,0.0
2021-12-29,3.2742925,0.0
2021-12-30,3.2712271,6.2
2021-12-31,3.269762,1.6
2022-01-01,3.2697716,0.0
2022-01-02,3.2710862,3.3
2022-01-03,3.273499,0.0
2022-01-04,3.2767646,1.0000000000000004
2022-01-05,3.2806127,1.6
2022-01-06,3.2847633,0.0
2022-01-07,3.2889466,0.0
2022-01-08,3.2929122,0.0
2022-01-09,3.2964418,6.6
2022-01-10,3.2993522,6.4
2022-01-11,3.301495,4.8
2022-01-12,3.3027596,4.6
2022-01-13,3.3030818,3.6
2022-01-14,3.3024518,4.1
2022-01-15,3.3009355,4.6
2022-01-16,3.2986505,0.0
2022-01-17,3.2957478,3.2
2022-01-18,3.2923915,1.6
2022-01-19,3.2887402,3.0
2022-01-20,3.2849379,0.8999999999999999
2022-01-21,3.281111,0.0
2022-01-22,3.2773714,0.20000000000000018
2022-01-23,3.2738104,0.0
2022-01-24,3.2705255,5.5
2022-01-25,3.2675958,5.9
2022-01-26,3.2650888,5.2
2022-01-27,3.26305,6.3
2022-01-28,3.2615085,4.4
2022-01-29,3.2604766,6.8
2022-01-30,3.2599452,1.7999999999999998
2022-01-31,3.2598872,6.4
2022-02-01,3.2602625,9.0
2022-02-02,3.261023,4.6
2022-02-03,3.262107,2.2
2022-02-04,3.2634444,1.2999999999999998
2022-02-05,3.2649624,0.20000000000000018
2022-02-06,3.2665834,8.4
2022-02-07,3.2682338,5.8
2022-02-08,3.2698426,5.8
2022-02-09,3.2713463,5.3
2022-02-10,3.2726877,0.0
2022-02-11,3.2738237,6.0
2022-02-12,3.2747204,6.3
2022-02-13,3.2753563,2.1
2022-02-14,3.2757232,0.0
2022-02-15,3.275823,4.9
2022-02-16,3.2756705,3.9
2022-02-17,3.2752953,5.4
2022-02-18,3.2747216,0.0
2022-02-19,3.2739885,0.09999999999999964
2022-02-20,3.2731295,0.2999999999999998
2022-02-21,3.2721791,0.0
2022-02-22,3.27118,0.0
2022-02-23,3.2701719,0.0
2022-02-24,3.2691941,8.0
2022-02-25,3.2682817,7.4
2022-02-26,3.2674649,0.0
2022-02-27,3.2667654,5.5
2022-02-28,3.2661998,5.6
2022-03-01,3.265782,0.20000000000000018
2022-03-02,3.2655158,7.700000000000001
2022-03-03,3.265402,2.5
2022-03-04,3.2654352,0.7999999999999998
2022-03-05,3.2656012,2.6
2022-03-06,3.2658832,4.3
2022-03-07,3.266261,2.9
2022-03-08,3.2667155,1.7000000000000002
2022-03-09,3.267223,0.0
2022-03-10,3.2677615,7.0
2022-03-11,3.2683086,5.5
2022-03-12,3.2688437,2.6
2022-03-13,3.2693448,4.8
2022-03-14,3.2697947,1.7000000000000002
2022-03-15,3.2701814,3.1
2022-03-16,3.2704914,3.9
2022-03-17,3.2707176,4.1
2022-03-18,3.2708578,0.6000000000000005
2022-03-19,3.2709115,4.4
2022-03-20,3.2708826,5.5
2022-03-21,3.270777,0.0
2022-03-22,3.2706048,0.20000000000000018
2022-03-23,3.2703767,3.1
2022-03-24,3.2701058,0.0
2022-03-25,3.2698047,4.4
2022-03-26,3.2694883,0.0
2022-03-27,3.2691689,3.3
2022-03-28,3.2688584,7.6
2022-03-29,3.2685688,6.2
2022-03-30,3.2683086,2.5
2022-03-31,3.2680871,3.5
