date,Predictions,Actuals
2022-01-08,6.6368895,8.5
2022-01-09,6.8256617,8.881784197001252e-16
2022-01-10,7.300861,8.881784197001252e-16
2022-01-11,7.6425204,8.881784197001252e-16
2022-01-12,8.03309,6.7
2022-01-13,8.520038,34.8
2022-01-14,8.942465,8.881784197001252e-16
2022-01-15,9.184535,12.0
2022-01-16,9.395492,2.7
2022-01-17,9.478093,11.3
2022-01-18,9.197875,2.0
2022-01-19,8.954547,20.1
2022-01-20,9.052258,5.0
2022-01-21,9.2510395,1.1000000000000005
2022-01-22,8.951337,14.0
2022-01-23,9.411255,6.688085106382981
2022-01-24,9.258488,8.881784197001252e-16
2022-01-25,9.44736,16.0
2022-01-26,9.433309,6.688085106382981
2022-01-27,9.3696,2.0
2022-01-28,10.446623,1.8999999999999995
2022-01-29,10.680772,0.29999999999999893
2022-01-30,10.793319,0.09999999999999964
2022-01-31,11.470641,8.881784197001252e-16
2022-02-01,11.708738,8.881784197001252e-16
2022-02-02,11.783596,8.881784197001252e-16
2022-02-03,11.56211,8.881784197001252e-16
2022-02-04,11.246965,17.7
2022-02-05,10.909369,1.2000000000000002
2022-02-06,10.646391,8.881784197001252e-16
2022-02-07,10.416913,1.0
2022-02-08,10.1057825,2.5
2022-02-09,9.692072,1.2999999999999998
2022-02-10,10.877125,1.5
2022-02-11,10.382822,1.5
2022-02-12,9.699716,8.881784197001252e-16
2022-02-13,9.085309,6.4
2022-02-14,8.610427,2.1000000000000005
2022-02-15,8.307462,8.881784197001252e-16
2022-02-16,8.396566,15.5
2022-02-17,8.219618,3.5000000000000004
2022-02-18,8.011926,17.3
2022-02-19,7.9460573,9.7
2022-02-20,7.705901,8.881784197001252e-16
2022-02-21,7.829347,12.6
2022-02-22,8.506395,10.3
2022-02-23,9.199748,2.3999999999999995
2022-02-24,9.636372,8.881784197001252e-16
2022-02-25,9.978066,4.0
2022-02-26,10.2564745,8.881784197001252e-16
2022-02-27,10.452297,1.2999999999999998
2022-02-28,10.471124,9.6
2022-03-01,9.719942,1.0
2022-03-02,8.741601,8.881784197001252e-16
2022-03-03,7.9879656,36.1
2022-03-04,6.8619328,7.0
2022-03-05,5.7201047,1.6000000000000005
2022-03-06,4.617078,60.99999999999999
2022-03-07,3.6472795,5.0
2022-03-08,3.1235988,4.2
2022-03-09,2.954389,1.0
2022-03-10,2.9909189,8.881784197001252e-16
2022-03-11,3.694467,12.1
2022-03-12,4.626698,8.881784197001252e-16
2022-03-13,5.1923313,19.2
2022-03-14,6.228017,5.2
2022-03-15,6.4075546,8.881784197001252e-16
2022-03-16,5.954931,6.688085106382982
2022-03-17,5.306507,1.5
2022-03-18,5.0180364,16.8
2022-03-19,4.534186,0.40000000000000036
2022-03-20,4.230242,5.5
2022-03-21,4.307685,5.0
2022-03-22,4.3711004,0.7999999999999998
2022-03-23,4.43229,7.0
2022-03-24,4.568568,0.5
2022-03-25,4.727053,6.688085106382982
2022-03-26,4.9065933,6.688085106382983
2022-03-27,5.173465,6.688085106382983
2022-03-28,5.296672,8.881784197001252e-16
2022-03-29,5.3749437,8.881784197001252e-16
2022-03-30,5.405514,36.7
2022-03-31,5.5305057,8.881784197001252e-16
