date,Predictions,Actuals
2021-08-15,4.865094,4.9
2021-08-16,4.4501953,8.6
2021-08-17,4.194424,5.2
2021-08-18,4.040125,9.1
2021-08-19,3.9587564,6.1
2021-08-20,3.9273841,2.6
2021-08-21,3.9261117,7.2
2021-08-22,3.9415827,2.4
2021-08-23,3.9550345,8.8
2021-08-24,3.9812095,3.3
2021-08-25,4.18742,2.2
2021-08-26,4.459735,0.09999999999999964
2021-08-27,4.739645,3.4
2021-08-28,5.006528,3.2
2021-08-29,5.240262,4.4
2021-08-30,5.430713,7.8
2021-08-31,5.566907,6.1
2021-09-01,5.636232,9.3
2021-09-02,5.6478677,7.9
2021-09-03,5.609704,2.3
2021-09-04,5.550401,8.1
2021-09-05,5.5399895,5.2
2021-09-06,5.511941,2.3
2021-09-07,5.464786,1.9
2021-09-08,5.3758893,3.1
2021-09-09,5.2559104,3.8
2021-09-10,5.1205187,0.0
2021-09-11,4.9877925,6.4
2021-09-12,4.8526726,1.0000000000000004
2021-09-13,4.71128,0.09999999999999964
2021-09-14,4.5717425,6.0
2021-09-15,4.4463286,6.4
2021-09-16,4.339297,3.0
2021-09-17,4.2672276,0.0
2021-09-18,4.215088,0.20000000000000018
2021-09-19,4.1756425,0.0
2021-09-20,4.1384463,6.0
2021-09-21,4.102224,3.4
2021-09-22,4.0734553,2.0
2021-09-23,4.0575895,0.0
2021-09-24,4.053553,3.4
2021-09-25,4.0535355,4.2
2021-09-26,4.05659,3.8
2021-09-27,4.0603585,7.9
2021-09-28,4.069692,7.3
2021-09-29,4.082022,6.3
2021-09-30,4.096687,8.2
2021-10-01,4.114667,8.3
2021-10-02,4.135829,5.1
2021-10-03,4.1610193,1.1
2021-10-04,4.19137,3.0
2021-10-05,4.2223783,1.7999999999999998
2021-10-06,4.256874,8.7
2021-10-07,4.2986026,8.7
2021-10-08,4.332398,8.6
2021-10-09,4.3682675,6.9
2021-10-10,4.424141,4.4
2021-10-11,4.4757376,4.6
2021-10-12,4.515104,6.2
2021-10-13,4.5532923,4.3
2021-10-14,4.5751834,4.2
2021-10-15,4.58019,7.5
2021-10-16,4.572957,7.0
2021-10-17,4.5643535,4.9
2021-10-18,4.549824,9.6
2021-10-19,4.529456,7.3
2021-10-20,4.5059924,7.3
2021-10-21,4.4721785,9.0
2021-10-22,4.4350133,4.3
2021-10-23,4.395833,5.1
2021-10-24,4.355685,2.0
2021-10-25,4.308954,3.4
2021-10-26,4.257645,7.5
2021-10-27,4.216194,6.9
2021-10-28,4.1856303,6.0
2021-10-29,4.157031,7.700000000000001
2021-10-30,4.122747,6.0
2021-10-31,4.09014,4.4
2021-11-01,4.0494213,0.0
2021-11-02,4.010971,7.8
2021-11-03,3.9801517,4.3
2021-11-04,3.9835136,5.3
2021-11-05,3.9610138,8.9
2021-11-06,3.9559047,3.4
2021-11-07,3.97473,2.0
2021-11-08,4.0095277,5.4
2021-11-09,4.0423684,4.1
2021-11-10,4.0735736,6.1
2021-11-11,4.122596,6.8
2021-11-12,4.1700425,6.5
2021-11-13,4.198735,5.2
2021-11-14,4.2326446,3.1
2021-11-15,4.245571,1.2999999999999998
2021-11-16,4.2554684,3.8
2021-11-17,4.257823,6.7
2021-11-18,4.2505026,1.0000000000000004
2021-11-19,4.232745,3.5
2021-11-20,4.210523,6.4
2021-11-21,4.186279,4.9
2021-11-22,4.1564593,1.2999999999999998
2021-11-23,4.120877,2.6
2021-11-24,4.079907,5.1
2021-11-25,4.0341616,3.2
2021-11-26,3.9790936,0.0
2021-11-27,3.9226778,3.9
2021-11-28,3.8680427,2.5
2021-11-29,3.8165462,2.7
2021-11-30,3.7652187,5.1
2021-12-01,3.7149575,0.0
2021-12-02,3.6717043,1.0000000000000004
2021-12-03,3.6291633,4.2
2021-12-04,3.5919452,6.8
2021-12-05,3.559523,2.2
2021-12-06,3.5334005,0.0
2021-12-07,3.5226877,8.0
2021-12-08,3.5288002,1.6
2021-12-09,3.5442016,0.0
2021-12-10,3.5601747,4.7
2021-12-11,3.574625,7.9
2021-12-12,3.5864234,6.7
2021-12-13,3.5915475,3.9
2021-12-14,3.5944524,4.7
2021-12-15,3.6026886,6.5
2021-12-16,3.5956059,3.4
2021-12-17,3.5614681,7.9
2021-12-18,3.5237665,1.3999999999999995
2021-12-19,3.4464102,2.9
2021-12-20,3.3684063,0.0
2021-12-21,3.3012502,0.0
2021-12-22,3.2456803,0.0
2021-12-23,3.2011235,4.1
2021-12-24,3.1674101,0.0
2021-12-25,3.1450112,6.6
2021-12-26,3.1321478,0.2999999999999998
2021-12-27,3.1274915,0.7000000000000002
2021-12-28,3.1295872,0.0
2021-12-29,3.1368275,0.0
2021-12-30,3.147553,6.2
2021-12-31,3.159997,1.6
2022-01-01,3.171803,0.0
2022-01-02,3.181182,3.3
2022-01-03,3.1868339,0.0
2022-01-04,3.1878366,1.0000000000000004
2022-01-05,3.1836557,1.6
2022-01-06,3.1741574,0.0
2022-01-07,3.1596997,0.0
2022-01-08,3.1412299,0.0
2022-01-09,3.1201696,6.6
2022-01-10,3.0981905,6.4
2022-01-11,3.0768495,4.8
2022-01-12,3.057242,4.6
2022-01-13,3.04039,3.6
2022-01-14,3.0270174,4.1
2022-01-15,3.0175724,4.6
2022-01-16,3.0121653,0.0
2022-01-17,3.0106015,3.2
2022-01-18,3.0124333,1.6
2022-01-19,3.0170557,3.0
2022-01-20,3.0237575,0.8999999999999999
2022-01-21,3.0317626,0.0
2022-01-22,3.040277,0.20000000000000018
2022-01-23,3.048551,0.0
2022-01-24,3.0559042,5.5
2022-01-25,3.0618017,5.9
2022-01-26,3.0658693,5.2
2022-01-27,3.0679162,6.3
2022-01-28,3.0679164,4.4
2022-01-29,3.0659902,6.8
2022-01-30,3.0623755,1.7999999999999998
2022-01-31,3.0574083,6.4
2022-02-01,3.0514996,9.0
2022-02-02,3.0450928,4.6
2022-02-03,3.0386357,2.2
2022-02-04,3.0325387,1.2999999999999998
2022-02-05,3.0271583,0.20000000000000018
2022-02-06,3.0227761,8.4
2022-02-07,3.0195835,5.8
2022-02-08,3.0176766,5.8
2022-02-09,3.0170565,5.3
2022-02-10,3.0176349,0.0
2022-02-11,3.019253,6.0
2022-02-12,3.0216904,6.3
2022-02-13,3.0246856,2.1
