date,Predictions,Actuals
2021-08-15,27.53887,28.0
2021-08-16,27.587482,27.5
2021-08-17,27.63752,28.8
2021-08-18,27.685146,28.4
2021-08-19,27.726984,27.8
2021-08-20,27.762493,27.7
2021-08-21,27.791243,27.5
2021-08-22,27.807564,28.2
2021-08-23,27.812717,27.9
2021-08-24,27.812366,27.6
2021-08-25,27.809431,26.6
2021-08-26,27.804562,27.2
2021-08-27,27.798576,27.2
2021-08-28,27.797894,27.9
2021-08-29,27.7974,28.4
2021-08-30,27.796509,28.0
2021-08-31,27.793226,28.8
2021-09-01,27.785429,29.2
2021-09-02,27.77138,27.7
2021-09-03,27.753647,28.6
2021-09-04,27.733393,28.4
2021-09-05,27.710474,28.4
2021-09-06,27.689177,27.6
2021-09-07,27.667109,28.8
2021-09-08,27.646837,26.4
2021-09-09,27.628956,24.0
2021-09-10,27.615189,28.7
2021-09-11,27.604559,28.0
2021-09-12,27.595793,25.6
2021-09-13,27.592236,28.4
2021-09-14,27.591267,28.7
2021-09-15,27.593678,27.4
2021-09-16,27.59669,24.3
2021-09-17,27.60551,27.2
2021-09-18,27.616386,25.0
2021-09-19,27.627611,27.4
2021-09-20,27.638868,28.2
2021-09-21,27.649475,29.0
2021-09-22,27.659027,26.2
2021-09-23,27.668003,27.2
2021-09-24,27.676348,27.2
2021-09-25,27.682484,27.8
2021-09-26,27.68401,27.7
2021-09-27,27.68638,28.4
2021-09-28,27.687943,29.7
2021-09-29,27.688274,29.2
2021-09-30,27.686972,29.8
2021-10-01,27.683369,31.4
2021-10-02,27.678562,29.4
2021-10-03,27.670687,27.0
2021-10-04,27.664835,27.2
2021-10-05,27.656483,27.4
2021-10-06,27.643843,28.6
2021-10-07,27.633745,29.2
2021-10-08,27.625975,30.0
2021-10-09,27.617523,28.6
2021-10-10,27.605959,28.2
2021-10-11,27.597174,28.4
2021-10-12,27.5874,28.4
2021-10-13,27.581192,29.9
2021-10-14,27.578934,29.4
2021-10-15,27.573711,29.4
2021-10-16,27.569529,29.4
2021-10-17,27.56789,29.6
2021-10-18,27.568104,30.2
2021-10-19,27.568663,29.1
2021-10-20,27.570831,29.2
2021-10-21,27.574099,28.9
2021-10-22,27.578218,29.6
2021-10-23,27.582293,26.8
2021-10-24,27.587185,27.6
2021-10-25,27.592588,28.9
2021-10-26,27.597034,29.8
2021-10-27,27.602526,28.4
2021-10-28,27.603884,30.2
2021-10-29,27.607162,30.6
2021-10-30,27.611212,27.4
2021-10-31,27.614021,24.3
2021-11-01,27.616362,29.0
2021-11-02,27.619942,28.2
2021-11-03,27.611465,29.9
2021-11-04,27.607576,31.0
2021-11-05,27.600208,27.6
2021-11-06,27.592382,28.0
2021-11-07,27.577776,28.0
2021-11-08,27.563145,29.9
2021-11-09,27.560726,28.6
2021-11-10,27.505379,28.0
2021-11-11,27.373144,30.6
2021-11-12,27.307085,28.4
2021-11-13,27.266993,29.3
2021-11-14,27.260204,27.9
2021-11-15,27.255028,28.5
2021-11-16,27.251553,28.6
2021-11-17,27.241774,26.8
2021-11-18,27.22351,28.0
2021-11-19,27.216167,28.6
2021-11-20,27.275793,28.8
2021-11-21,27.30366,26.8
2021-11-22,27.241837,27.8
2021-11-23,27.212894,28.2
2021-11-24,27.216936,27.6
2021-11-25,27.213081,27.1
2021-11-26,27.21812,26.8
2021-11-27,27.221228,27.2
2021-11-28,27.233086,26.7
2021-11-29,27.245028,28.6
2021-11-30,27.2493,28.4
2021-12-01,27.238329,26.7
2021-12-02,27.240194,29.4
2021-12-03,27.259855,29.4
2021-12-04,27.240738,27.0
2021-12-05,27.20264,28.6
2021-12-06,27.172974,28.6
2021-12-07,27.176888,27.4
2021-12-08,27.176565,25.2
2021-12-09,27.178951,27.0
2021-12-10,27.218029,28.4
2021-12-11,27.22177,28.0
2021-12-12,27.250353,28.0
2021-12-13,27.260313,28.6
2021-12-14,27.22116,28.2
2021-12-15,27.211351,27.0
2021-12-16,27.215672,28.8
2021-12-17,27.198425,29.2
2021-12-18,27.199291,28.4
2021-12-19,27.203156,26.4
2021-12-20,27.197079,25.9
2021-12-21,27.191902,28.4
2021-12-22,27.19145,26.2
2021-12-23,27.197178,25.9
2021-12-24,27.207619,28.2
2021-12-25,27.221495,24.6
2021-12-26,27.237837,26.0
2021-12-27,27.255716,24.6
2021-12-28,27.274319,26.4
2021-12-29,27.292963,26.4
2021-12-30,27.311142,24.6
2021-12-31,27.32792,26.3
2022-01-01,27.345451,24.8
2022-01-02,27.363337,26.8
2022-01-03,27.380928,25.2
2022-01-04,27.397993,25.6
2022-01-05,27.414322,25.3
2022-01-06,27.429724,25.5
2022-01-07,27.443985,25.0
2022-01-08,27.455732,27.2
2022-01-09,27.465439,27.4
2022-01-10,27.47305,27.4
2022-01-11,27.478523,28.0
2022-01-12,27.481863,27.0
2022-01-13,27.483133,28.1
2022-01-14,27.48247,27.5
2022-01-15,27.480093,24.0
2022-01-16,27.476313,25.2
2022-01-17,27.471527,25.8
2022-01-18,27.466204,27.2
2022-01-19,27.46085,26.0
2022-01-20,27.455997,24.9
2022-01-21,27.452156,24.3
2022-01-22,27.449781,25.2
2022-01-23,27.449238,26.9
2022-01-24,27.450802,28.0
2022-01-25,27.454613,28.0
2022-01-26,27.460688,29.3
2022-01-27,27.46892,27.7
2022-01-28,27.479101,27.6
2022-01-29,27.49095,26.2
2022-01-30,27.504128,27.6
2022-01-31,27.518274,27.8
2022-02-01,27.533018,27.0
2022-02-02,27.547997,25.7
2022-02-03,27.56289,25.8
2022-02-04,27.5774,25.6
2022-02-05,27.59127,27.8
2022-02-06,27.60427,28.0
2022-02-07,27.616205,29.4
2022-02-08,27.626904,27.6
2022-02-09,27.63622,26.9
2022-02-10,27.64404,28.2
2022-02-11,27.650265,28.0
2022-02-12,27.654823,27.2
2022-02-13,27.657688,24.7
2022-02-14,27.65887,28.8
2022-02-15,27.658422,27.5
2022-02-16,27.65644,28.0
2022-02-17,27.653078,25.2
2022-02-18,27.648542,25.2
2022-02-19,27.643087,26.9
2022-02-20,27.637012,23.8
2022-02-21,27.630632,24.7
2022-02-22,27.624275,23.4
2022-02-23,27.618269,27.0
2022-02-24,27.612917,27.4
2022-02-25,27.608486,23.9
2022-02-26,27.605192,26.2
2022-02-27,27.60319,27.1
2022-02-28,27.602568,25.0
2022-03-01,27.603344,27.2
2022-03-02,27.605476,27.4
2022-03-03,27.60887,27.3
2022-03-04,27.61337,28.4
2022-03-05,27.618801,28.2
2022-03-06,27.624937,26.8
2022-03-07,27.631569,25.6
2022-03-08,27.638481,25.0
2022-03-09,27.645458,28.3
2022-03-10,27.652302,28.6
2022-03-11,27.658833,28.5
2022-03-12,27.664839,29.6
2022-03-13,27.670185,27.0
2022-03-14,27.674734,28.0
2022-03-15,27.678375,29.3
2022-03-16,27.680998,28.0
2022-03-17,27.682533,28.0
2022-03-18,27.682985,28.2
2022-03-19,27.682137,28.6
2022-03-20,27.679632,23.8
2022-03-21,27.675673,26.9
2022-03-22,27.670454,27.4
2022-03-23,27.664295,25.8
2022-03-24,27.657465,27.8
2022-03-25,27.65025,27.2
2022-03-26,27.64292,27.8
2022-03-27,27.635729,28.5
2022-03-28,27.628994,28.8
2022-03-29,27.623226,27.0
2022-03-30,27.618557,26.8
2022-03-31,27.614815,28.2
