date,Predictions,Actuals
2021-08-15,4.6335382,4.9
2021-08-16,4.186266,8.6
2021-08-17,3.9523873,5.2
2021-08-18,3.7478588,9.1
2021-08-19,3.6040988,6.1
2021-08-20,3.4977064,2.6
2021-08-21,3.3909864,7.2
2021-08-22,3.244327,2.4
2021-08-23,3.1318464,8.8
2021-08-24,3.1347954,3.3
2021-08-25,3.3758614,2.2
2021-08-26,3.743463,0.09999999999999964
2021-08-27,4.0628657,3.4
2021-08-28,4.308418,3.2
2021-08-29,4.3072753,4.4
2021-08-30,4.106313,7.8
2021-08-31,3.8285336,6.1
2021-09-01,3.667601,9.3
2021-09-02,3.6799412,7.9
2021-09-03,3.8762164,2.3
2021-09-04,4.0584655,8.1
2021-09-05,4.1760535,5.2
2021-09-06,4.212129,2.3
2021-09-07,4.2048798,1.9
2021-09-08,4.1702275,3.1
2021-09-09,4.1124578,3.8
2021-09-10,4.034683,0.0
2021-09-11,3.9401326,6.4
2021-09-12,3.8315196,1.0000000000000004
2021-09-13,3.7133448,0.09999999999999964
2021-09-14,3.588719,6.0
2021-09-15,3.4574513,6.4
2021-09-16,3.135833,3.0
2021-09-17,4.5860815,0.0
2021-09-18,4.8587747,0.20000000000000018
2021-09-19,4.90835,0.0
2021-09-20,4.3029666,6.0
2021-09-21,3.0792036,3.4
2021-09-22,2.8149962,2.0
2021-09-23,4.450077,0.0
2021-09-24,4.4364414,3.4
2021-09-25,4.3413954,4.2
2021-09-26,4.2541933,3.8
2021-09-27,4.193658,7.9
2021-09-28,4.0609484,7.3
2021-09-29,3.8969524,6.3
2021-09-30,3.8355937,8.2
2021-10-01,3.648336,8.3
2021-10-02,3.7854145,5.1
2021-10-03,3.982676,1.1
2021-10-04,4.026594,3.0
2021-10-05,3.982947,1.7999999999999998
2021-10-06,3.9346337,8.7
2021-10-07,3.8600523,8.7
2021-10-08,3.7786162,8.6
2021-10-09,3.685583,6.9
2021-10-10,3.460633,4.4
2021-10-11,3.1160944,4.6
2021-10-12,2.7256706,6.2
2021-10-13,2.9992597,4.3
2021-10-14,3.0357118,4.2
2021-10-15,2.667483,7.5
2021-10-16,2.6438901,7.0
2021-10-17,2.5763242,4.9
2021-10-18,2.5212786,9.6
2021-10-19,2.469118,7.3
2021-10-20,2.7216268,7.3
2021-10-21,2.540207,9.0
2021-10-22,2.548006,4.3
2021-10-23,2.6494496,5.1
2021-10-24,2.6684067,2.0
2021-10-25,2.9584217,3.4
2021-10-26,3.1100554,7.5
2021-10-27,3.190212,6.9
2021-10-28,3.1396477,6.0
2021-10-29,3.1263607,7.700000000000001
2021-10-30,3.1673124,6.0
2021-10-31,3.203898,4.4
2021-11-01,3.2415118,0.0
2021-11-02,3.253343,7.8
2021-11-03,3.2433357,4.3
2021-11-04,3.2028127,5.3
2021-11-05,3.173339,8.9
2021-11-06,3.1345844,3.4
2021-11-07,3.089807,2.0
2021-11-08,3.0452056,5.4
2021-11-09,3.0037818,4.1
2021-11-10,2.9663327,6.1
2021-11-11,2.9262521,6.8
2021-11-12,2.8813179,6.5
2021-11-13,2.8546228,5.2
2021-11-14,2.8107166,3.1
2021-11-15,2.8119578,1.2999999999999998
2021-11-16,2.8141663,3.8
2021-11-17,2.827663,6.7
2021-11-18,2.8550918,1.0000000000000004
2021-11-19,2.8954365,3.5
2021-11-20,2.9360437,6.4
2021-11-21,2.970479,4.9
2021-11-22,3.003456,1.2999999999999998
2021-11-23,3.034494,2.6
2021-11-24,3.0633092,5.1
2021-11-25,3.0915525,3.2
2021-11-26,3.126491,0.0
2021-11-27,3.156828,3.9
2021-11-28,3.1795495,2.5
2021-11-29,3.1955485,2.7
2021-11-30,3.2067232,5.1
2021-12-01,3.2132711,0.0
2021-12-02,3.2132144,1.0000000000000004
2021-12-03,3.214216,4.2
2021-12-04,3.213154,6.8
2021-12-05,3.2057755,2.2
2021-12-06,3.1889544,0.0
2021-12-07,3.1671083,8.0
2021-12-08,3.146358,1.6
2021-12-09,3.127744,0.0
2021-12-10,3.1077628,4.7
2021-12-11,3.0942407,7.9
2021-12-12,3.097054,6.7
2021-12-13,3.1108878,3.9
2021-12-14,3.1170106,4.7
2021-12-15,3.11003,6.5
2021-12-16,3.1152682,3.4
2021-12-17,3.1280005,7.9
2021-12-18,3.1357315,1.3999999999999995
2021-12-19,3.1398785,2.9
2021-12-20,3.1469908,0.0
2021-12-21,3.1555583,0.0
2021-12-22,3.1642199,0.0
