date,Predictions,Actuals
2021-08-15,4.250142,4.9
2021-08-16,3.6952329,8.6
2021-08-17,3.3893764,5.2
2021-08-18,3.280291,9.1
2021-08-19,3.3225155,6.1
2021-08-20,3.499701,2.6
2021-08-21,3.7848096,7.2
2021-08-22,4.1524677,2.4
2021-08-23,4.534812,8.8
2021-08-24,4.872825,3.3
2021-08-25,5.0704737,2.2
2021-08-26,5.0778756,0.09999999999999964
2021-08-27,4.830181,3.4
2021-08-28,4.4371357,3.2
2021-08-29,4.0699697,4.4
2021-08-30,4.035394,7.8
2021-08-31,4.5409727,6.1
2021-09-01,5.429472,9.3
2021-09-02,6.2093554,7.9
2021-09-03,6.426549,2.3
2021-09-04,5.96305,8.1
2021-09-05,4.864438,5.2
2021-09-06,4.13975,2.3
2021-09-07,4.01879,1.9
2021-09-08,4.5006447,3.1
2021-09-09,5.0058365,3.8
2021-09-10,4.816534,0.0
2021-09-11,4.339697,6.4
2021-09-12,3.8252265,1.0000000000000004
2021-09-13,3.2021232,0.09999999999999964
2021-09-14,3.1156054,6.0
2021-09-15,3.0565722,6.4
2021-09-16,3.3016655,3.0
2021-09-17,3.5560997,0.0
2021-09-18,3.812707,0.20000000000000018
2021-09-19,3.9817727,0.0
2021-09-20,4.093873,6.0
2021-09-21,4.236954,3.4
2021-09-22,4.336811,2.0
2021-09-23,4.368494,0.0
2021-09-24,4.263636,3.4
2021-09-25,4.0802383,4.2
2021-09-26,3.8615537,3.8
2021-09-27,3.6604896,7.9
2021-09-28,3.4430807,7.3
2021-09-29,3.3017657,6.3
2021-09-30,3.205121,8.2
2021-10-01,3.113509,8.3
2021-10-02,3.0762744,5.1
2021-10-03,3.0782833,1.1
2021-10-04,3.1898844,3.0
2021-10-05,3.3192074,1.7999999999999998
2021-10-06,3.50619,8.7
2021-10-07,3.7514658,8.7
2021-10-08,3.962991,8.6
2021-10-09,4.1529856,6.9
2021-10-10,4.3204765,4.4
2021-10-11,4.371235,4.6
2021-10-12,4.2907367,6.2
2021-10-13,4.2097096,4.3
2021-10-14,4.0817366,4.2
2021-10-15,3.917756,7.5
2021-10-16,3.7184148,7.0
2021-10-17,3.4825287,4.9
2021-10-18,3.254335,9.6
2021-10-19,3.0581527,7.3
2021-10-20,2.7886736,7.3
2021-10-21,2.6449716,9.0
2021-10-22,2.5764868,4.3
2021-10-23,2.5379076,5.1
2021-10-24,2.6101143,2.0
2021-10-25,2.7027047,3.4
2021-10-26,2.981257,7.5
2021-10-27,3.4861512,6.9
2021-10-28,3.927062,6.0
2021-10-29,4.3523874,7.700000000000001
2021-10-30,4.703433,6.0
2021-10-31,4.8826027,4.4
2021-11-01,4.5537906,0.0
2021-11-02,3.72905,7.8
2021-11-03,2.929136,4.3
2021-11-04,2.795951,5.3
2021-11-05,2.754114,8.9
2021-11-06,2.666581,3.4
2021-11-07,2.3709881,2.0
2021-11-08,2.4549832,5.4
2021-11-09,2.120946,4.1
2021-11-10,1.7743918,6.1
2021-11-11,1.6962674,6.8
2021-11-12,1.8875403,6.5
2021-11-13,2.0738444,5.2
2021-11-14,2.2863479,3.1
2021-11-15,2.5549355,1.2999999999999998
2021-11-16,2.9830697,3.8
2021-11-17,3.5197248,6.7
2021-11-18,3.9856465,1.0000000000000004
2021-11-19,4.2824483,3.5
2021-11-20,4.4019027,6.4
2021-11-21,4.4833727,4.9
2021-11-22,4.697965,1.2999999999999998
2021-11-23,4.732746,2.6
2021-11-24,4.593277,5.1
2021-11-25,4.3178477,3.2
2021-11-26,3.909693,0.0
2021-11-27,3.7549338,3.9
2021-11-28,3.4006517,2.5
2021-11-29,2.80624,2.7
2021-11-30,2.359247,5.1
2021-12-01,1.9240977,0.0
2021-12-02,1.7675517,1.0000000000000004
2021-12-03,1.6986724,4.2
2021-12-04,1.6505755,6.8
2021-12-05,1.6088908,2.2
2021-12-06,1.9978099,0.0
2021-12-07,2.7719266,8.0
2021-12-08,3.5634387,1.6
2021-12-09,4.206371,0.0
2021-12-10,4.5698404,4.7
2021-12-11,4.5887613,7.9
2021-12-12,4.279249,6.7
2021-12-13,3.738947,3.9
2021-12-14,3.1134644,4.7
2021-12-15,2.713145,6.5
2021-12-16,2.3885093,3.4
2021-12-17,2.2051477,7.9
2021-12-18,2.3553627,1.3999999999999995
2021-12-19,2.4112623,2.9
2021-12-20,2.4959416,0.0
2021-12-21,2.595284,0.0
2021-12-22,2.6696193,0.0
2021-12-23,2.7527542,4.1
2021-12-24,2.8820279,0.0
2021-12-25,3.0549622,6.6
2021-12-26,3.2476404,0.2999999999999998
