date,Predictions,Actuals
2021-10-27,22.729603,23.3
2021-10-28,22.605816,24.6
2021-10-29,22.600002,24.5
2021-10-30,22.822653,23.7
2021-10-31,23.202328,21.3
2021-11-01,23.567474,23.5
2021-11-02,23.758556,22.9
2021-11-03,23.657093,24.2
2021-11-04,23.478645,25.1
2021-11-05,23.376188,23.3
2021-11-06,23.40403,22.7
2021-11-07,23.547905,22.7
2021-11-08,23.612274,24.7
2021-11-09,23.62296,24.6
2021-11-10,23.503128,23.8
2021-11-11,23.135475,25.4
2021-11-12,22.887135,23.4
2021-11-13,22.846188,22.9
2021-11-14,22.833048,22.8
2021-11-15,22.828053,22.9
2021-11-16,22.829082,24.7
2021-11-17,22.835247,22.3
2021-11-18,22.842909,23.3
2021-11-19,22.850946,23.3
2021-11-20,22.859858,24.4
2021-11-21,22.869566,23.2
2021-11-22,22.879229,22.4
2021-11-23,22.88953,22.7
2021-11-24,22.856846,22.8
2021-11-25,22.8092,22.7
2021-11-26,22.751043,23.5
2021-11-27,22.725754,22.7
2021-11-28,22.721075,22.9
2021-11-29,22.754019,23.5
2021-11-30,22.765713,22.2
2021-12-01,22.791918,23.0
2021-12-02,22.84905,24.5
2021-12-03,22.893602,24.6
2021-12-04,22.858252,23.5
2021-12-05,22.72112,22.2
2021-12-06,22.782423,24.3
2021-12-07,22.915699,23.1
2021-12-08,23.04946,23.2
2021-12-09,23.085466,23.9
2021-12-10,23.12641,24.8
2021-12-11,23.192081,24.2
2021-12-12,23.219143,24.1
2021-12-13,23.249004,24.2
2021-12-14,23.263367,23.8
2021-12-15,23.276814,23.0
2021-12-16,23.275658,24.3
2021-12-17,23.244259,23.2
2021-12-18,23.226654,23.4
2021-12-19,23.200567,21.9
2021-12-20,23.163559,22.7
2021-12-21,23.081732,21.2
2021-12-22,23.036606,22.2
2021-12-23,22.967226,22.6
2021-12-24,22.912664,23.1
2021-12-25,22.85857,22.5
2021-12-26,22.790741,22.2
2021-12-27,22.740265,22.4
2021-12-28,22.682842,22.5
2021-12-29,22.66402,23.0
2021-12-30,22.667557,21.7
2021-12-31,22.634682,22.6
2022-01-01,22.55745,22.2
2022-01-02,22.510254,22.9
2022-01-03,22.524681,20.5
2022-01-04,22.58079,22.4
2022-01-05,22.654423,22.3
2022-01-06,22.775982,22.9
2022-01-07,22.90372,22.8
2022-01-08,23.004896,22.1
2022-01-09,23.068193,22.2
2022-01-10,23.121317,21.4
2022-01-11,23.157639,21.3
2022-01-12,23.161524,21.8
2022-01-13,23.142872,21.7
2022-01-14,23.141972,22.5
2022-01-15,23.143375,21.4
2022-01-16,23.144182,21.8
2022-01-17,23.218506,21.7
2022-01-18,23.18329,21.5
2022-01-19,23.107998,22.1
2022-01-20,23.120626,22.5
2022-01-21,23.132189,21.8
2022-01-22,23.131405,22.3
2022-01-23,23.038185,22.8
2022-01-24,22.9933,22.4
2022-01-25,22.944479,23.3
2022-01-26,23.023169,23.6
2022-01-27,23.169931,23.0
2022-01-28,23.291025,22.8
2022-01-29,23.39434,22.7
2022-01-30,23.505802,23.1
2022-01-31,23.656248,23.0
2022-02-01,23.717823,23.5
2022-02-02,23.669281,22.4
2022-02-03,23.580034,21.6
2022-02-04,23.561665,22.4
2022-02-05,23.567932,23.0
2022-02-06,23.441282,23.7
2022-02-07,23.401623,24.0
2022-02-08,23.3953,22.6
2022-02-09,23.38444,22.1
2022-02-10,23.358025,23.3
2022-02-11,23.310415,23.7
2022-02-12,23.243036,22.6
2022-02-13,23.159988,22.5
2022-02-14,23.06795,22.2
2022-02-15,22.97534,21.2
2022-02-16,22.893133,22.3
2022-02-17,22.831312,21.4
2022-02-18,22.81739,21.5
2022-02-19,22.83216,21.6
2022-02-20,22.843908,21.9
2022-02-21,22.855696,22.0
2022-02-22,22.843552,20.5
2022-02-23,22.822392,22.1
2022-02-24,22.806889,23.3
2022-02-25,22.960245,21.8
2022-02-26,23.264536,22.7
2022-02-27,23.24954,23.0
2022-02-28,23.246101,22.1
2022-03-01,23.199924,22.4
2022-03-02,23.175062,22.5
2022-03-03,23.151676,21.8
2022-03-04,23.126116,22.8
2022-03-05,23.075783,22.9
2022-03-06,23.025984,22.8
2022-03-07,22.984434,22.3
2022-03-08,22.941948,21.9
2022-03-09,22.91553,23.8
2022-03-10,22.905487,22.6
2022-03-11,22.909191,22.7
2022-03-12,22.915045,22.2
2022-03-13,22.918879,23.4
2022-03-14,22.923363,23.5
2022-03-15,22.930353,23.7
2022-03-16,22.94874,22.9
2022-03-17,22.977142,22.5
2022-03-18,23.035666,23.4
2022-03-19,23.070631,23.6
2022-03-20,23.09845,22.1
2022-03-21,23.117655,22.9
2022-03-22,23.129751,23.3
2022-03-23,23.140942,22.4
2022-03-24,23.151983,22.9
2022-03-25,23.163342,22.9
2022-03-26,23.17522,22.9
2022-03-27,23.187561,23.1
2022-03-28,23.199932,24.2
2022-03-29,23.211573,22.0
2022-03-30,23.221638,22.3
2022-03-31,23.229433,22.4
