date,Predictions,Actuals
2021-08-15,19.558393,19.3
2021-08-16,19.64604,20.8
2021-08-17,19.666378,19.0
2021-08-18,19.672821,19.4
2021-08-19,19.67315,18.9
2021-08-20,19.670654,20.0
2021-08-21,19.66679,20.0
2021-08-22,19.662352,19.5
2021-08-23,19.657475,19.2
2021-08-24,19.652353,19.0
2021-08-25,19.647064,19.2
2021-08-26,19.641556,18.4
2021-08-27,19.636034,19.6
2021-08-28,19.630299,19.2
2021-08-29,19.62462,20.9
2021-08-30,19.61903,19.0
2021-08-31,19.613623,18.6
2021-09-01,19.608238,18.4
2021-09-02,19.603004,20.4
2021-09-03,19.598038,18.3
2021-09-04,19.593279,20.4
2021-09-05,19.588848,20.8
2021-09-06,19.5846,19.8
2021-09-07,19.580603,20.8
2021-09-08,19.576857,21.0
2021-09-09,19.573174,21.6
2021-09-10,19.569647,20.0
2021-09-11,19.566309,20.8
2021-09-12,19.5633,20.3
2021-09-13,19.560535,20.2
2021-09-14,19.558039,19.8
2021-09-15,19.555782,20.0
2021-09-16,19.553696,20.8
2021-09-17,19.551712,21.0
2021-09-18,19.549885,18.8
2021-09-19,19.548237,20.2
2021-09-20,19.546871,20.8
2021-09-21,19.545572,20.0
2021-09-22,19.544344,20.6
2021-09-23,19.543612,20.1
2021-09-24,19.543291,18.8
2021-09-25,19.54351,20.3
2021-09-26,19.543774,21.6
2021-09-27,19.544529,20.2
2021-09-28,19.544502,20.0
2021-09-29,19.544487,18.4
2021-09-30,19.545595,20.8
2021-10-01,19.546236,20.0
2021-10-02,19.546278,21.2
2021-10-03,19.546247,21.0
2021-10-04,19.546808,20.2
2021-10-05,19.54847,19.8
2021-10-06,19.549635,18.6
2021-10-07,19.551897,18.2
2021-10-08,19.554523,18.8
2021-10-09,19.556507,20.3
2021-10-10,19.556015,19.8
2021-10-11,19.557852,19.6
2021-10-12,19.559639,21.8
2021-10-13,19.563318,19.8
2021-10-14,19.568096,18.9
2021-10-15,19.56987,18.6
2021-10-16,19.57198,17.8
2021-10-17,19.573132,18.6
2021-10-18,19.573072,19.2
2021-10-19,19.572332,20.8
2021-10-20,19.57403,19.4
2021-10-21,19.575777,19.0
2021-10-22,19.576761,20.9
2021-10-23,19.578257,20.2
2021-10-24,19.578972,19.8
2021-10-25,19.578714,18.2
2021-10-26,19.580051,19.3
2021-10-27,19.580803,18.6
2021-10-28,19.580732,18.8
2021-10-29,19.580088,20.6
2021-10-30,19.580019,21.6
2021-10-31,19.580694,19.2
2021-11-01,19.582262,18.1
2021-11-02,19.584087,18.0
2021-11-03,19.58617,19.0
2021-11-04,19.587276,20.6
2021-11-05,19.588533,21.1
2021-11-06,19.589872,20.2
2021-11-07,19.591217,19.3
2021-11-08,19.592556,19.7
2021-11-09,19.594608,20.9
2021-11-10,19.596666,19.4
2021-11-11,19.598967,20.8
2021-11-12,19.600672,20.0
2021-11-13,19.602657,20.0
