date,Predictions,Actuals
2021-10-27,24.008563410435936,23.3
2021-10-28,22.711272559149652,24.6
2021-10-29,23.628928780707565,24.5
2021-10-30,24.232061186152947,23.7
2021-10-31,23.528777491964416,21.3
2021-11-01,23.829351444472806,23.5
2021-11-02,23.745871185128802,22.9
2021-11-03,22.434352095660948,24.2
2021-11-04,23.28750165944374,25.1
2021-11-05,23.75805070999833,23.3
2021-11-06,24.07857755332191,22.7
2021-11-07,22.93367595479669,22.7
2021-11-08,23.09862722964501,24.7
2021-11-09,22.616133110392404,24.6
2021-11-10,23.48181789459372,23.8
2021-11-11,23.923500628776164,25.4
2021-11-12,24.319471880064192,23.4
2021-11-13,24.002313575425408,22.9
2021-11-14,22.77503678576056,22.8
2021-11-15,22.7942512407333,22.9
2021-11-16,22.643187865668807,24.7
2021-11-17,23.486273975931866,22.3
2021-11-18,23.763374273807063,23.3
2021-11-19,23.731708142412188,23.3
2021-11-20,23.4308508022178,24.4
2021-11-21,23.247203398752657,23.2
2021-11-22,22.008402692777153,22.4
2021-11-23,23.670957153689162,22.7
2021-11-24,22.68107026167784,22.8
2021-11-25,22.89024814130853,22.7
2021-11-26,23.087733511195694,23.5
2021-11-27,23.10495691400973,22.7
2021-11-28,22.73367525131311,22.9
2021-11-29,23.1857265759681,23.5
2021-11-30,23.312636266162208,22.2
2021-12-01,22.946125637293836,23.0
2021-12-02,23.340560361855673,24.5
2021-12-03,24.03955489256537,24.6
2021-12-04,23.27396366419447,23.5
2021-12-05,23.94774932851767,22.2
2021-12-06,23.387796685124634,24.3
2021-12-07,23.682438501221576,23.1
2021-12-08,22.74489693003913,23.2
2021-12-09,23.30414790772609,23.9
2021-12-10,23.851783740072655,24.8
2021-12-11,23.772885818013602,24.2
2021-12-12,23.84218116704003,24.1
2021-12-13,23.166500235129583,24.2
2021-12-14,23.864461922794316,23.8
2021-12-15,23.97821473047774,23.0
2021-12-16,22.208017941268277,24.3
2021-12-17,23.439181690421478,23.2
2021-12-18,23.319662634730353,23.4
2021-12-19,23.764073173812122,21.9
2021-12-20,22.80075293363171,22.7
2021-12-21,22.669717266945725,21.2
2021-12-22,22.665177690976016,22.2
2021-12-23,23.351963593459164,22.6
2021-12-24,22.557498764546065,23.1
2021-12-25,22.64287437743385,22.5
2021-12-26,22.931315193034525,22.2
2021-12-27,22.797476033650465,22.4
2021-12-28,23.034213792159065,22.5
2021-12-29,23.007016142197138,23.0
2021-12-30,22.893090730875844,21.7
2021-12-31,22.91207921485718,22.6
2022-01-01,22.684271377830054,22.2
2022-01-02,22.63295141321388,22.9
2022-01-03,22.211661178469452,20.5
2022-01-04,22.16740469241336,22.4
2022-01-05,22.688959101636822,22.3
2022-01-06,22.38969196897844,22.9
2022-01-07,22.401996242272332,22.8
2022-01-08,23.234668112775687,22.1
2022-01-09,22.32873939918073,22.2
2022-01-10,22.63583405093964,21.4
2022-01-11,22.394344589847776,21.3
2022-01-12,22.629215697372324,21.8
2022-01-13,22.076156221025663,21.7
2022-01-14,21.645571396096052,22.5
2022-01-15,22.33844379336404,21.4
2022-01-16,22.38102457279129,21.8
2022-01-17,22.241152388639726,21.7
2022-01-18,22.75175404079751,21.5
2022-01-19,22.932987197644593,22.1
2022-01-20,22.920606621668213,22.5
2022-01-21,22.4691508646638,21.8
2022-01-22,22.568735577580334,22.3
2022-01-23,22.373483898205038,22.8
2022-01-24,22.851356885451327,22.4
2022-01-25,22.540357894373596,23.3
2022-01-26,22.375209500911506,23.6
2022-01-27,22.88376455518002,23.0
2022-01-28,22.76176463611803,22.8
2022-01-29,22.698497731680902,22.7
2022-01-30,23.314879520357085,23.1
2022-01-31,22.152407837196105,23.0
2022-02-01,22.659899340852,23.5
2022-02-02,22.51691942656528,22.4
2022-02-03,22.86760873426875,21.6
2022-02-04,22.475854644236144,22.4
2022-02-05,21.969522946898962,23.0
2022-02-06,22.83326368869885,23.7
2022-02-07,22.645313039524705,24.0
2022-02-08,23.302800331624315,22.6
2022-02-09,22.613491834807267,22.1
2022-02-10,22.711945925349287,23.3
2022-02-11,23.13877600813531,23.7
2022-02-12,22.65433297824982,22.6
2022-02-13,22.895946710513993,22.5
2022-02-14,23.55225344831326,22.2
2022-02-15,22.306344767428865,21.2
2022-02-16,22.026950842892838,22.3
2022-02-17,21.892086890652426,21.4
2022-02-18,21.999769509182393,21.5
2022-02-19,21.95959724657982,21.6
2022-02-20,22.5786082993723,21.9
2022-02-21,22.234622604942405,22.0
2022-02-22,22.175222391295137,20.5
2022-02-23,22.16931712797608,22.1
2022-02-24,22.65501615007656,23.3
2022-02-25,22.771190715964707,21.8
2022-02-26,21.92295269671846,22.7
2022-02-27,22.2344416511496,23.0
2022-02-28,23.084281383574563,22.1
2022-03-01,22.18214344048072,22.4
2022-03-02,22.958199412871505,22.5
2022-03-03,22.719950443746317,21.8
2022-03-04,21.73516540647325,22.8
2022-03-05,22.164123497621226,22.9
2022-03-06,22.586087491692584,22.8
2022-03-07,22.354939034625417,22.3
2022-03-08,22.70846000193018,21.9
2022-03-09,22.419888845789625,23.8
2022-03-10,23.017095314459002,22.6
2022-03-11,22.676127765541736,22.7
2022-03-12,22.42593278180754,22.2
2022-03-13,22.632244575146498,23.4
2022-03-14,23.07600614564894,23.5
2022-03-15,22.99227590347428,23.7
2022-03-16,23.61811012245693,22.9
2022-03-17,22.518868881202014,22.5
2022-03-18,23.063079917426656,23.4
2022-03-19,22.8474622658452,23.6
2022-03-20,23.137163496455504,22.1
2022-03-21,22.534303063578566,22.9
