date,Predictions,Actuals
2021-08-15,27.95853437310675,28.0
2021-08-16,27.564611605871274,27.5
2021-08-17,28.29456433196817,28.8
2021-08-18,27.95832115225331,28.4
2021-08-19,28.30408838658066,27.8
2021-08-20,27.52408994997041,27.7
2021-08-21,28.19338568574673,27.5
2021-08-22,28.442755161252137,28.2
2021-08-23,27.63938653097222,27.9
2021-08-24,28.184153582863114,27.6
2021-08-25,27.339696437752792,26.6
2021-08-26,27.72008503378392,27.2
2021-08-27,27.763596060611405,27.2
2021-08-28,27.552138829318405,27.9
2021-08-29,27.163314787769703,28.4
2021-08-30,28.670563857715965,28.0
2021-08-31,27.90943260172116,28.8
2021-09-01,28.381470437799074,29.2
2021-09-02,28.967779933410366,27.7
2021-09-03,27.41910640576353,28.6
2021-09-04,28.32450011154472,28.4
2021-09-05,28.72231180791507,28.4
2021-09-06,28.4698232058649,27.6
2021-09-07,27.766253746518878,28.8
2021-09-08,27.08789348838302,26.4
2021-09-09,27.75887327039591,24.0
2021-09-10,26.972147941292963,28.7
2021-09-11,27.12227800982481,28.0
2021-09-12,27.672086478664106,25.6
2021-09-13,26.6352175759139,28.4
2021-09-14,28.18650049227184,28.7
2021-09-15,28.835073436158794,27.4
2021-09-16,28.43887890017929,24.3
2021-09-17,26.44741117465138,27.2
2021-09-18,26.913533164687536,25.0
2021-09-19,27.301470069952362,27.4
2021-09-20,27.633601443347374,28.2
2021-09-21,27.98296308912829,29.0
2021-09-22,28.32004415199659,26.2
2021-09-23,27.686480175494843,27.2
2021-09-24,27.788883269843733,27.2
2021-09-25,27.37296398517184,27.8
2021-09-26,27.46494201020776,27.7
2021-09-27,28.24786560813095,28.4
2021-09-28,27.188966147857247,29.7
2021-09-29,29.096969674744336,29.2
2021-09-30,28.941952309649384,29.8
2021-10-01,28.670547253903443,31.4
2021-10-02,28.988552892274427,29.4
2021-10-03,28.541928569424506,27.0
2021-10-04,27.42852672484092,27.2
2021-10-05,28.40995779977454,27.4
2021-10-06,28.63248289504685,28.6
2021-10-07,27.67023828531261,29.2
2021-10-08,28.72170297343444,30.0
2021-10-09,29.46410504623763,28.6
2021-10-10,28.92181725653972,28.2
2021-10-11,28.41239828228761,28.4
2021-10-12,28.869954020212358,28.4
2021-10-13,27.564207034702264,29.9
2021-10-14,28.984240857033182,29.4
2021-10-15,27.943325365710184,29.4
2021-10-16,29.303786796006644,29.4
2021-10-17,28.47283808258734,29.6
2021-10-18,28.646214897051127,30.2
2021-10-19,28.55307759728929,29.1
2021-10-20,28.857945118340325,29.2
2021-10-21,28.482553613818766,28.9
2021-10-22,28.661020071885893,29.6
2021-10-23,29.26960249916475,26.8
2021-10-24,28.13370609099196,27.6
2021-10-25,27.93516970791942,28.9
2021-10-26,28.120709202700297,29.8
2021-10-27,29.07803492493485,28.4
2021-10-28,28.18930655905556,30.2
2021-10-29,28.53506796389975,30.6
2021-10-30,29.682122248787326,27.4
2021-10-31,28.999138829283154,24.3
2021-11-01,27.536618311654237,29.0
2021-11-02,28.347648932668235,28.2
2021-11-03,28.436278293529583,29.9
2021-11-04,28.81298232066386,31.0
2021-11-05,29.566584382500416,27.6
2021-11-06,27.609762696942095,28.0
2021-11-07,28.255377403721234,28.0
2021-11-08,28.6103602837215,29.9
2021-11-09,28.262625756950204,28.6
2021-11-10,28.568187468009764,28.0
2021-11-11,28.865985275199044,30.6
2021-11-12,29.441102552809443,28.4
2021-11-13,29.567687982698704,29.3
2021-11-14,28.83587056043504,27.9
2021-11-15,28.321347622580486,28.5
2021-11-16,28.349540781728372,28.6
2021-11-17,29.05511856548894,26.8
2021-11-18,28.099096582584338,28.0
2021-11-19,28.127326040758504,28.6
2021-11-20,28.36381049846659,28.8
2021-11-21,28.760901090562335,26.8
2021-11-22,28.339881965636916,27.8
2021-11-23,27.720570963385576,28.2
2021-11-24,27.9907884438214,27.6
2021-11-25,25.607922840356295,27.1
2021-11-26,28.453578186691427,26.8
2021-11-27,27.9578510325211,27.2
2021-11-28,27.744194737010446,26.7
2021-11-29,26.64968556142192,28.6
2021-11-30,28.013789891852603,28.4
2021-12-01,28.209902160302093,26.7
2021-12-02,27.886883568586764,29.4
2021-12-03,29.00575502079296,29.4
2021-12-04,28.896290051859367,27.0
2021-12-05,28.07815468387205,28.6
2021-12-06,28.687000409880753,28.6
2021-12-07,28.473486456031594,27.4
2021-12-08,28.355803524856945,25.2
2021-12-09,26.982701428144765,27.0
2021-12-10,28.133954648519254,28.4
2021-12-11,27.831455415247742,28.0
2021-12-12,27.867745305318234,28.0
2021-12-13,27.461748978762028,28.6
2021-12-14,27.8279509749815,28.2
2021-12-15,28.481362925823163,27.0
2021-12-16,26.559738665530542,28.8
2021-12-17,27.634245481315514,29.2
2021-12-18,27.73369673568309,28.4
2021-12-19,28.30874078006919,26.4
2021-12-20,26.857562096744747,25.9
2021-12-21,26.234045947733392,28.4
2021-12-22,28.66642365349425,26.2
2021-12-23,28.22956762968285,25.9
2021-12-24,26.335879871969308,28.2
2021-12-25,27.51113706994433,24.6
2021-12-26,25.806058623076506,26.0
2021-12-27,27.359554672828455,24.6
2021-12-28,24.77892394459737,26.4
2021-12-29,27.403266218313362,26.4
2021-12-30,26.906524230238176,24.6
2021-12-31,26.32780915072654,26.3
2022-01-01,26.709694660239936,24.8
2022-01-02,26.554066226224073,26.8
2022-01-03,26.2610714691278,25.2
2022-01-04,25.573809215740326,25.6
2022-01-05,26.88066885923906,25.3
2022-01-06,26.214201544429592,25.5
2022-01-07,24.86664422489661,25.0
