date,Predictions,Actuals
2021-08-15,6.701558472959656,4.9
2021-08-16,4.875891898617069,8.6
2021-08-17,5.422811465489969,5.2
2021-08-18,7.584502791238142,9.1
2021-08-19,7.452046351660595,6.1
2021-08-20,8.060391757684053,2.6
2021-08-21,6.263256374259579,7.2
2021-08-22,7.340916329306797,2.4
2021-08-23,5.016236607305418,8.8
2021-08-24,4.743452177955655,3.3
2021-08-25,5.9804498196688325,2.2
2021-08-26,3.2307703871496383,0.1
2021-08-27,4.173041837646505,3.4
2021-08-28,6.256925626995988,3.2
2021-08-29,5.073919158895393,4.4
2021-08-30,3.8045982918716916,7.8
2021-08-31,6.4480919491109585,6.1
2021-09-01,5.920874238358925,9.3
2021-09-02,8.127068883172573,7.9
2021-09-03,6.62265915183165,2.3
2021-09-04,3.1921909462724023,8.1
2021-09-05,8.201275722556739,5.2
2021-09-06,6.772441005418585,2.3
2021-09-07,3.96091967269638,1.9
2021-09-08,3.4832891941355113,3.1
2021-09-09,1.6699212031067925,3.8
2021-09-10,4.11481651818157,0.0
2021-09-11,5.4857249915878015,6.4
2021-09-12,4.312985339095368,1.0
2021-09-13,2.607875606322784,0.1
2021-09-14,2.404934168173551,6.0
2021-09-15,4.71288531229047,6.4
2021-09-16,6.48174536198339,3.0
2021-09-17,3.9869279618252733,0.0
2021-09-18,2.271058195422343,0.2
2021-09-19,1.8567840268502438,0.0
2021-09-20,2.4242859044984146,6.0
2021-09-21,4.842583107591883,3.4
2021-09-22,2.859124860014703,2.0
2021-09-23,2.7799784851644502,0.0
2021-09-24,3.3389343162979213,3.4
2021-09-25,2.6876037997259443,4.2
2021-09-26,4.8684119181646075,3.8
2021-09-27,2.7615030836749437,7.9
2021-09-28,7.879654737838408,7.3
2021-09-29,3.334745869649626,6.3
2021-09-30,5.696245092500547,8.2
2021-10-01,6.816569500445009,8.3
2021-10-02,6.852284347962283,5.1
2021-10-03,4.496857728933229,1.1
2021-10-04,1.339209995106186,3.0
2021-10-05,2.6608929455452257,1.8
2021-10-06,2.5604904145139553,8.7
2021-10-07,7.727577425866912,8.7
2021-10-08,5.144217461541179,8.6
2021-10-09,5.231647452870063,6.9
2021-10-10,4.667641768719153,4.4
2021-10-11,4.407832497141371,4.6
2021-10-12,3.5614246120661863,6.2
2021-10-13,6.976421811940045,4.3
2021-10-14,2.9547192711430212,4.2
2021-10-15,2.6787582733662085,7.5
2021-10-16,4.561297981444245,7.0
2021-10-17,6.391922879952941,4.9
2021-10-18,4.491572766337273,9.6
2021-10-19,5.0126948263409545,7.3
2021-10-20,4.583098880063879,7.3
2021-10-21,5.722768730034236,9.0
2021-10-22,6.657597746763998,4.3
2021-10-23,5.280575584074805,5.1
2021-10-24,3.9910286624006446,2.0
2021-10-25,4.624107864234289,3.4
2021-10-26,2.6881852090365337,7.5
2021-10-27,5.685060912628332,6.9
2021-10-28,6.374767886140971,6.0
2021-10-29,4.190422043118945,7.7
2021-10-30,5.055563787598921,6.0
2021-10-31,6.822062952999348,4.4
2021-11-01,5.518186792199965,0.0
2021-11-02,4.755500700567435,7.8
2021-11-03,6.16128014870425,4.3
2021-11-04,1.7344887949021799,5.3
2021-11-05,5.669880764823042,8.9
2021-11-06,6.533974698637495,3.4
2021-11-07,3.2039285684613414,2.0
2021-11-08,3.0941956419863352,5.4
2021-11-09,5.525349605897164,4.1
2021-11-10,3.846759310640229,6.1
2021-11-11,5.839777881643869,6.8
2021-11-12,6.275549128941601,6.5
2021-11-13,5.385722968756934,5.2
2021-11-14,6.937350042297453,3.1
2021-11-15,3.7060803085822296,1.3
2021-11-16,3.7591121244734143,3.8
2021-11-17,3.3721550658499266,6.7
2021-11-18,6.289712667932848,1.0
2021-11-19,3.4800602590434955,3.5
2021-11-20,3.7718426137522205,6.4
2021-11-21,5.3908297467079676,4.9
2021-11-22,5.212149011811741,1.3
2021-11-23,3.6331981620145246,2.6
2021-11-24,3.4815304282605832,5.1
2021-11-25,3.352549046122629,3.2
2021-11-26,2.8417804535850584,0.0
2021-11-27,3.243242372017863,3.9
2021-11-28,5.649857084278064,2.5
2021-11-29,4.123453324099984,2.7
2021-11-30,1.4371839151999883,5.1
2021-12-01,3.3498097857735534,0.0
2021-12-02,1.6631959111766714,1.0
2021-12-03,3.444998111998739,4.2
2021-12-04,4.457151623416798,6.8
2021-12-05,6.30928842473673,2.2
2021-12-06,3.713446543883943,0.0
2021-12-07,2.8996782751857175,8.0
2021-12-08,6.06695063320151,1.6
2021-12-09,2.4540918828652494,0.0
2021-12-10,1.0479211408712268,4.7
2021-12-11,5.916489322122183,7.9
2021-12-12,6.13915352911316,6.7
2021-12-13,4.701563691444685,3.9
2021-12-14,2.7775979385220437,4.7
2021-12-15,3.8115426214274306,6.5
2021-12-16,5.971380226126038,3.4
2021-12-17,2.5907667898115085,7.9
2021-12-18,5.553481501526008,1.4
2021-12-19,2.192041979322462,2.9
2021-12-20,4.477633018330281,0.0
2021-12-21,1.3713859396532326,0.0
2021-12-22,0.9097193147640952,0.0
2021-12-23,2.5041577301594495,4.1
2021-12-24,6.223124710295911,0.0
2021-12-25,1.1841632635965367,6.6
2021-12-26,3.719904421270588,0.3
2021-12-27,1.5614599895055243,0.7
2021-12-28,2.7636673301431998,0.0
2021-12-29,1.4153004309988875,0.0
2021-12-30,3.3265022211448536,6.2
2021-12-31,4.824810373789967,1.6
2022-01-01,4.150878493755434,0.0
2022-01-02,1.9969655904048396,3.3
2022-01-03,2.65820352031355,0.0
2022-01-04,0.7075923438349276,1.0
