date,scn-1,scn-2,scn-3,Actuals
2021-08-15,27.95853437310675,27.95853437310675,27.95853437310675,28.0
2021-08-16,27.564611605871274,27.538267108732477,27.538267108732477,27.5
2021-08-17,28.29456433196817,28.310922846985417,28.310922846985417,28.8
2021-08-18,27.95832115225331,27.90917590034313,27.854547308859935,28.4
2021-08-19,28.30408838658066,28.13636714769277,28.11828633467852,27.8
2021-08-20,27.52408994997041,27.57691156884852,27.571790125542122,27.7
2021-08-21,28.19338568574673,28.183601878127696,28.21210200812745,27.5
2021-08-22,28.442755161252137,28.63603548524937,28.468333840338058,28.2
2021-08-23,27.63938653097222,27.828733317602115,27.709188569869003,27.9
2021-08-24,28.184153582863114,28.186582769939744,28.16783272761985,27.6
2021-08-25,27.339696437752792,27.49229568340259,27.490023884399776,26.6
2021-08-26,27.72008503378392,28.050186801597405,28.037488383708936,27.2
2021-08-27,27.763596060611405,27.764501263510613,28.12065830597997,27.2
2021-08-28,27.552138829318405,27.721607933395628,27.93125483762449,27.9
2021-08-29,27.163314787769703,27.16791718669278,27.125343867228054,28.4
2021-08-30,28.670563857715965,28.690734759130898,28.29011865137279,28.0
2021-08-31,27.90943260172116,28.113902832164243,27.823721395548294,28.8
2021-09-01,28.381470437799074,28.277953872615,28.080925137119923,29.2
2021-09-02,28.967779933410366,28.942814129578018,28.542090494125894,27.7
2021-09-03,27.41910640576353,27.759386055609774,27.442042495053702,28.6
2021-09-04,28.32450011154472,28.22229587432709,28.020998731673686,28.4
2021-09-05,28.72231180791507,28.718256539712677,28.730698764589107,28.4
2021-09-06,28.4698232058649,28.55567342976713,28.56548500863946,27.6
2021-09-07,27.766253746518878,28.08668910214199,28.09717511441852,28.8
2021-09-08,27.08789348838302,27.09072560816892,27.027962787672177,26.4
2021-09-09,27.75887327039591,27.963797023071326,27.904327080219993,24.0
2021-09-10,26.972147941292963,28.168977006188253,28.121036873895353,28.7
2021-09-11,27.12227800982481,27.141673894917272,27.498174060314383,28.0
2021-09-12,27.672086478664106,27.433531119715163,27.683140892330478,25.6
2021-09-13,26.6352175759139,27.00963282751758,27.181695037475126,28.4
2021-09-14,28.18650049227184,28.207637661559737,28.09132538319692,28.7
2021-09-15,28.835073436158794,28.707540264643146,28.63430831666518,27.4
2021-09-16,28.43887890017929,28.7600451765788,28.639139572984444,24.3
2021-09-17,26.44741117465138,26.454982476619236,27.821833487653276,27.2
2021-09-18,26.913533164687536,26.731084999207226,27.662819791367966,25.0
2021-09-19,27.301470069952362,27.689307113371896,27.269791382585527,27.4
2021-09-20,27.633601443347374,27.65607791753857,27.57282064833913,28.2
2021-09-21,27.98296308912829,27.835151928451925,27.782876831151505,29.0
2021-09-22,28.32004415199659,27.93142714490328,27.889358703992965,26.2
2021-09-23,27.686480175494843,27.663144005432724,27.958718688207554,27.2
2021-09-24,27.788883269843733,27.915557709684315,28.12830878296341,27.2
2021-09-25,27.37296398517184,27.621169148161428,27.77757889136531,27.8
2021-09-26,27.46494201020776,27.469453588640256,27.43879803432744,27.7
2021-09-27,28.24786560813095,28.181273021372,28.157713568977734,28.4
2021-09-28,27.188966147857247,27.099761417493255,27.079142419644214,29.7
2021-09-29,29.096969674744336,29.055467826998004,28.297491628878138,29.2
2021-09-30,28.941952309649384,28.890644953666055,28.386516883309124,29.8
2021-10-01,28.670547253903443,28.40832030279177,28.074927292465137,31.4
2021-10-02,28.988552892274427,28.955807864961358,27.922972361252725,29.4
2021-10-03,28.541928569424506,28.399582558910488,28.56878669775757,27.0
2021-10-04,27.42852672484092,27.777948674792903,27.90873638519484,27.2
2021-10-05,28.40995779977454,28.42193234502255,28.840363592417496,27.4
2021-10-06,28.63248289504685,28.917549784749898,29.211436953592628,28.6
2021-10-07,27.67023828531261,27.87299082430589,28.029968355673994,29.2
2021-10-08,28.72170297343444,28.717756653444347,28.568139296910207,30.0
2021-10-09,29.46410504623763,29.115797595161176,29.026227634864533,28.6
2021-10-10,28.92181725653972,28.921669309845534,28.930544809387925,28.2
2021-10-11,28.41239828228761,28.419288079546448,28.641313341893955,28.4
2021-10-12,28.869954020212358,28.889053327463717,29.04444500813458,28.4
2021-10-13,27.564207034702264,27.696629241037066,27.818446833528544,29.9
2021-10-14,28.984240857033182,29.015768148013912,28.515436655031042,29.4
2021-10-15,27.943325365710184,27.843097310093327,27.533476976283595,29.4
2021-10-16,29.303786796006644,28.849663816192347,28.652333572914568,29.4
2021-10-17,28.47283808258734,28.471065511509135,28.487398219197523,29.6
2021-10-18,28.646214897051127,28.311012943796435,28.336180156295946,30.2
2021-10-19,28.55307759728929,27.922019235683035,27.93889515245849,29.1
2021-10-20,28.857945118340325,28.854201287622395,28.319317220666612,29.2
2021-10-21,28.482553613818766,28.39310381796298,28.09461716837997,28.9
2021-10-22,28.661020071885893,28.494099883859768,28.349983287909982,29.6
2021-10-23,29.26960249916475,29.252114929996054,28.76506453863328,26.8
2021-10-24,28.13370609099196,28.809432298228174,28.152944588765944,27.6
2021-10-25,27.93516970791942,28.54807710370953,28.12790976793434,28.9
2021-10-26,28.120709202700297,28.13602092919576,28.007450931659758,29.8
2021-10-27,29.07803492493485,28.564934854762054,28.491772811397848,28.4
2021-10-28,28.18930655905556,28.034779583590296,27.97909021849283,30.2
2021-10-29,28.53506796389975,28.512226071208953,27.89190771730068,30.6
2021-10-30,29.682122248787326,29.09841164735724,28.746063006806484,27.4
2021-10-31,28.999138829283154,29.213900063416542,29.005829634217417,24.3
2021-11-01,27.536618311654237,27.531007209101386,28.874562699322404,29.0
2021-11-02,28.347648932668235,27.97358139442396,28.842048277391164,28.2
2021-11-03,28.436278293529583,28.212150658776327,28.806772499448773,29.9
2021-11-04,28.81298232066386,28.819677634658234,28.495502327960747,31.0
2021-11-05,29.566584382500416,28.95715548100097,28.88621502420958,27.6
2021-11-06,27.609762696942095,27.73149083883963,27.737661318699693,28.0
2021-11-07,28.255377403721234,28.25836441345966,28.274446803183416,28.0
2021-11-08,28.6103602837215,28.68743174358563,28.71099760971476,29.9
2021-11-09,28.262625756950204,27.93309750796628,27.94157869790787,28.6
2021-11-10,28.568187468009764,28.564100036565925,28.26577384744081,28.0
2021-11-11,28.865985275199044,29.01785853927039,28.819545301612248,30.6
2021-11-12,29.441102552809443,29.038443446312826,28.973476451755335,28.4
