date,scn-1,scn-2,scn-3,Actuals
2021-08-15,6.701558472959656,6.701558472959658,6.701558472959656,4.9
2021-08-16,4.875891898617069,5.507517286760546,5.507517286760546,8.6
2021-08-17,5.422811465489969,4.486808646879733,4.486808646879734,5.2
2021-08-18,7.584502791238142,7.573976404545821,7.119855685386097,9.1
2021-08-19,7.452046351660595,6.901650620575699,6.6388497456550395,6.1
2021-08-20,8.060391757684053,8.191502932635554,8.029642301206234,2.6
2021-08-21,6.263256374259579,6.3003965790091865,8.135895216287615,7.2
2021-08-22,7.340916329306797,7.0894777815302525,7.374186485477601,2.4
2021-08-23,5.016236607305418,6.596696983017822,6.765916738861517,8.8
2021-08-24,4.743452177955655,4.772582176373799,4.507878453357259,3.3
2021-08-25,5.9804498196688325,6.475828262036956,6.353939010108414,2.2
2021-08-26,3.2307703871496383,4.851072123282991,4.800704894052242,0.1
2021-08-27,4.173041837646505,4.200142571568259,6.186564799016221,3.4
2021-08-28,6.256925626995988,6.616444681746897,7.781116846588219,3.2
2021-08-29,5.073919158895393,6.387999575322061,5.14074722406674,4.4
2021-08-30,3.8045982918716916,3.8257060053277927,4.123229835021303,7.8
2021-08-31,6.4480919491109585,5.081517689948401,5.2446581106171095,6.1
2021-09-01,5.920874238358925,5.249657674681128,5.340384204712903,9.3
2021-09-02,8.127068883172573,8.10413768988724,6.578473784942989,7.9
2021-09-03,6.62265915183165,6.657260005812585,5.764043334961144,2.3
2021-09-04,3.1921909462724023,4.7153180856182715,4.160828965908019,8.1
2021-09-05,8.201275722556739,8.226778710306888,8.212905870356561,5.2
2021-09-06,6.772441005418585,7.762892297672118,7.766577753558069,2.3
2021-09-07,3.96091967269638,6.092493556305168,6.101493903410389,1.9
2021-09-08,3.4832891941355113,3.588519535138828,5.499757104509593,3.1
2021-09-09,1.6699212031067925,1.9030832074916246,3.0530926314684894,3.8
2021-09-10,4.11481651818157,3.5087897360091413,4.256418062975542,0.0
2021-09-11,5.4857249915878015,5.550933867006344,7.096317866018281,6.4
2021-09-12,4.312985339095368,4.063398179687877,4.356807817194088,1.0
2021-09-13,2.607875606322784,3.635065912782148,3.8066931309390943,0.1
2021-09-14,2.404934168173551,2.4734782218011477,3.979201222113156,6.0
2021-09-15,4.71288531229047,3.585170909672628,4.470624263844683,6.4
2021-09-16,6.48174536198339,5.2413488195464515,5.7995746562224495,3.0
2021-09-17,3.9869279618252733,4.01357813885861,4.816098783144759,0.0
2021-09-18,2.271058195422343,3.7077522792871003,4.185673712891141,0.2
2021-09-19,1.8567840268502438,3.421516581623539,1.9307202210351915,0.0
2021-09-20,2.4242859044984146,2.5261026971006446,3.1771238862284723,6.0
2021-09-21,4.842583107591883,3.6698910715250004,4.032094975165528,3.4
2021-09-22,2.859124860014703,2.6795460103708013,2.895715949065842,2.0
2021-09-23,2.7799784851644502,2.7773185227148787,3.0880868041966636,0.0
2021-09-24,3.3389343162979213,4.339529660306504,4.510772633342901,3.4
2021-09-25,2.6876037997259443,3.266171221649709,3.3660839253401598,4.2
